symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
MSFT,15min,25,5,0.7798732482526888,0.2405618964003512,26.716168717047452,0.7196969696969697,1139,44,30438,0.8207697082428986
MSFT,15min,22,5,0.7763131419034123,0.26055776892430277,24.247208931419458,0.7474747474747474,1255,66,30438,0.7955877594188059
MSFT,15min,20,5,0.778071961745893,0.26580350342726583,23.17606707317073,0.7751937984496124,1313,86,30438,0.78902642207407
MSFT,15min,25,4,0.776690777062191,0.282591725214676,23.75234375,0.7318840579710145,1281,46,30438,0.78324207436375
MSFT,15min,18,5,0.7839059389167536,0.2725306416726748,21.938672438672437,0.7739130434782608,1387,115,30438,0.7776153361362128
MSFT,15min,22,4,0.7782904576803528,0.31004989308624376,21.687589158345222,0.8285714285714286,1403,70,30438,0.7721193183831214
MSFT,15min,20,4,0.7945038139465489,0.3037542662116041,20.7698087431694,0.7943262411347517,1465,94,30438,0.7656428728843451
MSFT,15min,16,5,0.7867389273960996,0.26492793411118737,20.883928571428573,0.7361111111111112,1457,168,30438,0.7649673671483326
MSFT,15min,18,4,0.793976322741257,0.30575307045895284,19.66817593790427,0.7994350282485877,1547,118,30438,0.7554161966820709
MSFT,15min,14,5,0.7988552738117763,0.28208307501549906,18.867866004962778,0.7833333333333332,1613,220,30438,0.7531370705977258
MSFT,15min,25,3,0.7855282500697212,0.3415807560137457,20.909215955983495,0.7610062893081762,1455,53,30438,0.7493513313056509
MSFT,15min,12,5,0.7989616183196065,0.27755102040816326,17.745040840140025,0.7931404072883174,1715,311,30438,0.74527138439267
MSFT,15min,16,4,0.802007917881611,0.30275229357798167,18.608935128518972,0.72744014732965,1635,181,30438,0.7382662343556367
MSFT,15min,22,3,0.7830800758772889,0.35495945102932003,18.980024968789014,0.8143459915611815,1603,79,30438,0.7350980980442254
MSFT,15min,20,3,0.7941272096939764,0.3552870090634441,18.38391777509069,0.8103975535168196,1655,109,30438,0.7327122895939281
MSFT,15min,10,5,0.7970625664525647,0.2830188679245283,16.40507011866235,0.7870563674321502,1855,479,30438,0.7297881992562607
MSFT,15min,14,4,0.7937023068151916,0.30256410256410254,17.339794754846068,0.7656903765690376,1755,239,30438,0.7292677076258812
MSFT,15min,12,4,0.7925440350215224,0.3076923076923077,16.143312101910826,0.7883141762452107,1885,348,30438,0.7197775901794087
MSFT,15min,18,3,0.7987457113870788,0.35496840896036763,17.47528735632184,0.75990675990676,1741,143,30438,0.7183321696490579
MSFT,15min,8,5,0.7964095164402755,0.2979942693409742,14.536072623029145,0.7860696517412936,2094,737,30438,0.7081783885392481
MSFT,15min,16,3,0.7885888851657858,0.34796747967479674,16.489696312364426,0.7536945812807883,1845,203,30438,0.7063728904853082
MSFT,15min,10,4,0.8039065053837325,0.32222222222222224,14.704688255195746,0.7848655409631019,2070,533,30438,0.706142572392408
MSFT,15min,25,2,0.7817429422117784,0.4143934997098085,17.653890824622533,0.7931034482758621,1723,58,30438,0.7041757360325652
MSFT,15min,22,2,0.787504776349282,0.42005420054200543,16.488611713665943,0.8217054263565892,1845,86,30438,0.6981632496716688
MSFT,15min,14,3,0.7928433445839317,0.35005065856129686,15.420172326406487,0.7590511860174782,1974,267,30438,0.6981364384094044
MSFT,15min,8,4,0.8068182685213744,0.3221830985915493,13.396301188903566,0.7942135289323554,2272,818,30438,0.6963302676016274
MSFT,15min,12,3,0.7980081291599617,0.34871550903901044,14.48024750118991,0.7644557823129251,2102,392,30438,0.6922931218631997
