left_bars,right_bars,bounce_rate,interaction_rate,density_score,composite_score,total_levels,total_bounces,total_breaks,bars_tested
7,2,0.6932730923694779,0.8258706467661692,0.0,0.5250704309776419,12060,6905,3055,93732
6,2,0.6933271547729379,0.824419315403423,0.0,0.524656656530202,13088,7481,3309,93732
8,2,0.6912650602409639,0.8264580369843528,0.0,0.5244434351916915,11248,6426,2870,93732
9,2,0.6896354047236872,0.8265731614859743,0.0,0.5238261103352672,10552,6015,2707,93732
10,2,0.6895420867241588,0.8260258854218923,0.0,0.5236246003162313,9967,5677,2556,93732
5,2,0.6938983050847458,0.8189326115622181,0.0,0.5232391055025638,14409,8188,3612,93732
4,2,0.6927015666794039,0.8126319711837039,0.0,0.5208702180268727,16102,9064,4021,93732
3,2,0.6910476699872969,0.8094928830437842,0.0,0.519266932908054,18477,10336,4621,93732
7,3,0.6947727549652736,0.7957917191893726,0.0,0.5166466177429212,10313,5702,2505,93732
8,3,0.6930421135234109,0.7960437272254034,0.0,0.5160299635769854,9605,5299,2347,93732
6,3,0.6938385428378683,0.7945327854207611,0.0,0.5158952527613756,11194,6171,2723,93732
9,3,0.6920294894978439,0.7962122051168458,0.0,0.5156754573341913,9029,4975,2214,93732
10,3,0.6916396820724169,0.795829916832611,0.0,0.5154048478787501,8537,4699,2095,93732
5,3,0.693533463555053,0.789721523098157,0.0,0.5143298423514683,12317,6746,2981,93732
4,3,0.694067323786498,0.7846771251368114,0.0,0.5130300670556427,13705,7464,3290,93732
3,3,0.6942924797909692,0.7815571155073389,0.0,0.5121841265685894,15670,8503,3744,93732
7,4,0.691566265060241,0.7678493687418372,0.0,0.5069813166466475,9188,4879,2176,93732
8,4,0.6908814589665654,0.7680634994747286,0.0,0.5067716334290447,8567,4546,2034,93732
6,4,0.6915018986513028,0.7665361838803573,0.0,0.5065616146246283,9963,5281,2356,93732
9,4,0.6893266591312772,0.7687437934458788,0.0,0.5063538016862745,8056,4269,1924,93732
10,4,0.6882473522377861,0.768241469816273,0.0,0.5057713818399964,7620,4029,1825,93732
5,4,0.6916156890967974,0.7613003378686878,0.0,0.5050363769993254,10951,5766,2571,93732
4,4,0.6924581612692893,0.7563080463548943,0.0,0.503875678414184,12167,6372,2830,93732
3,4,0.6934538114005575,0.7505230502849722,0.0,0.5025384396457147,13861,7214,3189,93732
7,5,0.6913875598086124,0.7474964234620887,0.0,0.5008039509620716,8388,4335,1935,93732
6,5,0.6923531148509005,0.7461174138120938,0.0,0.5007764700839883,9079,4690,2084,93732
8,5,0.6896787423103212,0.7472864257438386,0.0,0.5000574246472801,7831,4036,1816,93732
9,5,0.6885543261382188,0.7477281974772819,0.0,0.4997401896984721,7373,3796,1717,93732
5,5,0.6934435112435654,0.7411646586345382,0.0,0.49972680208778764,9960,5119,2263,93732
10,5,0.6872839031886285,0.7468082054224645,0.0,0.49895602290219077,6971,3578,1628,93732
4,5,0.693663708086785,0.7333212800578557,0.0,0.49746186725207076,11062,5627,2485,93732
3,5,0.6941163604549432,0.7263483993962984,0.0,0.4955510640008668,12589,6347,2797,93732
6,6,0.6910011432304426,0.7268518518518519,0.0,0.4944560128477326,8424,4231,1892,93732
7,6,0.6869167106885015,0.7287309123572436,0.0,0.4933859579825737,7793,3901,1778,93732
9,6,0.6850409426802476,0.7295643304677255,0.0,0.49288567621241675,6863,3430,1577,93732
8,6,0.6856496322836131,0.7287343685584718,0.0,0.4928801634809868,7277,3636,1667,93732
5,6,0.6903866405897398,0.7199956672443674,0.0,0.4921533564092061,9232,4589,2058,93732
10,6,0.6837986463620981,0.7286176606564956,0.0,0.4921047567417879,6489,3233,1495,93732
4,6,0.692032475574515,0.7100146555935516,0.0,0.48981738690787147,10235,5029,2238,93732
3,6,0.6935622317596567,0.7016864567200137,0.0,0.4879308297198668,11622,5656,2499,93732
6,7,0.6843420817711123,0.707912032355915,0.0,0.4861104424152195,7912,3833,1768,93732
7,7,0.6801534036433365,0.7118482118482119,0.0,0.4856158250117982,7326,3547,1668,93732
9,7,0.6776572668112798,0.7129600989792763,0.0,0.4849509364182948,6466,3124,1486,93732
8,7,0.677855096193205,0.7120373069076071,0.0,0.48475323054956415,6862,3312,1574,93732
5,7,0.6859027205276175,0.7004273010740271,0.0,0.4844892785332551,8659,4160,1905,93732
10,7,0.6756383712905452,0.7116895874263262,0.0,0.4837622247441159,6108,2937,1410,93732
4,7,0.688321498715818,0.6901981230448384,0.0,0.48238803639977873,9590,4556,2063,93732
9,8,0.6803201506591338,0.6970790941910076,0.0,0.48125178852095574,6094,2890,1358,93732
7,8,0.682473365364529,0.6936675844080568,0.0,0.48108962146822865,6901,3267,1520,93732
6,8,0.685491723466407,0.6896320171904379,0.0,0.4810862945436941,7446,3520,1615,93732
10,8,0.68015992003998,0.6956370589257779,0.0,0.4807550856937254,5753,2722,1280,93732
3,7,0.6908329958147698,0.6812913907284768,0.0,0.48072061554445095,10872,5117,2290,93732
8,8,0.6805431878895815,0.6947107949273121,0.0,0.4806305136340262,6466,3057,1435,93732
5,8,0.6885009897426669,0.6821753007611098,0.0,0.4800529861253997,8146,3826,1731,93732
4,8,0.6906332453825857,0.672209289435761,0.0,0.4779160849837626,9021,4188,1876,93732
3,8,0.6921262164553229,0.6636007827788649,0.0,0.4759307214157886,10220,4694,2088,93732
