symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
NVDA,5min,10,3.5,0.7719005196733483,0.03841870824053452,52.26016713091922,1.0,1796,1,93906,0.9080720106668055
NVDA,5min,14,3.0,0.772105742935278,0.05879671832269827,42.778385772913815,1.0,2194,1,93906,0.8581422854532501
NVDA,5min,8,3.0,0.7718432076600839,0.05341113105924596,42.1311180960934,1.0,2228,1,93906,0.8563312441186645
NVDA,5min,14,2.5,0.7711425206124852,0.10212014134275618,33.165782962177445,1.0,2830,1,93906,0.8014476622405926
NVDA,5min,20,2.5,0.7722415795586528,0.10522648083623694,32.703380968978735,1.0,2870,1,93906,0.798865747087096
NVDA,5min,18,2.5,0.7695358059248892,0.10776766969909027,32.840742037101855,1.0,2858,2,93906,0.7979339904483257
NVDA,5min,16,2.8,0.7790093048713739,0.07430213464696224,38.52731006160164,0.6666666666666666,2436,3,93906,0.7865484852486403
NVDA,5min,18,2.8,0.776135741652983,0.08004926108374384,38.52731006160164,0.6666666666666666,2436,3,93906,0.7841059565130081
NVDA,5min,8,2.2,0.7712554628526022,0.10101311084624554,27.96602086438152,1.0,3356,1,93906,0.7771371446173557
NVDA,5min,16,3.5,0.7871305649083427,0.04377104377104377,52.667040988208875,0.0,1782,0,93906,0.7639914544618519
NVDA,5min,14,3.5,0.7780277465316835,0.04105736782902137,52.78559369724255,0.0,1778,0,93906,0.7620453693288338
NVDA,5min,18,3.5,0.7836681547619048,0.045200892857142856,52.37297599106644,0.0,1792,0,93906,0.7610294154303262
NVDA,5min,20,3.5,0.7816091954022988,0.04505005561735261,52.2047857540345,0.0,1798,0,93906,0.7595499163332662
NVDA,5min,12,3.5,0.7724074074074075,0.044444444444444446,52.14007782101167,0.0,1800,1,93906,0.7561742274514649
NVDA,5min,8,3.5,0.772744014732965,0.04143646408839779,51.858485351022665,0.0,1810,0,93906,0.7557103735394683
NVDA,5min,12,2.0,0.7732283464566928,0.13700787401574804,24.632974533998425,1.0,3810,2,93906,0.7530431866229502
NVDA,5min,18,2.0,0.7748171368861024,0.14420062695924765,24.520773451789914,1.0,3828,1,93906,0.7512696749225379
NVDA,5min,16,2.0,0.771366405570061,0.13968668407310705,24.50509271350222,1.0,3830,2,93906,0.7511161385002569
NVDA,5min,20,2.0,0.7763867153538516,0.14628422425032594,24.48148148148148,1.0,3835,2,93906,0.7511120357627393
NVDA,5min,8,1.8,0.7685061563566237,0.14905450500556172,20.886292834890966,1.0,4495,1,93906,0.7306339505619174
NVDA,5min,10,2.8,0.7745179063360882,0.062396694214876036,38.78710210830922,0.25,2420,4,93906,0.726683267561741
NVDA,5min,10,2.2,0.7705859065716547,0.11134204275534441,27.866349866349868,0.6666666666666666,3368,1,93906,0.7238485110688755
NVDA,5min,18,2.2,0.7653121319199058,0.12956419316843346,27.637702503681886,0.6666666666666666,3396,1,93906,0.7163642462515076
NVDA,5min,20,2.2,0.7635410599883518,0.13453698311007573,27.331779784445093,0.6666666666666666,3434,4,93906,0.7130522805407894
NVDA,5min,12,3.0,0.7792009759072888,0.056724611161939616,42.935011441647596,0.0,2186,1,93906,0.7118854449919056
NVDA,5min,10,3.0,0.7725899063161076,0.05530371713508613,42.551473922902495,0.0,2206,0,93906,0.708110306479632
NVDA,5min,16,3.0,0.7708144111413867,0.05722070844686648,42.62335302135393,0.0,2202,0,93906,0.7073500648659827
NVDA,5min,18,3.0,0.7707581227436823,0.0631768953068592,42.35395033860045,0.0,2216,0,93906,0.7045653881945894
NVDA,5min,20,3.0,0.7765765765765766,0.07072072072072072,42.277602523659304,0.0,2220,0,93906,0.7043542966870335
NVDA,5min,14,2.0,0.7748645341723476,0.13817514420555846,24.60818253343824,0.6666666666666666,3814,4,93906,0.7032066163724707
NVDA,5min,20,1.8,0.7696764484574867,0.1688106522229745,21.18803611738149,0.8333333333333334,4431,2,93906,0.7025336146415486
NVDA,5min,10,2.0,0.7685957594716718,0.1332116788321168,24.465971316818774,0.6666666666666666,3836,3,93906,0.7015798792360189
NVDA,5min,14,2.2,0.7690560821484992,0.1205568720379147,27.800296296296295,0.5,3376,2,93906,0.6956965261969696
NVDA,5min,8,2.8,0.7819879187259747,0.054365733113673806,38.65925010300783,0.0,2428,0,93906,0.6931999870844278
NVDA,5min,14,2.8,0.7770867882808181,0.07006633499170813,38.915802571547076,0.0,2412,0,93906,0.6887745095534488
NVDA,5min,12,2.8,0.773493642896628,0.06633499170812604,38.915802571547076,0.0,2412,0,93906,0.6884497444898776
NVDA,5min,20,2.8,0.7821467991169978,0.08526490066225166,38.846376811594205,0.0,2416,0,93906,0.6864170617594025
NVDA,5min,16,1.8,0.7723174030658252,0.16587784539102998,21.159377817853922,0.6666666666666666,4437,1,93906,0.679055420722953
NVDA,5min,8,2.5,0.7802706552706553,0.07799145299145299,33.42572141075882,0.0,2808,1,93906,0.6619057865310837
NVDA,5min,10,2.5,0.7746562351825509,0.0864153627311522,33.37815723941658,0.0,2812,0,93906,0.6576094914563799
NVDA,5min,10,1.8,0.7689257929383602,0.14920350011218309,21.064407540394974,0.5,4457,4,93906,0.6565871508993191
NVDA,5min,14,1.5,0.7624015972664212,0.214719666724527,16.294965277777777,0.75,5761,4,93906,0.6528358910257912
NVDA,5min,12,2.5,0.7681570854033594,0.09545777146912704,33.307064252751154,0.0,2818,0,93906,0.652737480459765
NVDA,5min,20,1.5,0.7669525007314784,0.22403222981257664,16.44341275402943,0.7333333333333334,5709,5,93906,0.6503036346043399
