left_bars,right_bars,bounce_rate,interaction_rate,density_score,composite_score,total_levels,total_bounces,total_breaks,bars_tested
9,2,0.6881510416666666,0.8360808709175739,0.0,0.5260846779419388,12860,7399,3353,106329
8,2,0.6876044690771531,0.8353174603174603,0.0,0.5256370257260994,13608,7816,3551,106329
10,2,0.6863609641387419,0.836351716790953,0.0,0.5254499006927826,12203,7005,3201,106329
7,2,0.6879186306127512,0.833827483968834,0.0,0.5253156974357507,14503,8319,3774,106329
6,2,0.6861330673010514,0.8323326520183955,0.0,0.5241530225259392,15656,8941,4090,106329
5,2,0.6867376436579004,0.8295122236518891,0.0,0.5235487245587269,17098,9740,4443,106329
4,2,0.687356614835585,0.8242462443533984,0.0,0.5222165192402535,19038,10786,4906,106329
3,2,0.6893994719397787,0.8203225806451613,0.0,0.5218565629694598,21700,12272,5529,106329
9,3,0.6918181818181818,0.8077841013401873,0.0,0.5190625031293289,10894,6088,2712,106329
8,3,0.6921587608906099,0.80703125,0.0,0.5189728793562439,11520,6435,2862,106329
7,3,0.6920583468395461,0.8052202283849919,0.0,0.518389407251316,12260,6832,3040,106329
10,3,0.6893948472139005,0.8078412391093901,0.0,0.5181103106183772,10330,5753,2592,106329
6,3,0.6900441853906176,0.8046142208774584,0.0,0.5174019404194845,13220,7340,3297,106329
5,3,0.6911307053941909,0.8022747763367779,0.0,0.5171347150587098,14419,7995,3573,106329
3,3,0.6932498451799353,0.7938493472442235,0.0,0.5154547422452411,18307,10075,4458,106329
4,3,0.6902792947417694,0.7968419743876662,0.0,0.5151643102130077,16086,8848,3970,106329
9,4,0.6958372123952653,0.7807892004153686,0.0,0.5125716450827167,9630,5232,2287,106329
8,4,0.6958165322580645,0.7796443658512624,0.0,0.5122199226586045,10179,5522,2414,106329
10,4,0.6949509116409537,0.7805145046524357,0.0,0.5121347160521121,9135,4955,2175,106329
7,4,0.6961634398384606,0.7778804398041208,0.0,0.5118295078766205,10823,5861,2558,106329
6,4,0.6954650777888116,0.7775394646533974,0.0,0.5114478705115438,11656,6303,2760,106329
5,4,0.6966622704676879,0.7755921000865529,0.0,0.511342538213041,12709,6867,2990,106329
4,4,0.6964791952446273,0.7709390862944162,0.0,0.5098734039861759,14184,7616,3319,106329
3,4,0.7002271620963816,0.7638346656751565,0.0,0.5092412645410995,16137,8631,3695,106329
9,5,0.6959541062801933,0.7569420637641412,0.0,0.5054642616413196,8751,4610,2014,106329
8,5,0.6964234620886981,0.7558391003460208,0.0,0.5053211149392856,9248,4868,2122,106329
10,5,0.695555201529393,0.7564473367076404,0.0,0.5051562816240494,8298,4366,1911,106329
7,5,0.6964261631827376,0.7544002441753993,0.0,0.5048905385257149,9829,5164,2251,106329
6,5,0.6949874686716792,0.754895468735219,0.0,0.5044636280892374,10571,5546,2434,106329
5,5,0.6955368469611348,0.7531486146095718,0.0,0.5041593231673255,11513,6031,2640,106329
4,5,0.6971565962784863,0.7457706400561316,0.0,0.502593830528234,12827,6669,2897,106329
3,5,0.7003714020427112,0.7377722975750103,0.0,0.5014802500895876,14598,7543,3227,106329
9,6,0.6991090939653724,0.7372660800594869,0.0,0.500823461603995,8069,4159,1790,106329
8,6,0.6990136811963092,0.7366694011484823,0.0,0.5006062928230683,8533,4394,1892,106329
10,6,0.6983705278072972,0.7373645030690871,0.0,0.500557562043645,7657,3943,1703,106329
7,6,0.6994601079784043,0.735089846764414,0.0,0.500310997220686,9071,4664,2004,106329
6,6,0.6990508096035735,0.7354481059439483,0.0,0.5002547556246139,9741,5008,2156,106329
5,6,0.6991355954070443,0.7315714959886739,0.0,0.49912568695941983,10595,5419,2332,106329
4,6,0.7002810962754743,0.7228242465289536,0.0,0.4969597124688758,11812,5979,2559,106329
3,6,0.7033208020050126,0.713721398226131,0.0,0.4954447402698443,13417,6735,2841,106329
8,7,0.6988834612700628,0.7188362177075496,0.0,0.49520424982029,7974,4006,1726,106329
9,7,0.6971428571428572,0.7192098634495558,0.0,0.4946201018920096,7543,3782,1643,106329
7,7,0.6987158379980244,0.7169499527856469,0.0,0.49457132103490387,8472,4244,1830,106329
10,7,0.696546371750097,0.7194304857621441,0.0,0.4944476944286821,7164,3590,1564,106329
6,7,0.6982030410075257,0.7155731399054841,0.0,0.4939531583746555,9099,4546,1965,106329
5,7,0.6985795454545455,0.7111829477725022,0.0,0.49278670251356893,9899,4918,2122,106329
8,8,0.7013797013797014,0.7032163742690059,0.0,0.4915167928325823,7524,3711,1580,106329
9,8,0.7002196924305971,0.7036256323777403,0.0,0.49117556668556095,7116,3506,1501,106329
10,8,0.6995798319327731,0.7041420118343196,0.0,0.49107453632340514,6760,3330,1430,106329
4,7,0.7002323780015491,0.7020755914075953,0.0,0.4907156286228983,11033,5424,2322,106329
7,8,0.7002500893176135,0.700187617260788,0.0,0.49015632090528183,7995,3920,1678,106329
3,7,0.7038700760193504,0.6929523505467315,0.0,0.4894337355717596,12529,6111,2571,106329
6,8,0.6999499081649692,0.6976121141525917,0.0,0.4892635975117652,8585,4192,1797,106329
5,8,0.699984527309299,0.6924890174649094,0.0,0.4877405161631925,9333,4524,1939,106329
4,8,0.7008715209446162,0.6841700326985959,0.0,0.48559961818742525,10398,4986,2128,106329
3,8,0.7042659974905897,0.6754809729638105,0.0,0.4843506908853791,11799,5613,2357,106329
