smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,25,0.7927083333333332,0.178125,24.454545454545453,0.5823348248920229,320,7851
8,16,0.7725,0.1675,19.54385964912281,0.5736860792121687,400,7851
8,20,0.7681564245810056,0.18435754189944134,21.84873949579832,0.5686528536865656,358,7851
5,20,0.7737520128824477,0.21497584541062803,18.878934624697337,0.5594359725268845,414,7851
8,14,0.7701908957415565,0.21365638766519823,17.211920529801326,0.5571333743851421,454,7851
5,16,0.7697095435684647,0.23236514522821577,16.20997920997921,0.5505624887691077,482,7851
4,20,0.7705530642750373,0.23766816143497757,17.523595505617976,0.5503129022360506,446,7851
5,25,0.75993091537133,0.23056994818652848,20.25974025974026,0.5502845611039149,386,7851
8,12,0.7751633986928104,0.23921568627450981,15.320235756385069,0.5500088964349585,510,7851
5,14,0.776969696969697,0.25636363636363635,14.202185792349727,0.544732579084252,550,7851
4,25,0.7626016260162601,0.25853658536585367,19.068459657701712,0.5420524372405399,410,7851
8,8,0.7821350762527234,0.2696078431372549,12.759410801963993,0.5417228512717692,612,7851
8,10,0.7801169590643275,0.27017543859649124,13.70298769771529,0.5414664391676972,570,7851
4,16,0.7699004975124378,0.26865671641791045,14.573831775700935,0.538500999727826,536,7851
3,20,0.7687074829931971,0.27346938775510204,15.94478527607362,0.5376277215983551,490,7851
3,25,0.7620120120120121,0.28378378378378377,17.604966139954854,0.5331239808198072,444,7851
5,12,0.7683060109289618,0.2819672131147541,12.80295566502463,0.5325166926076015,610,7851
4,12,0.787878787878788,0.30606060606060603,11.830045523520486,0.5323742546352215,660,7851
4,14,0.7735326688815061,0.2956810631229236,12.971713810316139,0.5306221714742015,602,7851
5,10,0.7753411306042884,0.30409356725146197,11.414348462664714,0.5276316136006021,684,7851
3,14,0.7784615384615385,0.32,12.012326656394453,0.5245648420994755,650,7851
3,16,0.7720178372352285,0.3210702341137124,13.058626465661641,0.5224659091121455,598,7851
2,20,0.7825567502986858,0.34946236559139787,13.99640933572711,0.5188805203126909,558,7851
4,10,0.7737127371273713,0.33513513513513515,10.583220568335589,0.5170326097695869,740,7851
5,8,0.763063063063063,0.3221024258760108,10.554655870445345,0.5166607228123993,742,7851
2,25,0.7739018087855297,0.35852713178294576,15.139805825242718,0.5135729361575802,516,7851
3,12,0.77089072543618,0.34615384615384615,10.757909215955983,0.5127316947661905,728,7851
4,8,0.77375,0.3491271820448878,9.764044943820224,0.5122238590998086,802,7851
3,10,0.7712006717044501,0.3530150753768844,9.837735849056603,0.5100940768666181,796,7851
2,16,0.7650193798449613,0.38953488372093026,11.346433770014556,0.4978186156486176,688,7851
3,8,0.7702301410541944,0.39555555555555555,8.705228031145717,0.4960782197367809,900,7851
2,14,0.7698838248436104,0.3997326203208556,10.46987951807229,0.49603518023253046,748,7851
2,12,0.7728395061728395,0.4100985221674877,9.643649815043156,0.4934762494987085,812,7851
2,10,0.7778977681785456,0.43426724137931033,8.442286947141316,0.4873308163609812,928,7851
1,25,0.7734375,0.465625,12.198748043818467,0.47901019625053,640,7851
1,20,0.7734234234234233,0.4783783783783784,10.548037889039243,0.4739170235203871,740,7851
2,8,0.7672727272727272,0.4900181488203267,7.118074477747502,0.4653435197652837,1102,7851
1,16,0.775993883792049,0.5091743119266054,8.949483352468427,0.4644847581065632,872,7851
1,14,0.7790863668807995,0.5202991452991453,8.364705882352942,0.4619373945896706,936,7851
1,12,0.7712242513975042,0.5278884462151394,7.797607178464606,0.4560823620925986,1004,7851
1,10,0.7647105450496005,0.5693664795509222,6.289727126805778,0.4398810965671014,1247,7851
1,8,0.7846895537464146,0.6377358490566037,4.932662051604783,0.4263247741194562,1590,7851
