left_bars,right_bars,bounce_rate,interaction_rate,density_score,composite_score,total_levels,total_bounces,total_breaks,bars_tested
8,2,0.7314291804326974,0.8065153859377686,0.0,0.5345262879544096,11634,6863,2520,90747
7,2,0.7322213343987215,0.8050172871271207,0.0,0.5343937198976247,12437,7331,2681,90747
5,2,0.7343263485651771,0.8015514333895447,0.0,0.5341959694429342,14825,8726,3157,90747
6,2,0.7321790384969608,0.8037009622501851,0.0,0.5339819040738398,13510,7950,2908,90747
9,2,0.7286637198231893,0.8080410293982966,0.0,0.5338777967487647,10919,6429,2394,90747
10,2,0.7276860492940895,0.8078484438430311,0.0,0.5334289528705451,10346,6082,2276,90747
4,2,0.735106866757617,0.7974614687216682,0.0,0.5332811873195473,16545,9699,3495,90747
3,2,0.7395120005318795,0.7909239101856234,0.0,0.5330819732684388,19017,11123,3918,90747
5,3,0.7325440194292653,0.7711275848614905,0.0,0.5243558832301533,12815,7239,2643,90747
3,3,0.7402879433764981,0.7606607525237076,0.0,0.5243134031077115,16345,9204,3229,90747
4,3,0.7352295591732212,0.767298245614035,0.0,0.5242812973534989,14250,8039,2895,90747
8,3,0.7276081424936387,0.7770637666831438,0.0,0.5241623870023986,10115,5719,2141,90747
7,3,0.7288257078007406,0.7753079559136797,0.0,0.5241226698944002,10797,6101,2270,90747
6,3,0.7289987857379402,0.7740750234982483,0.0,0.5238220213446506,11703,6604,2455,90747
9,3,0.7251248818685028,0.7789462614365338,0.0,0.5237338311783613,9509,5371,2036,90747
10,3,0.7250427837992014,0.7782463928967813,0.0,0.5234910313887149,9010,5084,1928,90747
8,4,0.7326125073056692,0.7534955411207751,0.0,0.5190936652585002,9083,5014,1830,90747
7,4,0.7334523482559736,0.7519619991738951,0.0,0.5189695390545579,9684,5341,1941,90747
10,4,0.7304177545691906,0.7557035392773461,0.0,0.5188781636108801,8109,4476,1652,90747
9,4,0.7304240173320953,0.7556127221702525,0.0,0.5188534235839138,8552,4720,1742,90747
6,4,0.733595633963701,0.7510246878276619,0.0,0.518745659933779,10491,5780,2099,90747
5,4,0.7364793832496204,0.7465771343856283,0.0,0.5185648936155367,11467,6305,2256,90747
4,4,0.7366363828438622,0.7428392058384996,0.0,0.5175063148890948,12743,6973,2493,90747
3,4,0.7407893503328021,0.73207055109464,0.0,0.5159369054615128,14571,7902,2765,90747
7,5,0.7324052590873936,0.7293546931407943,0.0,0.5117685115771957,8864,4735,1730,90747
8,5,0.7305104217955031,0.7317161042392218,0.0,0.5117189999899678,8327,4451,1642,90747
10,5,0.7279707495429616,0.7341296470272447,0.0,0.5114271939253581,7451,3982,1488,90747
5,5,0.734825543120474,0.7247137404580153,0.0,0.5113443393855942,10480,5581,2014,90747
9,5,0.7273357600970706,0.7342497136311569,0.0,0.5112092181281753,7857,4196,1573,90747
6,5,0.7318819822400459,0.7278982485404504,0.0,0.5111222674581535,9592,5110,1872,90747
4,5,0.7383435215150426,0.7179862306368331,0.0,0.510733277797067,11620,6160,2183,90747
3,5,0.740855614973262,0.7052877724975485,0.0,0.5079285777385694,13257,6927,2423,90747
10,6,0.7278774440636968,0.7177372685185185,0.0,0.5064721581810343,6912,3611,1350,90747
8,6,0.7299746284885829,0.714859437751004,0.0,0.5064476827207344,7719,4028,1490,90747
7,6,0.7314070781330142,0.7120769418066716,0.0,0.5061859137952072,8214,4278,1571,90747
9,6,0.7268385864374403,0.7181069958847737,0.0,0.5061675333404082,7290,3805,1430,90747
6,6,0.7316415543219666,0.7105025918413342,0.0,0.5058073992811869,8874,4613,1692,90747
5,6,0.7344873111339298,0.7044538596672523,0.0,0.5051310823537476,9677,5007,1810,90747
4,6,0.7362020579981291,0.6973255055446836,0.0,0.5036784748626568,10731,5509,1974,90747
3,6,0.7402301606329418,0.6825955322805007,0.0,0.5008707239373269,12221,6175,2167,90747
8,7,0.726270185112249,0.6974316714736987,0.0,0.49973757548700914,7281,3688,1390,90747
9,7,0.7231661831744716,0.7013515477401541,0.0,0.49967193759183487,6881,3490,1336,90747
7,7,0.7285927029039464,0.6940568475452197,0.0,0.4996541354251445,7740,3914,1458,90747
10,7,0.7227312390924956,0.7015610651974288,0.0,0.49956081519622686,6534,3313,1271,90747
6,7,0.7277133460273498,0.6916906130268199,0.0,0.4985925223189859,8352,4204,1573,90747
5,7,0.7315662650602409,0.6843667546174143,0.0,0.4979365324093207,9096,4554,1671,90747
4,7,0.7312775330396476,0.6765348698589311,0.0,0.4954714741735383,10066,4980,1830,90747
8,8,0.7248407643312101,0.6819168959027074,0.0,0.4945113745032963,6907,3414,1296,90747
7,8,0.7265420936307012,0.6777883698760725,0.0,0.49395334841510224,7343,3616,1361,90747
9,8,0.7204733199374861,0.6855962038879535,0.0,0.49386818914138053,6533,3227,1252,90747
10,8,0.7199623794968257,0.6857465333763302,0.0,0.49370891181162935,6202,3062,1191,90747
3,7,0.7353562005277045,0.6622979467016165,0.0,0.4928318642215668,11445,5574,2006,90747
6,8,0.7252665045820086,0.675296792119222,0.0,0.4926956394685701,7918,3878,1469,90747
5,8,0.7276048008349278,0.6667826490373463,0.0,0.491076715045175,8622,4183,1566,90747
4,8,0.7280267985324613,0.6582318353632928,0.0,0.48868027002197234,9524,4564,1705,90747
3,8,0.732183908045977,0.6442654818106082,0.0,0.4861532077615732,10803,5096,1864,90747
