bb_length,bb_mult,kc_mult,fire_accuracy,touch_reversal,squeeze_whipsaw,avg_squeeze_dur,squeeze_freq,total_fires,total_touches,total_squeezes,composite_score,bars_tested
25,2.2,1.0,0.8428030303030303,0.5497194726999042,0.13825757575757575,7.308712121212121,5.843487499584979,528,43846,528,0.7987935045386124,90357
30,2.5,1.5,0.8339973439575034,0.5472426692409799,0.18326693227091634,10.110225763612219,8.33361001361267,753,33148,753,0.7911931374297667,90357
30,1.8,1.0,0.8193548387096774,0.5287852374675794,0.14838709677419354,9.317741935483872,6.861670927542969,620,47038,620,0.7909059867862496,90357
25,2.5,1.2,0.8143322475570033,0.5554519292261778,0.16123778501628663,7.802931596091205,6.79526766050223,614,37528,614,0.7908825262804858,90357
30,2.0,1.2,0.8339973439575034,0.5367514659033197,0.18326693227091634,10.110225763612219,8.33361001361267,753,43318,753,0.7885703365953518,90357
20,2.5,1.5,0.8296422487223168,0.5659856949184237,0.21351504826802953,8.643952299829643,19.489358876456723,1761,42782,1761,0.7870103362792935,90357
25,2.2,1.2,0.8128523111612176,0.5497194726999042,0.17812852311161217,8.655016910935739,9.816616310855828,887,43846,887,0.7867534307454382,90357
30,2.2,1.2,0.8030560271646859,0.5408912456024065,0.15789473684210525,9.162988115449915,6.51858738116582,589,39226,589,0.786665935339481,90357
30,2.5,1.8,0.8390041493775934,0.5472426692409799,0.208298755186722,11.94688796680498,13.335989464014963,1205,33148,1205,0.7864372233268424,90357
25,1.8,1.0,0.8208469055374593,0.5352426349925764,0.1791530944625407,8.851248642779588,10.192901490753345,921,51188,921,0.7852764567937467,90357
25,2.5,1.5,0.8228176318063959,0.5554519292261778,0.20224719101123595,9.16162489196197,12.804763327689056,1157,37528,1157,0.7851464740956542,90357
22,2.2,1.0,0.8188105117565698,0.5531905809013471,0.15352697095435686,6.825726141078838,8.001593678408979,723,46841,723,0.7838163174245069,90357
20,2.2,1.2,0.8227586206896552,0.555791018012878,0.2,7.795172413793104,16.047456201511782,1450,49076,1450,0.7837270648480471,90357
22,2.2,1.2,0.8128704487722269,0.5531905809013471,0.1939034716342083,8.1346316680779,13.070376395852008,1181,46841,1181,0.7836829119484527,90357
22,2.5,1.5,0.826766304347826,0.5641816074379146,0.2235054347826087,8.936820652173912,16.290934847327822,1472,40549,1472,0.7831989344681742,90357
25,2.0,1.0,0.8076923076923077,0.541832419077928,0.17663817663817663,7.9586894586894585,7.7691822437663935,702,47762,702,0.7831931475045247,90357
22,2.5,2.0,0.840547703180212,0.5641816074379146,0.2411660777385159,12.929328621908127,25.05616609670529,2264,40549,2264,0.7829181933789132,90357
