bb_length,bb_mult,kc_mult,fire_accuracy,touch_reversal,squeeze_whipsaw,avg_squeeze_dur,squeeze_freq,total_fires,total_touches,total_squeezes,composite_score,bars_tested
30,2.5,1.0,1.0,0.48704663212435234,0.0,12.0,0.14218683349921796,1,386,1,0.8017616580310881,7033
18,1.5,1.2,0.8706896551724138,0.6166281755196305,0.5603448275862069,9.167381974248928,33.12953220531779,232,1732,233,0.720061846526217,7033
22,1.8,1.5,0.8628571428571429,0.574486301369863,0.5371428571428571,10.148571428571428,24.882695862363143,175,1168,175,0.7181930039138942,7033
20,1.5,1.2,0.8670212765957447,0.6055321707757065,0.5797872340425532,9.71957671957672,26.873311531352197,188,1663,189,0.7165426171620117,7033
20,1.8,1.5,0.8585365853658536,0.5773026315789473,0.5609756097560976,9.941747572815533,29.290487700838902,205,1216,206,0.7116427310654685,7033
18,1.8,2.0,0.8539823008849557,0.5957446808510638,0.5619469026548672,16.73127753303965,32.27641120432248,226,1316,227,0.7108501161406651,7033
18,1.8,1.5,0.8658008658008658,0.5957446808510638,0.5714285714285714,10.168103448275861,32.98734537181857,231,1316,232,0.710840378142852,7033
20,2.2,1.8,0.8762886597938144,0.5433168316831684,0.5567010309278351,9.994871794871795,27.726432532347502,194,808,195,0.7095405481269776,7033
18,1.5,1.8,0.8495575221238938,0.6166281755196305,0.588495575221239,18.68281938325991,32.27641120432248,226,1732,227,0.7081063880378952,7033
20,2.0,1.8,0.8695652173913043,0.5630585898709036,0.5748792270531401,11.850961538461538,29.574861367837336,207,1007,208,0.7079144059218322,7033
18,1.5,2.0,0.84688995215311,0.6166281755196305,0.6028708133971292,22.704761904761906,29.859235034835773,209,1732,210,0.7075063261765582,7033
20,1.5,2.0,0.8316326530612245,0.6055321707757065,0.5816326530612245,22.68020304568528,28.01080619934594,196,1663,197,0.7054646753469878,7033
25,1.8,1.8,0.8711656441717791,0.5644402634054563,0.588957055214724,14.05521472392638,23.17645386037253,163,1063,163,0.7052204952992167,7033
14,1.5,2.0,0.8446601941747572,0.5998066698888351,0.5776699029126213,26.294685990338163,29.43267453433812,206,2069,207,0.7046166300286867,7033
20,1.5,1.8,0.8284313725490197,0.6055321707757065,0.5833333333333334,18.985365853658536,29.14830086733968,204,1663,205,0.7040791211252991,7033
25,1.5,1.5,0.8711656441717791,0.5564174894217208,0.588957055214724,14.05521472392638,23.17645386037253,163,1418,163,0.7032148018032829,7033
