symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
AAPL,1hr,16,2.8,0.7336769759450172,0.03608247422680412,40.41968911917098,1.0,194,1,7851,0.8329045531342872
AAPL,1hr,12,3.0,0.7043010752688174,0.053763440860215055,42.17297297297297,1.0,186,1,7851,0.8262334826612275
AAPL,1hr,18,2.5,0.7370689655172414,0.0603448275862069,33.74458874458875,1.0,232,1,7851,0.7974515502041237
AAPL,1hr,20,2.5,0.731638418079096,0.08050847457627118,33.170212765957444,1.0,236,1,7851,0.7878790767397309
AAPL,1hr,10,3.0,0.712280701754386,0.05263157894736842,41.285714285714285,0.6666666666666666,190,1,7851,0.7752453202191899
AAPL,1hr,16,2.2,0.7338129496402878,0.10431654676258993,28.140794223826713,1.0,278,1,7851,0.7596514102256448
AAPL,1hr,14,2.2,0.731678486997636,0.1099290780141844,27.740213523131672,1.0,282,1,7851,0.7556663967754738
AAPL,1hr,18,3.5,0.7384259259259259,0.020833333333333332,54.58041958041958,0.0,144,0,7851,0.7532407407407408
AAPL,1hr,16,3.5,0.736111111111111,0.020833333333333332,54.58041958041958,0.0,144,0,7851,0.7524305555555555
AAPL,1hr,20,3.5,0.7442922374429224,0.02054794520547945,53.827586206896555,0.0,146,0,7851,0.751917020941584
AAPL,1hr,14,3.5,0.7364864864864865,0.02702702702702703,53.095238095238095,0.0,148,0,7851,0.7442107924250781
AAPL,1hr,12,3.5,0.7307692307692307,0.02564102564102564,50.354838709677416,0.0,156,0,7851,0.7300041356492969
AAPL,1hr,10,3.5,0.6991869918699187,0.024390243902439025,47.88343558282209,0.0,164,0,7851,0.707943039553095
AAPL,1hr,8,3.5,0.7043650793650794,0.041666666666666664,46.73652694610779,0.0,168,0,7851,0.7001829673985364
AAPL,1hr,14,3.0,0.7173913043478262,0.05434782608695652,42.63387978142077,0.0,184,0,7851,0.6827801027784487
AAPL,1hr,18,3.0,0.7037037037037037,0.05555555555555555,43.58659217877095,0.0,180,0,7851,0.6820513113652629
AAPL,1hr,20,3.0,0.7101449275362319,0.05434782608695652,42.63387978142077,0.0,184,0,7851,0.6802438708943908
AAPL,1hr,20,2.8,0.7371134020618557,0.05154639175257732,40.41968911917098,0.0,194,0,7851,0.6802413228937374
AAPL,1hr,16,3.0,0.7065217391304347,0.05434782608695652,42.63387978142077,0.0,184,0,7851,0.6789757549523617
AAPL,1hr,14,2.0,0.7291666666666666,0.13392857142857142,23.26865671641791,0.6666666666666666,336,1,7851,0.6783058801125698
AAPL,1hr,18,2.8,0.7285223367697595,0.05154639175257732,40.41968911917098,0.0,194,0,7851,0.6772344500415037
AAPL,1hr,12,2.8,0.735,0.04,39.20100502512563,0.0,200,0,7851,0.676806172920979
AAPL,1hr,8,3.0,0.7227891156462585,0.04081632653061224,40.02564102564103,0.0,196,0,7851,0.6761054421768707
AAPL,1hr,14,2.8,0.7255892255892257,0.04040404040404041,39.598984771573605,0.0,198,0,7851,0.6752342970850403
AAPL,1hr,10,2.8,0.7369281045751634,0.04411764705882353,38.433497536945815,0.0,204,0,7851,0.6729361086220995
AAPL,1hr,8,2.8,0.7435897435897436,0.04326923076923077,37.690821256038646,0.0,208,0,7851,0.6720780340059196
AAPL,1hr,8,1.8,0.7525252525252526,0.16666666666666666,19.734177215189874,0.6666666666666666,396,1,7851,0.6621075414087846
AAPL,1hr,10,1.8,0.746268656716418,0.1691542288557214,19.438902743142144,0.6666666666666666,402,1,7851,0.6579433679689533
AAPL,1hr,16,2.5,0.7368421052631579,0.05701754385964912,34.33920704845815,0.0,228,0,7851,0.6509275580498232
AAPL,1hr,12,2.5,0.7345132743362832,0.061946902654867256,34.666666666666664,0.0,226,0,7851,0.6503800226388424
AAPL,1hr,14,2.5,0.7368421052631579,0.06140350877192982,34.36123348017621,0.0,228,0,7851,0.6499319566275084
AAPL,1hr,8,2.5,0.7362318840579709,0.05652173913043478,34.06550218340611,0.0,230,0,7851,0.6495842548179205
AAPL,1hr,10,2.5,0.7280701754385964,0.06578947368421052,34.36123348017621,0.0,228,0,7851,0.6457652899608417
AAPL,1hr,18,2.2,0.7302158273381295,0.1079136690647482,28.140794223826713,0.0,278,0,7851,0.6074931368443498
AAPL,1hr,20,2.2,0.7333333333333334,0.11428571428571428,27.939068100358423,0.0,280,0,7851,0.6060672668701022
AAPL,1hr,12,2.2,0.7230046948356809,0.10915492957746478,27.54416961130742,0.0,284,0,7851,0.6019261476468396
AAPL,1hr,10,2.2,0.723744292237443,0.10273972602739725,26.786941580756015,0.0,292,0,7851,0.6003204024882387
AAPL,1hr,8,2.2,0.715883668903803,0.10067114093959731,26.245791245791246,0.0,298,0,7851,0.5956076471244858
AAPL,1hr,20,2.0,0.7375249500998003,0.11976047904191617,23.40840840840841,0.0,334,1,7851,0.5854134206669047
AAPL,1hr,18,2.0,0.740079365079365,0.12797619047619047,23.26865671641791,0.0,336,0,7851,0.5836134197951094
AAPL,1hr,10,2.0,0.7331349206349206,0.12202380952380952,23.26865671641791,0.0,336,0,7851,0.5826709594776491
AAPL,1hr,8,2.0,0.7357001972386588,0.1242603550295858,23.130563798219583,0.0,338,0,7851,0.5823771494992411
AAPL,1hr,12,2.0,0.7341269841269842,0.12797619047619047,23.26865671641791,0.0,336,0,7851,0.5815300864617762
AAPL,1hr,16,2.0,0.7341269841269842,0.12797619047619047,23.26865671641791,0.0,336,0,7851,0.5815300864617762
