rsi_length,stoch_length,cross_accuracy,whipsaw_rate,avg_trend_duration,zone_exit_accuracy,composite_score,total_crosses,total_zone_exits,bars_tested
18,12,0.7771144278606966,0.5985074626865672,10.431988041853513,0.7848101265822784,0.4975011598008081,670,159,7033
18,16,0.7771144278606966,0.5985074626865672,10.431988041853513,0.7848101265822784,0.4975011598008081,670,159,7033
18,10,0.7771144278606966,0.5985074626865672,10.431988041853513,0.7848101265822784,0.4975011598008081,670,159,7033
18,14,0.7771144278606966,0.5985074626865672,10.431988041853513,0.7848101265822784,0.4975011598008081,670,159,7033
18,8,0.7771144278606966,0.5985074626865672,10.431988041853513,0.7848101265822784,0.4975011598008081,670,159,7033
18,20,0.7771144278606966,0.5985074626865672,10.431988041853513,0.7848101265822784,0.4975011598008081,670,159,7033
18,18,0.7771144278606966,0.5985074626865672,10.431988041853513,0.7848101265822784,0.4975011598008081,670,159,7033
16,10,0.7684931506849315,0.6068493150684932,9.576131687242798,0.8118279569892473,0.49584246672989274,730,187,7033
16,18,0.7684931506849315,0.6068493150684932,9.576131687242798,0.8118279569892473,0.49584246672989274,730,187,7033
16,16,0.7684931506849315,0.6068493150684932,9.576131687242798,0.8118279569892473,0.49584246672989274,730,187,7033
16,14,0.7684931506849315,0.6068493150684932,9.576131687242798,0.8118279569892473,0.49584246672989274,730,187,7033
16,20,0.7684931506849315,0.6068493150684932,9.576131687242798,0.8118279569892473,0.49584246672989274,730,187,7033
16,8,0.7684931506849315,0.6068493150684932,9.576131687242798,0.8118279569892473,0.49584246672989274,730,187,7033
16,12,0.7684931506849315,0.6068493150684932,9.576131687242798,0.8118279569892473,0.49584246672989274,730,187,7033
20,8,0.7703125000000001,0.6078125,10.918622848200313,0.8,0.49541867204478907,640,135,7033
20,10,0.7703125000000001,0.6078125,10.918622848200313,0.8,0.49541867204478907,640,135,7033
20,14,0.7703125000000001,0.6078125,10.918622848200313,0.8,0.49541867204478907,640,135,7033
20,20,0.7703125000000001,0.6078125,10.918622848200313,0.8,0.49541867204478907,640,135,7033
20,16,0.7703125000000001,0.6078125,10.918622848200313,0.8,0.49541867204478907,640,135,7033
20,18,0.7703125000000001,0.6078125,10.918622848200313,0.8,0.49541867204478907,640,135,7033
20,12,0.7703125000000001,0.6078125,10.918622848200313,0.8,0.49541867204478907,640,135,7033
12,12,0.7614533965244865,0.6094674556213018,8.317535545023697,0.802675585284281,0.49045638287920756,845,300,7033
12,16,0.7614533965244865,0.6094674556213018,8.317535545023697,0.802675585284281,0.49045638287920756,845,300,7033
12,14,0.7614533965244865,0.6094674556213018,8.317535545023697,0.802675585284281,0.49045638287920756,845,300,7033
12,18,0.7614533965244865,0.6094674556213018,8.317535545023697,0.802675585284281,0.49045638287920756,845,300,7033
12,20,0.7614533965244865,0.6094674556213018,8.317535545023697,0.802675585284281,0.49045638287920756,845,300,7033
12,10,0.7614533965244865,0.6094674556213018,8.317535545023697,0.802675585284281,0.49045638287920756,845,300,7033
12,8,0.7614533965244865,0.6094674556213018,8.317535545023697,0.802675585284281,0.49045638287920756,845,300,7033
10,16,0.7697557471264368,0.6275565123789021,7.566810344827586,0.8077922077922078,0.4890737185814593,929,386,7033
10,8,0.7697557471264368,0.6275565123789021,7.566810344827586,0.8077922077922078,0.4890737185814593,929,386,7033
10,14,0.7697557471264368,0.6275565123789021,7.566810344827586,0.8077922077922078,0.4890737185814593,929,386,7033
10,10,0.7697557471264368,0.6275565123789021,7.566810344827586,0.8077922077922078,0.4890737185814593,929,386,7033
10,12,0.7697557471264368,0.6275565123789021,7.566810344827586,0.8077922077922078,0.4890737185814593,929,386,7033
10,18,0.7697557471264368,0.6275565123789021,7.566810344827586,0.8077922077922078,0.4890737185814593,929,386,7033
10,20,0.7697557471264368,0.6275565123789021,7.566810344827586,0.8077922077922078,0.4890737185814593,929,386,7033
14,20,0.7533333333333333,0.615,8.739674593241553,0.7937219730941704,0.48518829591192514,800,224,7033
14,18,0.7533333333333333,0.615,8.739674593241553,0.7937219730941704,0.48518829591192514,800,224,7033
14,8,0.7533333333333333,0.615,8.739674593241553,0.7937219730941704,0.48518829591192514,800,224,7033
14,10,0.7533333333333333,0.615,8.739674593241553,0.7937219730941704,0.48518829591192514,800,224,7033
14,12,0.7533333333333333,0.615,8.739674593241553,0.7937219730941704,0.48518829591192514,800,224,7033
14,16,0.7533333333333333,0.615,8.739674593241553,0.7937219730941704,0.48518829591192514,800,224,7033
14,14,0.7533333333333333,0.615,8.739674593241553,0.7937219730941704,0.48518829591192514,800,224,7033
8,16,0.7656350741457124,0.6405797101449275,6.792069632495164,0.8147410358565738,0.48486721816300693,1035,503,7033
8,10,0.7656350741457124,0.6405797101449275,6.792069632495164,0.8147410358565738,0.48486721816300693,1035,503,7033
8,14,0.7656350741457124,0.6405797101449275,6.792069632495164,0.8147410358565738,0.48486721816300693,1035,503,7033
8,20,0.7656350741457124,0.6405797101449275,6.792069632495164,0.8147410358565738,0.48486721816300693,1035,503,7033
8,18,0.7656350741457124,0.6405797101449275,6.792069632495164,0.8147410358565738,0.48486721816300693,1035,503,7033
8,8,0.7656350741457124,0.6405797101449275,6.792069632495164,0.8147410358565738,0.48486721816300693,1035,503,7033
8,12,0.7656350741457124,0.6405797101449275,6.792069632495164,0.8147410358565738,0.48486721816300693,1035,503,7033
