roc_length,smooth_length,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_accuracy,composite_score,total_flips,total_extreme_entries,bars_tested
14,8,0.7825579008380797,0.20340124600101028,19.50471539238801,0.7968404423380727,0.593412596721356,5939,3165,115882
20,8,0.7812049204331745,0.2072442889483433,23.841910251132152,0.8028767571101667,0.5930708784778199,4859,3059,115882
16,8,0.780854359144702,0.20548439473209454,20.8985925658607,0.7958081930771673,0.5922008746484408,5543,3149,115882
12,8,0.7840130235339816,0.21384709855695425,17.784584676800247,0.7817497648165569,0.5889726058336782,6514,3189,115882
10,8,0.7866498664811868,0.22902960526315788,15.87799862919808,0.7850755473327167,0.5865164774505245,7296,3243,115882
16,6,0.783321607116234,0.24730837216776475,18.614432658309227,0.7906498088797412,0.5817361040268622,6223,3401,115882
12,6,0.7892583441066877,0.2552438027785345,15.778504290968533,0.7866744593804793,0.5811114391317765,7342,3422,115882
14,6,0.7827737636923032,0.24839144096962443,17.3328344806944,0.7876391329818395,0.5807666926916192,6683,3414,115882
8,8,0.7864886465465676,0.25336376741950983,13.916736753574432,0.7878515858767206,0.5807082924838555,8324,3342,115882
20,6,0.7814595938338421,0.25693060337017576,20.99003262051468,0.7984565152864351,0.579952348356595,5519,3369,115882
10,6,0.7873126013490078,0.2618411464658732,14.068990647394632,0.7888953152111047,0.5790404606537286,8234,3458,115882
16,5,0.7808895143804081,0.27166241177353956,17.395464103334334,0.7858540676544591,0.574024405233963,6659,3577,115882
6,8,0.7852131113205573,0.2836649214659686,12.129961252487172,0.7874396135265701,0.5725476761813963,9550,3519,115882
8,6,0.7842948374897428,0.2825342465753425,12.397302793535268,0.7875321704317987,0.5725343676752955,9344,3497,115882
12,5,0.7838941659016084,0.2805928553331644,14.67502850627138,0.78129375525063,0.5720419959575128,7894,3571,115882
10,5,0.7863894851805823,0.2877315860822413,13.086543893345384,0.7845426744509313,0.5715494740129895,8852,3597,115882
14,5,0.780383781075987,0.28614665015820606,15.935332966428179,0.7881896312725256,0.5705136727500292,7269,3607,115882
20,5,0.7781446413526837,0.2921030756442228,19.258895909544396,0.7967002237136466,0.5696608592403097,6015,3576,115882
8,5,0.7831812560580232,0.2998796871866854,11.614158227213476,0.7896901562928434,0.5680981612960065,9974,3647,115882
12,4,0.783257725563181,0.31600372179576647,13.473304641153891,0.7844850410378608,0.5633933669038618,8598,3777,115882
6,6,0.7831732967535437,0.31775786393562544,10.592409693644262,0.7771428571428571,0.5616996507488085,10936,3675,115882
16,4,0.7798509124876726,0.31975393028024607,15.83524747060432,0.7850980392156863,0.5614572914822125,7315,3825,115882
10,4,0.7850762867966496,0.32224770642201833,12.076842873527266,0.7769331585845347,0.5612758312009783,9592,3815,115882
8,4,0.7809655172413793,0.32714233173961016,10.650850574712644,0.7888053899974087,0.5603327124652757,10876,3859,115882
14,4,0.7803723574373076,0.33129904097646035,14.426756352765322,0.791260858120558,0.5596171697317684,8029,3799,115882
20,4,0.7793124670042268,0.33318298000300706,17.416842105263157,0.7925462600990357,0.559097047865527,6651,3837,115882
6,5,0.7832387085840183,0.33714624639891544,9.81510041521905,0.7805584826132771,0.5573542542668551,11802,3796,115882
5,8,0.7803906813407332,0.3417042889390519,10.895306180039507,0.7832825906448935,0.555673158306316,10632,3613,115882
6,4,0.7840610273633785,0.3612933458294283,9.046942122939935,0.7816326530612245,0.5517332725625415,12804,3920,115882
10,3,0.7856143296949343,0.374160447761194,10.805858755480921,0.7798498425768952,0.5488686238961533,10720,4129,115882
12,3,0.7856230803740898,0.3777432712215321,11.99192462987887,0.7815533980582524,0.5482826896779703,9660,4120,115882
8,3,0.7831811075454621,0.3774066151061379,9.530815436517733,0.7793551491819056,0.5470762355713483,12154,4156,115882
5,6,0.7820714384222867,0.3760549395995367,9.58444352503103,0.7782193958664547,0.5468577211669133,12086,3774,115882
16,3,0.7797472428809238,0.3798495881580518,13.827363896848137,0.7859209257473481,0.5464338907958446,8377,4148,115882
14,3,0.7820549864573175,0.38239554317548746,12.905839090706486,0.7850353399951255,0.5464325130866894,8975,4103,115882
20,3,0.7812302179459577,0.3953488372093023,15.21957950065703,0.7893982808022922,0.5436597934633989,7611,4188,115882
6,3,0.786924143115559,0.39901338971106415,8.163225033476637,0.7801248199711954,0.5430410471005793,14190,4166,115882
5,5,0.7847916346301708,0.39594064734373796,8.905735814239582,0.7732170343766034,0.5420587242481022,13007,3898,115882
5,4,0.7871449295708737,0.4277391731592616,8.130562965042818,0.7770859277708593,0.535479633386483,14247,4015,115882
10,2,0.7835838514204769,0.4632514951211835,9.11529078460691,0.7864012525162156,0.5267949626407475,12708,4471,115882
8,2,0.7857325254776332,0.4642061281337047,8.066578452538478,0.7797101449275362,0.5262594250222536,14360,4485,115882
12,2,0.7864274883414871,0.4682457947133539,9.941635911080594,0.7841439040639574,0.5262387129909648,11652,4503,115882
5,3,0.7875886971490953,0.4715662195352352,7.294873409749338,0.7788715486194477,0.5249099757911673,15879,4165,115882
6,2,0.7853818460530757,0.46768543126359025,6.996556931440653,0.7774266365688488,0.5248781666055033,16556,4430,115882
14,2,0.783381141852503,0.47085492227979275,10.718053113722588,0.7859354268022999,0.5248224385756253,10808,4522,115882
20,2,0.7802992988584222,0.47533632286995514,12.669109604025378,0.7893034289411257,0.5232128265978193,9143,4637,115882
16,2,0.7807074233017479,0.4737307276833939,11.374779021803182,0.7843051293292416,0.5229514770867393,10183,4562,115882
5,2,0.78502141549945,0.5430069741039087,6.262326989619377,0.7830966559780119,0.5067404530444327,18497,4366,115882
