symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
GOOGL,1min,20,5,0.7789896670493685,0.28157290470723306,25.236577662934252,0.762086513994911,3484,262,88012,0.7897214602582114
GOOGL,1min,18,5,0.7729759299781181,0.2778993435448578,24.048974008207935,0.7771587743732592,3656,359,88012,0.7802944545309256
GOOGL,1min,25,4,0.7703617721029211,0.3183401044689495,25.51465892597968,0.7535211267605634,3446,142,88012,0.7786840323534261
GOOGL,1min,22,4,0.7761517615176151,0.31978319783197834,23.827053402005962,0.7540029112081514,3690,229,88012,0.7654993117551572
GOOGL,1min,16,5,0.7776071001877454,0.28366615463389655,22.50934699103713,0.7595959595959596,3906,495,88012,0.7642250330482951
GOOGL,1min,14,5,0.7818078545926647,0.2745861733203505,21.402240077915753,0.7727272727272728,4108,660,88012,0.7601453575581184
GOOGL,1min,18,4,0.7796651895617922,0.310192023633678,21.644422556020686,0.7900262467191602,4062,381,88012,0.7552303154009741
GOOGL,1min,20,4,0.7776336274001038,0.3160352880124546,22.812873085907086,0.7141280353200883,3854,302,88012,0.7520057857592721
GOOGL,1min,25,3,0.771696504688832,0.36547314578005113,22.48605781529803,0.7742616033755274,3910,158,88012,0.7436984880482294
GOOGL,1min,12,5,0.7783451746595619,0.2879662522202487,19.52720408616478,0.7865464111236378,4504,887,88012,0.7410811988906411
GOOGL,1min,16,4,0.7767513471901463,0.3138568129330254,20.304458304458304,0.7542270531400965,4330,552,88012,0.7360757131715692
GOOGL,1min,14,4,0.7806255430060817,0.31407471763683753,19.102759070171626,0.770239710538218,4604,737,88012,0.7291530363830382
GOOGL,1min,22,3,0.7765061198537593,0.3688602765855985,20.963033627474363,0.7523809523809524,4194,245,88012,0.7277855780408653
GOOGL,1min,10,5,0.7820823244552059,0.2960048426150121,17.74611503531786,0.8019853709508883,4956,1276,88012,0.7269460550993667
GOOGL,1min,20,3,0.7808937528499772,0.3645690834473324,20.04515393386545,0.7452165156092648,4386,331,88012,0.7212029988743844
GOOGL,1min,18,3,0.7807204898191656,0.3673643741990602,18.77782525101474,0.770735524256651,4682,426,88012,0.7130649869569722
