symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
QQQ,15min,14,3.0,0.7688009255507838,0.053426248548199766,36.4546511627907,0.8333333333333334,861,2,31380,0.8360087035864269
QQQ,15min,16,3.0,0.7640878113180617,0.058959537572254334,36.285879629629626,0.6666666666666666,865,1,31380,0.8070253980999756
QQQ,15min,20,2.8,0.7914653922000032,0.06298342541436464,34.663716814159294,0.6666666666666666,905,1,31380,0.8064667890027168
QQQ,15min,8,2.8,0.7838867119613934,0.06806282722513089,32.86268343815514,0.6666666666666666,955,1,31380,0.7924023467108172
QQQ,15min,14,3.5,0.7795692108582107,0.04922644163150492,44.14507042253521,0.0,711,0,31380,0.7591341626882722
QQQ,15min,16,3.5,0.7745477906754656,0.05091937765205092,44.39518413597734,0.0,707,0,31380,0.7583618823234002
QQQ,15min,12,3.5,0.7787775242360495,0.04450625869262865,43.65320334261838,0.0,719,0,31380,0.7572672958289587
QQQ,15min,18,3.5,0.768392770414696,0.05578800557880056,43.71927374301676,0.0,717,0,31380,0.7511842536456659
QQQ,15min,20,3.5,0.7644786585963056,0.05874125874125874,43.83473389355742,0.0,715,0,31380,0.7497261852013358
QQQ,15min,10,3.5,0.766354025715645,0.04353741496598639,42.701634877384194,0.0,735,0,31380,0.7478027705178347
QQQ,15min,8,3.5,0.7717762982689748,0.041278295605858856,41.79066666666667,0.0,751,0,31380,0.7451354638260097
QQQ,15min,10,1.8,0.7933124346917451,0.19059561128526645,19.664366373902133,1.0,1595,1,31380,0.7407452438520683
QQQ,15min,16,2.5,0.7934786220228656,0.09134157944814462,29.85809523809524,0.3333333333333333,1051,1,31380,0.7230202656377803
QQQ,15min,10,3.0,0.787352747460404,0.06213364595545135,36.79694835680751,0.0,853,0,31380,0.717252550041767
QQQ,15min,20,3.0,0.782540033639778,0.06933019976498238,36.82823529411765,0.0,851,0,31380,0.7139451460496236
QQQ,15min,12,3.0,0.7799093288033916,0.059371362048894066,36.53962703962704,0.0,859,0,31380,0.7138888860274765
QQQ,15min,18,3.0,0.7696085343655676,0.06462984723854288,36.86588235294118,0.0,851,0,31380,0.7108062091124557
QQQ,15min,8,3.0,0.7844292410997086,0.06727480045610035,35.788812785388124,0.0,877,1,31380,0.7092669793980466
QQQ,15min,16,2.8,0.8003034203034204,0.061621621621621624,33.92965367965368,0.0,925,0,31380,0.7057668630551253
QQQ,15min,14,2.8,0.7988000006133399,0.0632368703108253,33.63841201716738,0.0,933,0,31380,0.7031968018766667
QQQ,15min,18,2.8,0.7920152893985355,0.06870229007633588,34.209606986899566,0.0,917,0,31380,0.7026723347857107
QQQ,15min,12,2.8,0.7928973325184638,0.0672358591248666,33.49465811965812,0.0,937,1,31380,0.6993216079372159
QQQ,15min,8,2.2,0.8022417934347478,0.11529223378702963,25.115384615384617,0.3333333333333333,1249,1,31380,0.6933923635193671
QQQ,15min,10,2.8,0.7813329424109624,0.07555089192025184,32.93172268907563,0.0,953,0,31380,0.6900252878841564
QQQ,15min,10,1.5,0.7956824749277579,0.24324324324324326,15.99234693877551,0.8333333333333334,1961,2,31380,0.6827348219867876
QQQ,15min,20,2.5,0.7949692227045725,0.09117361784675072,30.4252427184466,0.0,1031,0,31380,0.6767777106624586
QQQ,15min,18,2.5,0.7915751906657368,0.09300095877277086,30.07485604606526,0.0,1043,1,31380,0.6731598522728981
QQQ,15min,12,2.5,0.7961043041156142,0.09236569274269557,29.57075471698113,0.0,1061,0,31380,0.672065142200877
QQQ,15min,14,2.5,0.7916273213723639,0.09254013220018886,29.626654064272213,0.0,1059,0,31380,0.670769371096491
QQQ,15min,8,2.5,0.7937671860678277,0.08340971585701192,28.756880733944953,0.0,1091,0,31380,0.6689030242171482
QQQ,15min,10,2.5,0.7920148560817085,0.09006499535747446,29.131040892193308,0.0,1077,0,31380,0.6687328750297973
QQQ,15min,10,2.2,0.798182304196739,0.12429831595829992,25.15569823434992,0.16666666666666666,1247,2,31380,0.6649470374643763
QQQ,15min,8,1.5,0.7987897125567324,0.24256177508825014,15.814833501513622,0.6666666666666666,1983,3,31380,0.6579931011741817
QQQ,15min,14,1.5,0.7964010282776349,0.25038560411311056,16.12397119341564,0.6666666666666666,1945,1,31380,0.6569419333971102
QQQ,15min,12,1.5,0.7969835621081173,0.25063548551093034,15.943540183112919,0.6666666666666666,1967,1,31380,0.6560672993086593
QQQ,15min,12,2.2,0.7996209044137558,0.132412672623883,25.483739837398375,0.0,1231,0,31380,0.6402692398383161
QQQ,15min,16,2.2,0.798323871316572,0.13138686131386862,25.44237012987013,0.0,1233,0,31380,0.6398387682710108
QQQ,15min,14,2.2,0.7970310391363024,0.1319838056680162,25.401134521880063,0.0,1235,0,31380,0.6390048332554594
QQQ,15min,20,2.2,0.7972789115646259,0.13877551020408163,25.598039215686274,0.0,1225,0,31380,0.6385024803399968
QQQ,15min,18,2.2,0.7973592023713284,0.13419563459983833,25.349514563106798,0.0,1237,0,31380,0.6382760487045356
QQQ,15min,12,2.0,0.8017303532804614,0.14635904830569574,22.615440115440116,0.0,1387,0,31380,0.6213688648061177
QQQ,15min,10,2.0,0.8029978586723768,0.14775160599571735,22.389285714285716,0.0,1401,0,31380,0.620190822238439
QQQ,15min,14,2.0,0.8059773439382983,0.15979754157628345,22.680897250361795,0.0,1383,0,31380,0.6198642931484805
QQQ,15min,8,2.0,0.8022678951098512,0.148830616583983,22.23049645390071,0.0,1411,0,31380,0.6187714016834813
