roc_length,smooth_length,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_accuracy,composite_score,total_flips,total_extreme_entries,bars_tested
14,8,0.7592116538131962,0.20308483290488433,20.054123711340207,0.7961165048543689,0.5971420465730453,389,206,7851
14,6,0.7441685477802858,0.24379232505643342,17.601809954751133,0.8076923076923077,0.5818746725182965,443,208,7851
8,8,0.762855414398064,0.27404718693284935,14.14,0.8177570093457944,0.5801563719726589,551,214,7851
20,8,0.7640117994100294,0.26548672566371684,23.023668639053255,0.7399103139013453,0.5766818846737454,339,224,7851
16,8,0.7385281385281385,0.24155844155844156,20.263020833333332,0.7534246575342466,0.5740136755059975,385,219,7851
10,8,0.7631403858948769,0.27944111776447106,15.556,0.7777777777777778,0.573812540502996,501,207,7851
6,8,0.7779561262707331,0.2953451043338684,12.5016077170418,0.78125,0.5735976613331987,623,224,7851
14,5,0.7457044673539519,0.27628865979381445,16.074380165289256,0.8018867924528302,0.5724445721012316,485,212,7851
20,6,0.7688888888888888,0.29333333333333333,20.8048128342246,0.7456896551724138,0.5708810113257227,375,233,7851
16,5,0.7624350408314774,0.27839643652561247,17.368303571428573,0.7394957983193278,0.569238729576618,449,238,7851
16,6,0.759725400457666,0.2837528604118993,17.84633027522936,0.7424892703862661,0.5677047071100083,437,233,7851
20,5,0.7717121588089331,0.315136476426799,19.355721393034827,0.7426160337552743,0.5650344561958349,403,237,7851
8,6,0.7629513343799058,0.3249607535321821,12.226415094339623,0.7918552036199095,0.5623575928155927,637,221,7851
10,6,0.7653239929947461,0.3239929947460595,13.643859649122806,0.7395348837209302,0.556484630973424,571,215,7851
16,4,0.761144377910845,0.32335329341317365,15.562,0.7377049180327869,0.5561287860039383,501,244,7851
12,8,0.7363184079601991,0.3006396588486141,16.621794871794872,0.7439613526570048,0.5547315129567968,469,207,7851
12,6,0.7601246105919003,0.33457943925233646,14.565543071161049,0.7511737089201878,0.5543510445151055,535,213,7851
14,4,0.7392923649906891,0.3221601489757914,14.514925373134329,0.7731481481481481,0.5534285105425766,537,216,7851
8,5,0.7563917028461168,0.3473227206946454,11.269565217391305,0.7878787878787878,0.5532653867347723,691,231,7851
6,6,0.7641299510458389,0.35647530040053405,10.394385026737968,0.7828054298642534,0.5523672563665123,749,221,7851
10,5,0.7749333333333333,0.3648,12.463141025641026,0.7523364485981309,0.5508144292217289,625,214,7851
20,4,0.7750188111361926,0.36794582392776526,17.604072398190045,0.731404958677686,0.5501922284860645,443,242,7851
8,4,0.7655583972719523,0.38010204081632654,9.957854406130268,0.7939914163090128,0.5483604158423704,784,233,7851
16,3,0.7656529516994633,0.3631484794275492,13.944444444444445,0.7470817120622568,0.5481343504984444,559,257,7851
6,5,0.7683956574185765,0.3766546329723225,9.393975903614457,0.7822222222222223,0.5480908172066338,831,225,7851
6,4,0.7881755531374685,0.3952225841476656,8.475,0.7652173913043478,0.5472358078617409,921,230,7851
5,8,0.7665279704114655,0.3748271092669433,10.799168975069252,0.7695652173913043,0.5468903703881886,723,230,7851
12,5,0.7527440785673022,0.35701906412478335,13.503472222222221,0.7523364485981309,0.5456559709569409,577,214,7851
12,4,0.7579686655861697,0.3679092382495948,12.626623376623376,0.759090909090909,0.5452167706445791,617,220,7851
12,3,0.7743514439549681,0.39794419970631423,11.438235294117646,0.7685589519650655,0.5441053704687732,681,229,7851
5,5,0.7855325336241367,0.42546245919477693,8.493464052287582,0.7947598253275109,0.5431939064186622,919,229,7851
5,6,0.7727090836334534,0.40119760479041916,9.348920863309353,0.7739130434782608,0.542189702793085,835,230,7851
20,3,0.7836949375410914,0.4240631163708087,15.377470355731225,0.76,0.5420707685956108,507,251,7851
10,4,0.7721040189125296,0.39574468085106385,11.045454545454545,0.7577092511013216,0.5419910493332203,705,227,7851
8,3,0.7662241887905604,0.4260485651214128,8.615469613259668,0.8242677824267782,0.5407933534603595,906,239,7851
14,3,0.7604663487016428,0.397456279809221,12.386942675159236,0.7735042735042735,0.5407135605849401,629,234,7851
6,3,0.7958607714016934,0.4516431924882629,7.328007518796992,0.7573221757322176,0.5339057244280774,1065,239,7851
10,3,0.7688442211055276,0.44110275689223055,9.782936010037641,0.7563025210084033,0.5284955420698425,798,238,7851
5,4,0.7808790503689446,0.47742555235350626,7.497115384615385,0.788135593220339,0.5269462430204392,1041,236,7851
5,3,0.7980852915578764,0.5073848827106864,6.78,0.7860082304526749,0.5247027872193992,1151,243,7851
20,2,0.7671609006040637,0.4827018121911038,12.83993399339934,0.7801418439716312,0.5230293989768151,607,283,7851
8,2,0.7784090909090909,0.5066162570888468,7.376537369914853,0.8046875,0.5211900755417126,1058,256,7851
12,2,0.7820980153908464,0.48848484848484847,9.462378640776699,0.7421875,0.5189674433584237,825,256,7851
14,2,0.7798326728313518,0.4940554821664465,10.28968253968254,0.7470817120622568,0.5180429248918567,757,257,7851
6,2,0.7882030178326475,0.5004108463434676,6.412006578947368,0.753968253968254,0.5179471431755509,1217,252,7851
16,2,0.7590711175616836,0.48911465892597966,11.309593023255815,0.7446808510638298,0.5123009989754813,689,282,7851
10,2,0.7782456140350877,0.5126050420168067,8.198738170347003,0.751937984496124,0.5122468631513722,952,258,7851
5,2,0.7918871252204586,0.579622641509434,5.888972809667674,0.7849056603773585,0.5037411428360883,1325,265,7851
