symbol,timeframe,base_length,step_mult,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,squeeze_accuracy,total_flips,total_squeezes,bars_tested,composite_score
SPY,15min,16,1.8,3,0.8153768335862418,0.08497723823975721,47.53039513677812,0.3694690265486726,659,453,31386,0.8195579361775462
SPY,15min,15,1.8,3,0.8174719375305027,0.09370424597364568,45.85777126099707,0.37731958762886597,683,486,31386,0.8104894008276501
SPY,15min,16,1.7,3,0.8167367928938756,0.10238429172510519,43.938202247191015,0.3794466403162055,713,507,31386,0.7982846126086407
SPY,15min,15,1.7,3,0.8130298973672468,0.10441767068273092,41.92225201072386,0.40148698884758366,747,539,31386,0.7891814274532669
SPY,15min,14,1.8,3,0.8174496644295303,0.10604026845637583,42.049731182795696,0.37475728155339805,745,516,31386,0.7869837543381527
SPY,15min,16,1.6,3,0.8143294014853648,0.09698558322411534,41.041994750656166,0.37657657657657656,763,556,31386,0.7831277436778075
SPY,15min,13,1.8,3,0.8213820078226858,0.10691003911342895,40.84073107049608,0.3826247689463956,767,542,31386,0.7829636656507541
SPY,15min,15,1.6,3,0.8226018396846255,0.09973753280839895,41.1892247043364,0.3544093178036606,762,602,31386,0.7827844197925474
SPY,15min,14,1.7,3,0.8100825727944372,0.1016949152542373,40.82767624020888,0.389948006932409,767,578,31386,0.7813424643594905
SPY,15min,12,1.8,3,0.8185708172871201,0.10526315789473684,40.19794344473008,0.3856655290102389,779,587,31386,0.7794666539589782
SPY,15min,16,1.5,3,0.8111827956989247,0.10309278350515463,40.458064516129035,0.365625,776,641,31386,0.7757855434225948
SPY,15min,13,1.7,3,0.812526271542665,0.09697732997481108,39.52711223203026,0.3703099510603589,794,614,31386,0.7735907504784725
SPY,15min,12,1.7,3,0.8182569186286659,0.09034653465346534,38.84138785625775,0.3680241327300151,808,664,31386,0.7733045353394512
SPY,15min,11,1.8,3,0.8096999588984793,0.08754623921085081,38.60987654320988,0.3667711598746082,811,639,31386,0.7696040259754571
SPY,15min,16,1.4,3,0.8242424242424242,0.09079903147699758,38.00363636363636,0.35900962861072905,826,728,31386,0.7695277637423221
SPY,15min,14,1.6,3,0.8087431693989071,0.10453400503778337,39.52585119798235,0.36085626911314983,794,655,31386,0.7689528108933262
SPY,15min,15,1.5,3,0.8104655953852493,0.1037037037037037,38.756489493201485,0.3635036496350365,810,686,31386,0.7661136597325168
SPY,15min,13,1.6,3,0.8137373737373738,0.09443099273607748,37.99151515151515,0.36115107913669064,826,696,31386,0.7652004682731179
SPY,15min,10,1.8,3,0.8161053039101819,0.08700696055684455,36.40534262485482,0.37392550143266473,862,699,31386,0.7614584773927291
SPY,15min,12,1.6,3,0.8047337278106509,0.09574468085106383,37.10414201183432,0.3696236559139785,846,745,31386,0.7583242583979625
SPY,15min,16,1.3,3,0.8164138467522365,0.09207459207459208,36.58343057176196,0.3496420047732697,858,839,31386,0.7575937405971509
SPY,15min,11,1.7,3,0.8044758539458187,0.09411764705882353,36.917550058892814,0.3633841886269071,850,722,31386,0.7567234060079004
SPY,15min,14,1.5,3,0.8068315665488811,0.0976470588235294,36.92932862190813,0.36,850,726,31386,0.7562198769772376
SPY,15min,9,1.8,3,0.820309550773877,0.0916289592760181,35.49716874292186,0.3656618610747051,884,764,31386,0.7557581121917358
SPY,15min,15,1.4,3,0.8112543962485347,0.09250585480093677,36.756154747948415,0.3420026007802341,854,770,31386,0.7554426999091443
SPY,15min,14,1.4,3,0.8135332564398308,0.08986175115207373,36.161476355247984,0.3530864197530864,868,811,31386,0.7554360149828675
SPY,15min,13,1.5,3,0.8052095130237826,0.08823529411764706,35.50622876557191,0.35509138381201044,884,767,31386,0.7497835975155523
SPY,15min,12,1.5,3,0.8098304832866154,0.0916289592760181,35.50509626274066,0.34945586457073763,884,828,31386,0.74970123620224
SPY,15min,10,1.7,3,0.796952380952381,0.09817351598173515,35.82057142857143,0.36233766233766235,876,771,31386,0.747149364679756
SPY,15min,11,1.6,3,0.8002219755826859,0.08647450110864745,34.796892341842394,0.3615676359039191,902,792,31386,0.7457186333124244
SPY,15min,13,1.4,3,0.8115066733339025,0.10485651214128035,34.64198895027624,0.34288990825688076,906,873,31386,0.7414563559746483
SPY,15min,11,1.5,3,0.8084699453551911,0.1037117903930131,34.26338797814208,0.341545352743561,916,894,31386,0.7384866358647959
SPY,15min,10,1.6,3,0.7972093475765182,0.09503239740820735,33.89297297297297,0.3591549295774648,926,853,31386,0.7374084054710912
SPY,15min,12,1.4,3,0.8093567652391181,0.10256410256410256,33.53048128342246,0.3495762711864407,936,946,31386,0.736433645656339
SPY,15min,8,1.8,3,0.7863063063063063,0.09503239740820735,33.884324324324325,0.3686046511627907,926,861,31386,0.7349643091699049
SPY,15min,9,1.6,3,0.8090591652013067,0.09978991596638656,32.96635120925342,0.3486910994764398,952,956,31386,0.7339230495911641
SPY,15min,15,1.3,3,0.8044146089934427,0.11123110151187905,33.89297297297297,0.3416009019165727,926,888,31386,0.7332474667919631
SPY,15min,14,1.3,3,0.8020075680329913,0.10319148936170212,33.387646432374865,0.3495248152059134,940,949,31386,0.7329455799071056
SPY,15min,10,1.5,3,0.8103029776387441,0.10104166666666667,32.690302398331596,0.34439834024896265,960,966,31386,0.7319495730118816
SPY,15min,8,1.7,3,0.8007179505229357,0.09748427672955975,32.89716684155299,0.35237068965517243,954,929,31386,0.7317680773944919
SPY,15min,9,1.7,3,0.7940865892291447,0.10232067510548523,33.10665258711721,0.3669833729216152,948,843,31386,0.7315317553211133
