smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,25,0.7700148799111869,0.23141186299081035,25.85535117056856,0.5435860089562592,1197,31004
8,20,0.7702390147660306,0.23956043956043957,22.674486803519063,0.5406155181881035,1365,31004
8,16,0.7679980704718962,0.24087591240875914,20.53851261620186,0.5389111375940243,1507,31004
8,14,0.771086933373752,0.2526446795270691,19.259651307596513,0.5363685630098157,1607,31004
8,12,0.7794300617479862,0.26774379688401617,17.859122401847575,0.5349050440139111,1733,31004
8,10,0.7805139455649243,0.29037348763808524,16.280526315789473,0.5282441950068811,1901,31004
5,25,0.7643182419900203,0.2860980523841504,20.784274193548388,0.5239201248287081,1489,31004
5,16,0.7758832348864418,0.29882111737570477,15.864615384615385,0.5237771333099112,1951,31004
5,20,0.765350358980286,0.2923803898405198,18.28132387706856,0.5219638908917458,1693,31004
8,8,0.7864472028043482,0.32702318977756745,14.646780303030303,0.519306419150996,2113,31004
5,12,0.7817059221949543,0.32313073895933536,13.53455818022747,0.5183624011277815,2287,31004
4,25,0.7684356229040857,0.31261653200745804,19.233830845771145,0.5173114862138488,1609,31004
4,20,0.7784666414230704,0.32525039536109646,16.314873417721518,0.5169688480017434,1897,31004
5,14,0.7730722152376887,0.31956827780384794,14.524882629107982,0.5161693076621474,2131,31004
5,10,0.7869359774345249,0.34324217201743956,12.268437747819192,0.5141759693546094,2523,31004
4,16,0.7769444383881862,0.3325635103926097,14.295748613678374,0.5137752843482538,2165,31004
4,14,0.7840375517770407,0.34856898761213156,13.22136752136752,0.5116029686385111,2341,31004
4,12,0.782704536987607,0.34799841458581054,12.268041237113403,0.5110564436712245,2523,31004
3,25,0.7751742813155365,0.34980566352026654,17.182222222222222,0.5084531758147784,1801,31004
4,10,0.7842570379922863,0.3584632113084451,11.224075416968818,0.5083359732242562,2759,31004
3,20,0.7734715494428159,0.3674046161092793,14.577285579641847,0.5019882810505821,2123,31004
5,8,0.7835802467644601,0.3788841807909605,10.946308724832214,0.5018852115291653,2832,31004
3,12,0.7839696749507926,0.38232199228340935,10.856491228070176,0.5009922575671437,2851,31004
3,14,0.7850579317226286,0.38461538461538464,11.728203184230477,0.5009082392521004,2639,31004
3,16,0.7770522575355713,0.3838099073701168,12.464544721998388,0.49809011208083476,2483,31004
3,10,0.781282039015152,0.4128213069061629,9.589838909541513,0.4905222819220732,3229,31004
2,25,0.7794079822320708,0.4146457441749881,14.714081826831588,0.49021698902366917,2103,31004
4,8,0.7814782983104595,0.4169240271772699,9.573370404695705,0.4893667825175444,3238,31004
2,20,0.7768762129972354,0.4340152426795026,12.413322632423757,0.48294818099891845,2493,31004
2,16,0.7807246129180948,0.4438614900314795,10.824702589223232,0.48122623158365335,2859,31004
2,14,0.7829515841808599,0.4532304725168756,9.948231511254018,0.47913670766581445,3111,31004
3,8,0.7782677765514631,0.4555912252541466,8.292480599411293,0.47623453221981754,3738,31004
2,12,0.779885448793408,0.4646872297492073,8.926182237600923,0.4742754358740359,3469,31004
2,10,0.7758131828296094,0.48564167725540025,7.86934417895272,0.46615567232503785,3935,31004
2,8,0.7821964086192444,0.5247678018575851,6.854014598540146,0.45677463521113065,4522,31004
1,25,0.7834724830962139,0.5309637229754489,11.337976539589443,0.45629404030009996,2729,31004
1,20,0.7843032252825308,0.551107067030634,9.385315533980583,0.4502054483293248,3297,31004
1,16,0.7793203165207793,0.5613170858179932,8.02308091286307,0.4448856548906901,3857,31004
1,14,0.7830560456137811,0.5721051385271134,7.332070108953102,0.44300980394365885,4223,31004
1,12,0.784321267104429,0.5913025121384843,6.536739864864865,0.43760276543055754,4737,31004
1,10,0.7871602044037762,0.6058185966913862,5.887790034233549,0.43425792799617313,5259,31004
1,8,0.7866841701666941,0.6460509138381201,5.0536967520809535,0.4218364025758172,6128,31004
