swing_length,ob_strength,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_signals,total_choch,bars_tested
6,1.5,0.8933495539334956,0.029602595296025953,21.547556276617318,0.6496749421058058,4942,1993,106329
6,2.0,0.8933495539334956,0.029602595296025953,21.547556276617318,0.6496749421058058,4942,1993,106329
6,2.5,0.8933495539334956,0.029602595296025953,21.547556276617318,0.6496749421058058,4942,1993,106329
6,3.0,0.8933495539334956,0.029602595296025953,21.547556276617318,0.6496749421058058,4942,1993,106329
6,1.0,0.8933495539334956,0.029602595296025953,21.547556276617318,0.6496749421058058,4942,1993,106329
9,1.0,0.8842391766607127,0.01913753508548099,27.118427769270035,0.6494846659166094,3927,1425,106329
9,2.5,0.8842391766607127,0.01913753508548099,27.118427769270035,0.6494846659166094,3927,1425,106329
9,1.5,0.8842391766607127,0.01913753508548099,27.118427769270035,0.6494846659166094,3927,1425,106329
9,2.0,0.8842391766607127,0.01913753508548099,27.118427769270035,0.6494846659166094,3927,1425,106329
9,3.0,0.8842391766607127,0.01913753508548099,27.118427769270035,0.6494846659166094,3927,1425,106329
8,3.0,0.8865452221156919,0.022291466922339406,25.47350755214577,0.6493680839501266,4180,1573,106329
8,1.0,0.8865452221156919,0.022291466922339406,25.47350755214577,0.6493680839501266,4180,1573,106329
8,1.5,0.8865452221156919,0.022291466922339406,25.47350755214577,0.6493680839501266,4180,1573,106329
8,2.0,0.8865452221156919,0.022291466922339406,25.47350755214577,0.6493680839501266,4180,1573,106329
8,2.5,0.8865452221156919,0.022291466922339406,25.47350755214577,0.6493680839501266,4180,1573,106329
10,1.5,0.8827768655354862,0.0180623973727422,29.085683000273747,0.6493332923016001,3664,1329,106329
10,2.5,0.8827768655354862,0.0180623973727422,29.085683000273747,0.6493332923016001,3664,1329,106329
10,2.0,0.8827768655354862,0.0180623973727422,29.085683000273747,0.6493332923016001,3664,1329,106329
10,3.0,0.8827768655354862,0.0180623973727422,29.085683000273747,0.6493332923016001,3664,1329,106329
10,1.0,0.8827768655354862,0.0180623973727422,29.085683000273747,0.6493332923016001,3664,1329,106329
7,1.0,0.8884963568116583,0.02495032015897549,23.465326855123674,0.6492375629682059,4537,1769,106329
7,1.5,0.8884963568116583,0.02495032015897549,23.465326855123674,0.6492375629682059,4537,1769,106329
7,2.0,0.8884963568116583,0.02495032015897549,23.465326855123674,0.6492375629682059,4537,1769,106329
7,2.5,0.8884963568116583,0.02495032015897549,23.465326855123674,0.6492375629682059,4537,1769,106329
7,3.0,0.8884963568116583,0.02495032015897549,23.465326855123674,0.6492375629682059,4537,1769,106329
5,2.0,0.8941162168733285,0.03592268417213713,19.3782600766004,0.6479631702021791,5494,2283,106329
5,2.5,0.8941162168733285,0.03592268417213713,19.3782600766004,0.6479631702021791,5494,2283,106329
5,3.0,0.8941162168733285,0.03592268417213713,19.3782600766004,0.6479631702021791,5494,2283,106329
5,1.0,0.8941162168733285,0.03592268417213713,19.3782600766004,0.6479631702021791,5494,2283,106329
5,1.5,0.8941162168733285,0.03592268417213713,19.3782600766004,0.6479631702021791,5494,2283,106329
4,2.0,0.8971969816456581,0.04686500319897633,17.00655895056791,0.6457789485532706,6264,2696,106329
4,1.5,0.8971969816456581,0.04686500319897633,17.00655895056791,0.6457789485532706,6264,2696,106329
4,2.5,0.8971969816456581,0.04686500319897633,17.00655895056791,0.6457789485532706,6264,2696,106329
4,1.0,0.8971969816456581,0.04686500319897633,17.00655895056791,0.6457789485532706,6264,2696,106329
4,3.0,0.8971969816456581,0.04686500319897633,17.00655895056791,0.6457789485532706,6264,2696,106329
3,3.0,0.8952727478651697,0.06541547667618659,14.45973884657236,0.6393003994237791,7365,3330,106329
3,1.0,0.8952727478651697,0.06541547667618659,14.45973884657236,0.6393003994237791,7365,3330,106329
3,1.5,0.8952727478651697,0.06541547667618659,14.45973884657236,0.6393003994237791,7365,3330,106329
3,2.0,0.8952727478651697,0.06541547667618659,14.45973884657236,0.6393003994237791,7365,3330,106329
3,2.5,0.8952727478651697,0.06541547667618659,14.45973884657236,0.6393003994237791,7365,3330,106329
