symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
QQQ,5min,14,3.5,0.7981826877092301,0.047345767575322814,44.74162679425837,1.0,2091,1,93614,0.9156136232063138
QQQ,5min,12,3.5,0.7927501970055162,0.046335697399527184,44.23368022705771,1.0,2115,1,93614,0.9111482756332694
QQQ,5min,18,3.5,0.8006425702811245,0.05060240963855422,45.08678881388621,0.6666666666666666,2075,1,93614,0.867574297188755
QQQ,5min,14,3.0,0.7828652045658587,0.07695267410542517,35.99345650500385,1.0,2599,1,93614,0.8543433847350939
QQQ,5min,8,3.0,0.783227255709472,0.06514414077124672,35.03183520599251,1.0,2671,1,93614,0.8520901790387633
QQQ,5min,20,3.5,0.7916865742952699,0.05446727185857621,44.69885277246654,0.5,2093,2,93614,0.8363224314134613
QQQ,5min,10,3.5,0.7939760906691508,0.0423847228691197,43.57409133271202,0.5,2147,2,93614,0.8339077529740523
QQQ,5min,8,3.5,0.7910379515317788,0.0438957475994513,42.77676120768527,0.5,2187,2,93614,0.8280805629706603
QQQ,5min,10,3.0,0.7811907470610543,0.07053469852104664,35.47458270106222,0.6666666666666666,2637,1,93614,0.8024847351193743
QQQ,5min,12,3.0,0.7861611132388612,0.07545001914975105,35.827969348659,0.5,2611,2,93614,0.7799550131455936
QQQ,5min,18,2.5,0.7886425751594291,0.11721834193744306,28.410388821385176,0.8333333333333334,3293,2,93614,0.7792519873420064
QQQ,5min,16,3.5,0.7975450342738721,0.05117168818747011,44.74162679425837,0.0,2091,0,93614,0.7644339643509016
QQQ,5min,16,3.0,0.7876437895825256,0.07910042652190771,36.28161365399534,0.3333333333333333,2579,1,93614,0.7570767428716969
QQQ,5min,20,2.2,0.7822982363992989,0.15117157974300832,23.582409274193548,0.9166666666666666,3969,4,93614,0.7542726813519584
QQQ,5min,14,2.8,0.7876220731850806,0.08965760677726792,33.027542372881356,0.4444444444444444,2833,3,93614,0.7530531391310161
QQQ,5min,12,2.5,0.7849558400317554,0.11074724620422745,27.859440142942226,0.6666666666666666,3359,1,93614,0.751524469858363
QQQ,5min,12,2.0,0.7892896174863387,0.1696174863387978,20.45255793616091,1.0,4575,2,93614,0.747253595860505
QQQ,5min,16,2.0,0.7874443329585228,0.17598938757461863,20.693719593100397,1.0,4523,2,93614,0.7463519789565813
QQQ,5min,10,2.0,0.7823786025888579,0.17120789530143746,20.07510729613734,1.0,4661,1,93614,0.7423442268791284
QQQ,5min,20,2.8,0.7856218378632779,0.09565831274267561,33.02648305084746,0.3333333333333333,2833,1,93614,0.734180339816392
QQQ,5min,8,2.5,0.7861103005544208,0.10037934053107675,27.311150029188557,0.5,3427,2,93614,0.7264803147103451
QQQ,5min,16,2.5,0.7842901512874462,0.11692215208896904,28.12116656644618,0.5,3327,2,93614,0.7261989890990659
QQQ,5min,18,1.8,0.7867362050361392,0.20851974324061467,18.204863813229572,1.0,5141,3,93614,0.7241711846441807
QQQ,5min,10,1.8,0.788131055018568,0.20237422272470323,17.63795702977761,1.0,5307,2,93614,0.7230523426624762
QQQ,5min,20,1.8,0.7850067974363953,0.2113031656632356,18.176379176379175,1.0,5149,3,93614,0.7227120930120562
QQQ,5min,12,1.8,0.7876090027075867,0.2087055692834062,17.789923954372625,1.0,5261,1,93614,0.7221294232652617
QQQ,5min,14,1.8,0.7867656949191552,0.2106069308826345,17.919379548065876,1.0,5223,1,93614,0.7220767384785043
QQQ,5min,18,3.0,0.7897056916893557,0.08245818747569039,36.39299610894942,0.0,2571,0,93614,0.707576568658244
QQQ,5min,20,3.0,0.785208091740755,0.08774642442984151,36.16782675947409,0.0,2587,0,93614,0.7034318165780772
QQQ,5min,14,2.5,0.7830404130672227,0.11408996127494787,27.86978545887962,0.3333333333333333,3357,1,93614,0.7000757549972687
QQQ,5min,12,2.8,0.7894306091429907,0.0876885303402315,32.81894736842105,0.0,2851,0,93614,0.6863550987470208
QQQ,5min,20,1.5,0.7882959525650941,0.2795050270688322,14.474938118811881,1.0,6465,1,93614,0.6862888538961504
QQQ,5min,10,2.8,0.7878367441322697,0.07977800901838362,32.44656488549618,0.0,2883,0,93614,0.685710067026366
QQQ,5min,16,2.8,0.7849652409567573,0.09261223047013079,33.07284299858557,0.0,2829,0,93614,0.6849691109571636
QQQ,5min,18,2.8,0.7836816625339473,0.09280906836698548,33.14351523742027,0.0,2823,0,93614,0.6848625168120576
QQQ,5min,8,2.8,0.7829902126223423,0.07526155923050962,31.578325455773125,0.0,2963,0,93614,0.6803286260476682
QQQ,5min,8,1.8,0.7860297319151583,0.19873110654972942,17.46267263904442,0.6666666666666666,5359,1,93614,0.6722557309481711
QQQ,5min,10,1.5,0.7861231397142999,0.2731073615051516,13.975806451612904,0.8888888888888888,6697,3,93614,0.6676935031516851
QQQ,5min,16,2.2,0.7815602836879433,0.14518147684605756,23.4221331997997,0.3333333333333333,3995,3,93614,0.6671232149909987
QQQ,5min,18,2.2,0.7810957758260143,0.14755332496863238,23.480923694779115,0.3333333333333333,3985,3,93614,0.6666936603615707
QQQ,5min,10,2.2,0.7855443432603167,0.13807531380753138,23.03151157065485,0.25,4063,4,93614,0.655628233763707
QQQ,5min,20,2.5,0.786848760748609,0.11593323216995448,28.393139040680023,0.0,3295,1,93614,0.6538497820949666
