roc_length,smooth_length,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_accuracy,composite_score,total_flips,total_extreme_entries,bars_tested
20,8,0.7817524254444027,0.20202808112324494,24.35128805620609,0.7931034482758621,0.595968051955102,1282,726,31250
14,8,0.7917991908000088,0.21922110552763818,19.6046511627907,0.7810413885180241,0.5926173928618437,1592,750,31250
16,8,0.7837663637443303,0.2233468286099865,21.061444969615124,0.7912234042553191,0.5905348619914552,1482,753,31250
12,8,0.7829236661657544,0.21478060046189376,18.019064124783363,0.7732634338138925,0.5892006983745898,1732,763,31250
12,6,0.7982451857950913,0.2540650406504065,15.857142857142858,0.7781862745098039,0.5851346388992937,1968,816,31250
20,6,0.7837704936964199,0.25170998632010944,21.35044490075291,0.8017789072426937,0.5850750834842442,1462,789,31250
16,6,0.7911848886640178,0.2475609756097561,19.03111653447224,0.775840597758406,0.5844455354392437,1640,804,31250
10,8,0.7874326848808176,0.2411825726141079,16.18526206538661,0.7730138713745272,0.5838475191914001,1928,793,31250
14,6,0.7891817377366902,0.25278396436525613,17.376601671309192,0.7852760736196319,0.5835892844268818,1796,816,31250
20,5,0.7810592489935547,0.26804123711340205,20.111540941328176,0.7985436893203883,0.5793598278180644,1552,826,31250
8,8,0.7854298665197467,0.25844748858447486,14.249885792599361,0.7736318407960199,0.5786133389820115,2190,804,31250
14,5,0.7939687038977518,0.28637770897832815,16.102736189984512,0.7868852459016393,0.5769038437952745,1938,855,31250
16,5,0.7931520995082711,0.28192090395480224,17.631995477671,0.7787182587666264,0.5767518669306156,1770,828,31250
12,5,0.7983185019080089,0.28651162790697676,14.514192647743137,0.775842044134727,0.5764821461349069,2150,861,31250
20,4,0.7885696587546253,0.3050351288056206,18.273579379027534,0.7990970654627539,0.5725289308827712,1708,888,31250
10,6,0.7879746835443037,0.27531645569620256,14.104025327905925,0.754739336492891,0.5724295698428542,2212,844,31250
6,8,0.7997204625996864,0.293504410585405,12.512234255916566,0.7586206896551724,0.5723211201927615,2494,841,31250
8,6,0.7915731312713407,0.29033546325878595,12.46224530563324,0.7723480333730631,0.5723128943851336,2504,839,31250
10,5,0.797022815804118,0.2988313856427379,13.020459290187892,0.7609921082299888,0.5704822288416852,2396,887,31250
8,5,0.7958594835295898,0.3148826979472141,11.438577191052438,0.7708095781071835,0.5672817538151987,2728,877,31250
16,4,0.7919848906168836,0.32153690596562184,15.776934749620636,0.7806818181818181,0.5664370675117159,1978,881,31250
14,4,0.7925119970748239,0.3199811498586239,14.705799151343706,0.7697368421052632,0.5651973656915368,2122,913,31250
6,6,0.7988889604608822,0.327716643741403,10.729962160302717,0.7579545454545454,0.5630919509897883,2908,880,31250
10,4,0.8013640637693563,0.3330792682926829,11.89134578726649,0.7494553376906318,0.5615285212256613,2624,918,31250
12,4,0.7927132469976779,0.32710280373831774,13.255843603909902,0.7573770491803279,0.5614014278682826,2354,915,31250
5,8,0.7958864318787559,0.3429811866859624,11.289178429243576,0.7670011148272018,0.5596713902588332,2764,897,31250
6,5,0.7936321298133633,0.3461296412838263,9.818067359143846,0.7739801543550165,0.558906749044436,3178,907,31250
8,4,0.7946257700302964,0.3483443708609272,10.331897979463399,0.7726269315673289,0.5585800702071855,3020,906,31250
20,3,0.7864835497131986,0.3612836438923395,16.153288451579492,0.7971014492753623,0.5570980749700917,1932,967,31250
16,3,0.7935629392807165,0.37432432432432433,14.05633168093736,0.7836691410392365,0.553965331892005,2220,944,31250
6,4,0.7940743418909265,0.37023121387283237,9.01763515466898,0.7704569606801275,0.5523795819203823,3460,941,31250
14,3,0.7940463993078644,0.3745833333333333,13.001667361400584,0.7694641051567239,0.5517702889757519,2400,990,31250
5,6,0.7950749918752943,0.3788257339163023,9.744454857856919,0.7667731629392971,0.5501449008954291,3202,939,31250
8,3,0.7928736780982352,0.3919478981645944,9.236600533017471,0.7744593202883625,0.5471655669217708,3378,971,31250
12,3,0.7909937330266902,0.387593984962406,11.730349755547198,0.7626774847870182,0.5462277889976803,2660,987,31250
10,3,0.7944406612266816,0.38702084734364495,10.491422805247225,0.7523124357656732,0.5458245126071178,2974,973,31250
5,5,0.7912052361287273,0.395821242019733,9.054281567489115,0.7674897119341564,0.544538663981043,3446,972,31250
6,3,0.7933413010183163,0.41450381679389314,7.938915754644948,0.7836734693877551,0.5428647480868439,3930,980,31250
5,4,0.7919462149998179,0.42916450441100157,8.09550999221386,0.7648241206030151,0.5359089488363923,3854,995,31250
20,2,0.781234097063778,0.45038167938931295,13.233771743742045,0.7937956204379562,0.5320232606696862,2358,1098,31250
16,2,0.7909380627678316,0.4654017857142857,11.608113137327875,0.7941454202077431,0.5314569866733035,2688,1060,31250
6,2,0.7978594175664471,0.47610697062691804,6.838851129138347,0.7895734597156399,0.529754288629535,4562,1055,31250
5,3,0.8003485518196024,0.47354988399071923,7.238802506381991,0.7698945349952061,0.528376910789483,4310,1043,31250
8,2,0.7906028806298867,0.4702648675662169,7.796050987253187,0.7742537313432836,0.5265302191883592,4002,1072,31250
12,2,0.7992363005848929,0.48078115313081216,9.671627906976743,0.7664165103189493,0.5260473539349682,3226,1067,31250
14,2,0.7906533728366284,0.46815068493150686,10.685508735868448,0.750465549348231,0.5239705230599168,2920,1075,31250
10,2,0.7890682531267611,0.47529477821448624,8.75905644481887,0.7616777883698761,0.5230033113273972,3562,1049,31250
5,2,0.7985817774102276,0.5573260785075786,6.062585034013606,0.7707182320441989,0.506749850878757,5146,1086,31250
