symbol,timeframe,base_length,step_mult,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,squeeze_accuracy,total_flips,total_squeezes,bars_tested,composite_score
AAPL,1hr,16,1.8,3,0.8046709129511678,0.12101910828025478,50.166666666666664,0.990990990990991,157,112,7851,0.9000286911114936
AAPL,1hr,15,1.8,3,0.7908902691511388,0.09937888198757763,48.90625,0.9907407407407407,161,109,7851,0.8942968386377133
AAPL,1hr,16,1.7,3,0.766859344894027,0.10982658959537572,45.49418604651163,0.9818181818181818,173,111,7851,0.864932063443163
AAPL,1hr,16,1.6,3,0.7632058287795993,0.09836065573770492,43.005494505494504,0.9774436090225563,183,134,7851,0.8534615130341484
AAPL,1hr,15,1.7,3,0.7476979742173112,0.09392265193370165,43.47222222222222,0.983739837398374,181,124,7851,0.8524135847762545
AAPL,1hr,15,1.6,3,0.7626527050610821,0.08376963350785341,41.194736842105264,0.9785714285714285,191,141,7851,0.8480611389364682
AAPL,1hr,14,1.5,3,0.778894472361809,0.08542713567839195,39.52020202020202,0.9834254143646409,199,182,7851,0.8457146219016085
AAPL,1hr,14,1.6,3,0.7743589743589744,0.09743589743589744,40.34020618556701,0.9867549668874173,195,152,7851,0.845710839534831
AAPL,1hr,11,1.8,3,0.7442680776014109,0.08465608465608465,41.63297872340426,0.9867549668874173,189,152,7851,0.8448163669269486
AAPL,1hr,13,1.7,3,0.7425044091710759,0.08994708994708994,41.63297872340426,0.9861111111111112,189,145,7851,0.8427797532871342
AAPL,1hr,10,1.7,3,0.7826086956521738,0.0821256038647343,37.98543689320388,0.983957219251337,207,188,7851,0.8402714225419898
AAPL,1hr,14,1.7,3,0.7425044091710759,0.10582010582010581,41.63297872340426,0.9770992366412213,189,132,7851,0.8374597181483967
AAPL,1hr,16,1.5,3,0.7392055267702936,0.09326424870466321,40.760416666666664,0.9797297297297297,193,149,7851,0.8354903316528963
AAPL,1hr,13,1.6,3,0.75787728026534,0.08955223880597014,39.13,0.9823529411764705,201,171,7851,0.835221929567847
AAPL,1hr,12,1.7,3,0.7611940298507461,0.0945273631840796,39.135,0.9741935483870968,201,156,7851,0.8339400188533274
AAPL,1hr,15,1.5,3,0.747068676716918,0.09045226130653267,39.525252525252526,0.9819277108433735,199,167,7851,0.8331198251204911
AAPL,1hr,14,1.8,3,0.7333333333333334,0.12972972972972974,42.52717391304348,0.9743589743589743,185,118,7851,0.8323175184929481
AAPL,1hr,9,1.8,3,0.7741935483870966,0.06912442396313365,36.23148148148148,0.9842105263157894,217,191,7851,0.8318737704476243
AAPL,1hr,13,1.8,3,0.7382198952879581,0.12041884816753927,41.18421052631579,0.9758064516129032,191,125,7851,0.8298801485839712
AAPL,1hr,12,1.8,3,0.735042735042735,0.11282051282051282,40.33505154639175,0.9856115107913669,195,140,7851,0.8279067959429449
AAPL,1hr,15,1.4,3,0.7858220211161387,0.09502262443438914,35.57727272727273,0.9847715736040609,221,197,7851,0.8262931663622255
AAPL,1hr,11,1.7,3,0.7575757575757577,0.10047846889952153,37.625,0.9767441860465116,209,173,7851,0.8240435258336115
AAPL,1hr,12,1.6,3,0.7598736176935229,0.0995260663507109,37.26190476190476,0.978021978021978,211,183,7851,0.8234681016002361
AAPL,1hr,16,1.4,3,0.772093023255814,0.10232558139534884,36.574766355140184,0.967741935483871,215,187,7851,0.8220787306305882
AAPL,1hr,16,1.3,3,0.8002936857562407,0.1277533039647577,34.623893805309734,0.986046511627907,227,215,7851,0.8186157620565998
AAPL,1hr,10,1.8,3,0.7503949447077409,0.10900473933649289,37.27142857142857,0.9813664596273292,211,162,7851,0.8183300308943727
AAPL,1hr,13,1.5,3,0.77526395173454,0.11764705882352941,35.57727272727273,0.9796954314720813,221,197,7851,0.8161803121615839
AAPL,1hr,12,1.5,3,0.7858156028368795,0.10212765957446808,33.44871794871795,0.9806763285024155,235,207,7851,0.8132929585742441
AAPL,1hr,12,1.4,3,0.7792207792207791,0.11255411255411256,34.02173913043478,0.9880478087649402,231,251,7851,0.8123394663873799
AAPL,1hr,13,1.4,3,0.7890295358649789,0.12236286919831224,33.15677966101695,0.9823008849557522,237,226,7851,0.808147874230831
AAPL,1hr,14,1.4,3,0.7866108786610878,0.11715481171548117,32.88235294117647,0.9813953488372092,239,215,7851,0.8070999531465792
AAPL,1hr,15,1.3,3,0.7725321888412017,0.11587982832618025,33.72844827586207,0.982532751091703,233,229,7851,0.8068781898287676
AAPL,1hr,13,1.3,3,0.8032128514056224,0.11646586345381527,31.552419354838708,0.9769230769230769,249,260,7851,0.8057844638738129
AAPL,1hr,11,1.6,3,0.7496360989810772,0.10480349344978165,34.32017543859649,0.9902439024390244,229,205,7851,0.8057391212577313
AAPL,1hr,10,1.6,3,0.7914951989026063,0.12757201646090535,32.34297520661157,0.9864253393665159,243,221,7851,0.8042717337143588
AAPL,1hr,11,1.5,3,0.7777777777777778,0.10699588477366255,32.33884297520661,0.9828326180257511,243,233,7851,0.8040551685260577
AAPL,1hr,11,1.4,3,0.7856209150326797,0.10588235294117647,30.80708661417323,0.9887640449438202,255,267,7851,0.8003350262137627
AAPL,1hr,9,1.5,3,0.7891963109354414,0.11857707509881422,31.0515873015873,0.9854014598540146,253,274,7851,0.7991267884407066
AAPL,1hr,10,1.5,3,0.7746288798920378,0.11336032388663968,31.8130081300813,0.9840637450199203,247,251,7851,0.7989261741093949
AAPL,1hr,8,1.8,3,0.7637130801687763,0.12658227848101267,33.15677966101695,0.9814814814814815,237,216,7851,0.7981093518953445
