roc_length,smooth_length,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_accuracy,composite_score,total_flips,total_extreme_entries,bars_tested
16,8,0.7760476680311075,0.22342786683107274,20.81179082387765,0.8036164844407064,0.5875347068739701,4055,2378,84428
14,8,0.782940528280894,0.2333559016023471,19.045146726862303,0.7954640907181857,0.5861377159091957,4431,2381,84428
20,8,0.7768809722608777,0.22454090150250416,23.483161703311996,0.7923964117898334,0.5860232978728206,3594,2341,84428
12,8,0.779168977125121,0.2361653980662415,17.359876543209875,0.795653990806519,0.5840439787316496,4861,2393,84428
10,8,0.780699425772532,0.24506366488281972,15.571613141380583,0.7936117936117936,0.5819428348341411,5419,2442,84428
14,6,0.7803516959576343,0.2753221010901883,16.726605868358444,0.7895936194454994,0.5737221952696,5045,2633,84428
16,6,0.7767465114883789,0.27566171723692706,18.15992251399053,0.7969895793130065,0.5735697546118018,4647,2591,84428
20,6,0.7762379447280979,0.27758872143898883,20.5139800632142,0.7928926251432938,0.5724348742048774,4114,2617,84428
10,6,0.7761302944789182,0.2835380835380835,13.821428571428571,0.8034285714285714,0.5720939013561576,6105,2625,84428
12,6,0.7749632488380046,0.2815832279052955,15.250903832248735,0.7964026023727516,0.5712049103999436,5533,2613,84428
8,8,0.7736261149612808,0.2747870801864053,13.55930568948891,0.786081455120601,0.5707875984599203,6223,2529,84428
12,5,0.7791156972257823,0.30941552972881925,14.212769541778975,0.800072966070777,0.5661892659842548,5937,2741,84428
16,5,0.7767003609716391,0.3098480363134004,16.654165021713382,0.8022619481940898,0.5657087034348908,5067,2741,84428
14,5,0.7819657005503188,0.313171798141738,15.373360058309038,0.7914554670528603,0.5650238077520079,5489,2762,84428
10,5,0.7754829425819266,0.3130105900151286,12.765168709335754,0.8005143277002205,0.56399951112979,6610,2722,84428
8,6,0.770694993735912,0.3034600113442995,11.964969507871224,0.7941397445529677,0.5637077967849572,7052,2662,84428
6,8,0.7707615805709107,0.3002495148322706,11.696104256204077,0.787033546928006,0.5634518739076637,7214,2653,84428
20,5,0.773063973063973,0.3108168761220826,18.939169472502805,0.7897398843930635,0.5624507708133574,4456,2768,84428
6,6,0.7757904520936343,0.3323974609375,10.299475033573435,0.7955283086909485,0.5583664954204818,8192,2773,84428
8,5,0.7738614987957572,0.3289855072463768,11.116616154961127,0.7927927927927928,0.5581824155840109,7590,2775,84428
12,4,0.7824604952494937,0.3521493039620621,12.908047735618116,0.8028314917127072,0.557013012268707,6537,2896,84428
16,4,0.7795294964465366,0.3595884335639525,14.969836763662173,0.7969976117366087,0.5533744016823161,5637,2931,84428
14,4,0.7819740879603078,0.35666173813044194,13.862799868550772,0.7852487135506003,0.5531337868382589,6087,2915,84428
20,4,0.77775538988515,0.3561643835616438,17.000604473100946,0.7849426063470628,0.551921492323146,4964,2962,84428
10,4,0.7735700244446978,0.3567515749109833,11.555266401862758,0.7977953840854288,0.5519152491097007,7302,2903,84428
6,5,0.7752596131900455,0.3560503823661718,9.488583961309189,0.7867132867132867,0.5508971955114579,8892,2860,84428
5,8,0.7798242137268202,0.36842757936507936,10.4647153664889,0.793470286133529,0.5504718648743396,8064,2726,84428
8,4,0.7748574411137277,0.3635057471264368,10.102143455873549,0.7852209944751382,0.5487050865155653,8352,2896,84428
5,6,0.7776491346572681,0.3979524438573316,9.28955191016184,0.7907220090687129,0.5418475339176274,9084,2867,84428
6,4,0.7727986856038244,0.391704127503065,8.621334423214469,0.7825940860215054,0.540453194164949,9788,2976,84428
14,3,0.7780180248807541,0.41003636363636364,12.27363980215304,0.7874442319949012,0.5386407228193155,6875,3138,84428
12,3,0.7791261158635212,0.41450985651066113,11.315182403433477,0.7923101166088875,0.5385833023161605,7457,3173,84428
16,3,0.7808616045318694,0.42350774896424737,12.948127685696747,0.7961406784936197,0.5376125409012986,6517,3213,84428
10,3,0.7754376688194862,0.4151580979966208,10.182860591430297,0.78784,0.5363927095587309,8286,3125,84428
20,3,0.7735086109057426,0.419022687609075,14.72717751789143,0.7909429280397022,0.5354859548970439,5730,3224,84428
8,3,0.7746918129675749,0.4201096121416526,8.892484452408558,0.7904328018223234,0.5352062830157731,9488,3073,84428
5,5,0.777338469856718,0.42073788769511455,8.553167764825139,0.7831407205982325,0.5348616368220913,9866,2942,84428
6,3,0.7774536615010635,0.43820634341961356,7.6909124054325035,0.7790072715776162,0.5298637580755999,10972,3163,84428
5,4,0.7792443541935882,0.4583794758213363,7.787448084910014,0.7855044074436827,0.5264275048391717,10836,3063,84428
16,2,0.784362986707443,0.5036254929398295,10.733969465648855,0.7904955085482469,0.5178306861682329,7861,3451,84428
20,2,0.7716814028183169,0.5031339031339032,12.020515742983331,0.798462852263023,0.5147863227353212,7020,3513,84428
10,2,0.7743137191500106,0.5015012009607687,8.443999599639676,0.7883582089552239,0.5143883038483558,9992,3350,84428
14,2,0.7731409713888094,0.5037647902474005,10.08474778866842,0.7938443670150988,0.5143320370053668,8367,3444,84428
12,2,0.775967358141624,0.5068568294020844,9.256747860434496,0.7915942028985508,0.5141617021020699,9115,3450,84428
5,3,0.7792748652621264,0.505388634879164,6.889605617702294,0.779375,0.5137133107525558,12248,3200,84428
8,2,0.7745739645698322,0.5084775697633345,7.450587300185463,0.7835208269990879,0.5119508583293895,11324,3289,84428
6,2,0.7799694189602446,0.5158232686133619,6.450347832734501,0.7722513089005235,0.5102531786979544,13082,3438,84428
5,2,0.7815990718012168,0.5799023028611305,5.8885477004675835,0.7796208530805687,0.49587595929676154,14330,3376,84428
