symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
AMZN,5min,22,5,0.787699647376063,0.22899813316739265,28.10146280734516,0.7853535353535354,3214,264,90357,0.8209978289304948
AMZN,5min,20,5,0.7815275310834813,0.2329780935464772,26.736748593426118,0.7732558139534884,3378,344,90357,0.8046276110292114
AMZN,5min,25,4,0.7827885391444713,0.2651331719128329,27.33575537390251,0.7560975609756099,3304,205,90357,0.7994603422816561
AMZN,5min,18,5,0.7868821999256781,0.23857302118171683,25.172288820741567,0.7765647743813683,3588,458,90357,0.7925304262399534
AMZN,5min,22,4,0.7849371600075031,0.26955543050084413,25.412327610470026,0.7983392645314353,3554,281,90357,0.7893754306830802
AMZN,5min,16,5,0.7878065996117876,0.23610375860243515,23.906274821286736,0.7763713080168776,3778,632,90357,0.7828664388156001
AMZN,5min,20,4,0.7825817860300619,0.27055702917771884,23.955956487131864,0.8107416879795396,3770,391,90357,0.7779950160780268
AMZN,5min,25,3,0.7819689673622259,0.3103263777421081,24.16109178485416,0.8076358296622613,3738,227,90357,0.769085939730543
AMZN,5min,14,5,0.7845249755142018,0.24730656219392752,22.114866519715896,0.779074290159471,4084,857,90357,0.764357839847825
AMZN,5min,18,4,0.7812343201204216,0.2744606121424987,22.658469259723965,0.7758053911900066,3986,507,90357,0.7604683237836706
AMZN,5min,12,5,0.7913801008711601,0.24667583677212288,20.705342811281817,0.8007085916740477,4362,1129,90357,0.7583853091027577
AMZN,5min,16,4,0.7927777777777778,0.2723809523809524,21.503929507025482,0.7785714285714285,4200,700,90357,0.7557987470412727
AMZN,5min,22,3,0.7876678269517653,0.3202386872202884,22.454613280278537,0.7844374342797056,4022,317,90357,0.7508673997558261
AMZN,5min,14,4,0.7859144542772861,0.28207964601769914,19.98119052887807,0.7884274050408235,4520,939,90357,0.7397298962641026
AMZN,5min,10,5,0.7900251466890192,0.2518860016764459,18.927059316705094,0.7769181173436492,4772,1551,90357,0.7381848256963119
AMZN,5min,20,3,0.785167837626854,0.3257611241217799,21.150855001171234,0.7749221183800623,4270,428,90357,0.7362933718179192
AMZN,5min,18,3,0.7861271676300579,0.32814584259670965,20.0789415165666,0.7934027777777777,4498,576,90357,0.7298506790956998
AMZN,5min,12,4,0.7844720496894411,0.28467908902691513,18.69973079312487,0.7863868711326338,4830,1239,90357,0.7275642627212326
AMZN,5min,16,3,0.7909154437456324,0.3270440251572327,18.933738729293353,0.7790598290598291,4770,780,90357,0.7200839779500197
AMZN,5min,25,2,0.7820686540198736,0.38550135501355015,20.395301558617575,0.815114709851552,4428,247,90357,0.7199908683954754
AMZN,5min,8,5,0.7923162583518931,0.2654046028210839,16.7629478373863,0.7833353079275778,5388,2287,90357,0.7184914385911418
AMZN,5min,10,4,0.785598098098098,0.2899774774774775,16.951755209311056,0.7580174927113702,5328,1716,90357,0.707776420044811
AMZN,5min,14,3,0.7871383893666928,0.33698201720093823,17.654154447702833,0.7836201402166986,5116,1046,90357,0.7062723733470826
AMZN,5min,22,2,0.7826514831997752,0.3926613243357233,19.044505378612108,0.7907608695652174,4742,368,90357,0.7034677275616822
AMZN,5min,8,4,0.7893888888888889,0.3085,15.053008834805802,0.7813788873129268,6000,2480,90357,0.6921153349894466
AMZN,5min,12,3,0.7866908650937688,0.3368421052631579,16.391722635687056,0.7594182164997617,5510,1398,90357,0.6919745305719303
AMZN,5min,20,2,0.7824165677351274,0.39908982983775226,17.86938452404512,0.7803030303030303,5054,484,90357,0.6903931703338031
AMZN,5min,18,2,0.7812342885872298,0.3972473604826546,17.02715444088252,0.7936991869918698,5304,656,90357,0.6854137280136743
AMZN,5min,10,3,0.7886192194162019,0.3463430632994424,14.811054617024766,0.7624740124740126,6098,1925,90357,0.6775282556084523
AMZN,5min,16,2,0.7875595238095238,0.39714285714285713,16.127165565279515,0.7731123388581952,5600,905,90357,0.6770474774365662
AMZN,5min,8,3,0.7876564945226917,0.3597417840375587,13.250623624358033,0.7803905993282405,6816,2780,90357,0.6634938336708951
AMZN,5min,14,2,0.7841269841269841,0.4064039408866995,14.830349811134834,0.7613827993254638,6090,1186,90357,0.660938256960203
AMZN,5min,25,1,0.7763397739701056,0.48323004010207804,16.461257976299,0.8063063063063063,5486,296,90357,0.6593687515228166
AMZN,5min,12,2,0.7833685907121991,0.41100030220610456,13.64712105183618,0.7576316328621185,6618,1627,90357,0.6490767889119482
AMZN,5min,22,1,0.7774454414534175,0.4951811232967763,15.00664783114509,0.7923133776792314,6018,451,90357,0.6425177380630585
AMZN,5min,10,2,0.7832049165290772,0.4212988442487617,12.426448328058346,0.7754433020414245,7268,2238,90357,0.6389195594254569
AMZN,5min,20,1,0.7765856737141054,0.4977911012937835,14.248855925516805,0.7937853107344632,6338,590,90357,0.6354547953447294
AMZN,5min,18,1,0.7797405189620759,0.4946107784431138,13.51923940709687,0.7724673202614379,6680,816,90357,0.6280614208476736
AMZN,5min,8,2,0.7807081510290067,0.4369227029654837,10.976419107815728,0.7801425536302178,8228,3212,90357,0.6227315949630706
AMZN,5min,16,1,0.7808072334079045,0.4993008948545861,12.627884211998323,0.775111111111111,7152,1125,90357,0.620212751552418
AMZN,5min,14,1,0.7801163586584531,0.5146303901437371,11.59055320241304,0.7743127743127743,7792,1443,90357,0.6073533330208295
AMZN,5min,12,1,0.780324400564175,0.5225669957686883,10.615022922299284,0.7562759767248545,8508,2005,90357,0.5945872495554032
AMZN,5min,10,1,0.7795914069081719,0.5383319292333614,9.510479199578725,0.7719712737257368,9496,2740,90357,0.5835168042393988
AMZN,5min,8,1,0.7803643724696356,0.5595216191352346,8.310516146839635,0.7746887702458523,10870,3945,90357,0.5688734869005161
