roc_length,smooth_length,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_accuracy,composite_score,total_flips,total_extreme_entries,bars_tested
20,8,0.7819340537545026,0.1862011637572735,26.002495840266224,0.7888730385164051,0.5996010115061712,1203,701,31378
20,6,0.7875214934905429,0.2247605011053795,23.081858407079647,0.7940414507772021,0.592226647187472,1357,772,31378
14,8,0.785199738048461,0.2017026850032744,20.50524246395806,0.7625160462130937,0.5920390992954422,1527,779,31378
16,8,0.7822983583154889,0.20842255531763026,22.324285714285715,0.7724317295188556,0.5911208609610832,1401,769,31378
10,8,0.7773918652911181,0.2144,16.709711846318037,0.7550505050505051,0.5844073762999378,1875,792,31378
8,8,0.7913036955422204,0.22963315864697476,14.925643469971401,0.7490996398559424,0.5842913109441951,2099,833,31378
20,5,0.7909527073337902,0.2529129540781357,21.467078189300413,0.7815126050420168,0.5842528210397001,1459,833,31378
12,8,0.7707514429335535,0.2083089526038619,18.333723653395783,0.7457846952010376,0.5824749007647994,1709,771,31378
10,6,0.788164074731239,0.25081585081585084,14.605410447761194,0.7591933570581257,0.5793597999267075,2145,843,31378
8,6,0.7946911949277613,0.26424442609413706,12.93969434118133,0.7557339449541285,0.5775028089738414,2422,872,31378
10,5,0.7911166068028813,0.27145969498910677,13.650392327811682,0.7743764172335601,0.5773575045631172,2295,882,31378
14,6,0.7764482431149098,0.24786324786324787,17.839794754846068,0.7517985611510791,0.5754035806629371,1755,834,31378
12,6,0.7860436398079256,0.25660964230171074,16.241701244813278,0.7442977190876351,0.5751955926789677,1929,833,31378
16,6,0.775419446128967,0.2662219526986052,18.991504854368934,0.7781818181818182,0.5745948359738081,1649,825,31378
6,8,0.7854486433609923,0.2723941368078176,12.760488798370671,0.7680826636050516,0.5740542401228966,2456,871,31378
8,5,0.789648135277015,0.2837423312883436,12.016110471806675,0.7585446527012127,0.5711376973513028,2608,907,31378
14,5,0.7786499215070645,0.28205128205128205,16.382722513089004,0.7655889145496536,0.5694635320158089,1911,866,31378
12,5,0.7849249117315266,0.28311812529890007,14.982775119617225,0.7526254375729288,0.5692254683799003,2091,857,31378
20,4,0.7804662727146204,0.30410790925812387,19.211042944785277,0.7829977628635347,0.5676471106460625,1631,894,31378
6,6,0.7868170417243855,0.30049610205527993,11.104218362282879,0.7644444444444445,0.5666980331198661,2822,900,31378
10,4,0.7889946481807407,0.3088467614533965,12.376926116159622,0.762214983713355,0.5652409139817268,2532,921,31378
12,4,0.789326887579981,0.3164113785557987,13.71015761821366,0.771689497716895,0.5650996674543898,2285,876,31378
16,5,0.7713806595863612,0.2990497484628284,17.504474272930647,0.7804878048780488,0.5650832554191727,1789,861,31378
5,8,0.7898918718083136,0.3169067475360121,11.879408418657565,0.7708333333333334,0.5647534200652522,2638,912,31378
6,5,0.7931197936685783,0.31992084432717677,10.334872979214781,0.7664473684210527,0.5642256562089786,3032,912,31378
8,4,0.7905038425225629,0.3220986796386379,10.888077858880779,0.7653390742734123,0.5626875220691988,2878,929,31378
14,4,0.7818988746235537,0.3214455539705183,14.886298763082777,0.7685393258426966,0.5609562082164496,2103,890,31378
20,3,0.7811005756233819,0.35795148247978437,16.889967637540455,0.7954309449636553,0.5559033435593134,1855,963,31378
6,4,0.7938554100962483,0.36377068557919623,9.259237363287024,0.7829787234042553,0.5558289652475386,3384,940,31378
5,6,0.7886290597394797,0.35737491877842753,10.180370490737731,0.7832244008714597,0.5557823160320894,3078,918,31378
16,4,0.7803604514064343,0.33855482566953005,15.823053589484328,0.76,0.555008812654206,1979,900,31378
8,3,0.7962061192653117,0.3694581280788177,9.647058823529411,0.774896265560166,0.5540792824629621,3248,964,31378
10,3,0.7901517917286682,0.3662020905923345,10.918438480306728,0.7604912998976459,0.5508161232800042,2870,977,31378
5,5,0.7918376387463063,0.37934131736526944,9.38125187181791,0.773109243697479,0.5497691080566549,3340,952,31378
12,3,0.7813285217856188,0.37141750580945004,12.137543587756683,0.7689075630252101,0.5478808255884222,2582,952,31378
14,3,0.778196523757772,0.38105263157894737,13.19039595619208,0.7830188679245284,0.5466603097675207,2375,954,31378
6,3,0.79528533229458,0.4111111111111111,8.09614887567847,0.7861507128309573,0.5447847950222294,3870,982,31378
5,4,0.7922237131598623,0.41854838709677417,8.422694272653938,0.7763289869608826,0.5404326845798638,3720,997,31378
16,3,0.7724773368999851,0.3927775300936246,13.95985727029438,0.7693898655635988,0.5398056309776572,2243,967,31378
20,2,0.7853386429315145,0.44489067380633646,13.979464285714286,0.7886550777676121,0.5341717083163476,2241,1093,31378
8,2,0.7971737437825289,0.45627572016460904,8.058399794185748,0.7796610169491526,0.533175117182647,3888,1062,31378
6,2,0.8020150017863131,0.47122620628596723,6.934027009076821,0.7811607992388202,0.53117773751451,4518,1051,31378
10,2,0.7904523428154336,0.45990703079604883,9.103458297006684,0.7816968541468065,0.5303867020307266,3442,1049,31378
14,2,0.7860499029353395,0.46102761272282416,10.948951048951049,0.7915869980879541,0.5303432984941013,2861,1046,31378
5,3,0.7935746122422981,0.4664461247637051,7.403214370125266,0.7786407766990291,0.529115381919168,4232,1030,31378
12,2,0.7876242213300467,0.4518855656697009,10.187642276422764,0.7650429799426934,0.5290769064661671,3076,1047,31378
16,2,0.7814330218068536,0.4732710280373832,11.704562453253553,0.7844990548204159,0.524723749427614,2675,1058,31378
5,2,0.7951275010381882,0.5350806451612903,6.315789473684211,0.7857142857142857,0.5133880110148449,4960,1064,31378
