symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
NVDA,1hr,16,3.5,0.8167988428350541,0.006097560975609756,47.75460122699386,1.0,164,1,7851,0.9343552047483664
NVDA,1hr,18,3.5,0.8029086041134234,0.006024096385542169,47.17575757575757,1.0,166,1,7851,0.9264816843130096
NVDA,1hr,14,3.5,0.7913577606691379,0.005952380952380952,46.61077844311377,1.0,168,1,7851,0.9194990970440072
NVDA,1hr,8,3.5,0.783409371732725,0.023809523809523808,46.604790419161674,0.6666666666666666,168,1,7851,0.8622215273119399
NVDA,1hr,20,2.0,0.7788065843621399,0.08024691358024691,24.08668730650155,1.0,324,1,7851,0.7786167359132826
NVDA,1hr,20,3.5,0.7944037109082748,0.006097560975609756,47.75460122699386,0.0,164,0,7851,0.7765169085739937
NVDA,1hr,18,2.0,0.7685185185185185,0.08950617283950617,24.08668730650155,1.0,324,1,7851,0.7727010980532003
NVDA,1hr,12,3.5,0.782803943044907,0.006024096385542169,47.16969696969697,0.0,166,0,7851,0.7694133250745672
NVDA,1hr,8,2.0,0.7484848484848485,0.08787878787878788,23.64741641337386,1.0,330,1,7851,0.7637965337673414
NVDA,1hr,10,3.5,0.7780949066016939,0.023529411764705882,46.053254437869825,0.0,170,0,7851,0.7575441478153562
NVDA,1hr,20,1.8,0.7456140350877193,0.11052631578947368,20.562005277044854,1.0,380,1,7851,0.7409774385542451
NVDA,1hr,12,3.0,0.7684022326879468,0.05102040816326531,39.91282051282051,0.0,196,0,7851,0.7151331917197795
NVDA,1hr,14,3.0,0.7625750048964622,0.05154639175257732,40.32642487046632,0.0,194,0,7851,0.7151274252904558
NVDA,1hr,10,3.0,0.7707446717599002,0.05555555555555555,39.50761421319797,0.0,198,0,7851,0.7126979640055726
NVDA,1hr,16,3.0,0.7606351159650652,0.05555555555555555,39.50761421319797,0.0,198,0,7851,0.7091596194773804
NVDA,1hr,20,3.0,0.7563651591289783,0.05,39.11055276381909,0.0,200,0,7851,0.7069753680185786
NVDA,1hr,18,3.0,0.7596984924623116,0.055,39.11055276381909,0.0,200,0,7851,0.7068920346852453
NVDA,1hr,8,3.0,0.7572815533980582,0.05825242718446602,37.94634146341463,0.0,206,0,7851,0.6991382393898825
NVDA,1hr,14,2.8,0.7496870249485826,0.0660377358490566,36.88625592417062,0.0,212,0,7851,0.6889841759657769
NVDA,1hr,12,2.8,0.7528391308235715,0.07075471698113207,36.88625592417062,0.0,212,0,7851,0.6889081677390041
NVDA,1hr,8,2.8,0.7717717717717717,0.07657657657657657,35.203619909502265,0.0,222,0,7851,0.6852703633490769
NVDA,1hr,20,2.8,0.7379886797420033,0.06074766355140187,36.539906103286384,0.0,214,0,7851,0.6843990980892865
NVDA,1hr,10,2.8,0.756880733944954,0.07339449541284404,35.8479262672811,0.0,218,0,7851,0.6842270270912054
NVDA,1hr,16,2.8,0.7286355725213168,0.07009345794392523,36.539906103286384,0.0,214,0,7851,0.6787890619639154
NVDA,1hr,18,2.8,0.7296009187482055,0.06481481481481481,36.2,0.0,216,0,7851,0.6786671522877674
NVDA,1hr,20,2.5,0.7695275874504147,0.08050847457627118,33.11914893617021,0.0,236,1,7851,0.6725895152715085
NVDA,1hr,18,2.5,0.7723524462074769,0.0847457627118644,33.11914893617021,0.0,236,0,7851,0.6725188938025819
NVDA,1hr,16,2.5,0.7711041002251866,0.07851239669421488,32.29460580912863,0.0,242,0,7851,0.6693237504378916
NVDA,1hr,8,2.5,0.7693333333333333,0.06,31.244979919678716,0.0,250,1,7851,0.6678371871865674
NVDA,1hr,10,2.5,0.7710027100271003,0.07317073170731707,31.755102040816325,0.0,246,0,7851,0.6677993252130856
NVDA,1hr,14,2.5,0.7658402203856749,0.07851239669421488,32.27800829875519,0.0,242,0,7851,0.66739450290674
NVDA,1hr,12,2.5,0.7650273224043715,0.0778688524590164,32.01234567901235,0.0,244,0,7851,0.6658801049194472
NVDA,1hr,16,1.5,0.7605531295487626,0.17248908296943233,17.052516411378555,0.6666666666666666,458,1,7851,0.6623429129557823
NVDA,1hr,14,1.5,0.7518037518037518,0.1774891774891775,16.904555314533624,0.6666666666666666,462,1,7851,0.6572560163267531
NVDA,1hr,18,2.2,0.7673860911270983,0.06115107913669065,28.08664259927798,0.0,278,0,7851,0.6503336783899337
NVDA,1hr,12,2.2,0.7687793427230046,0.07042253521126761,27.491166077738516,0.0,284,0,7851,0.6453860746995468
NVDA,1hr,20,2.2,0.7635933806146572,0.0673758865248227,27.68683274021352,0.0,282,0,7851,0.6453569842154379
NVDA,1hr,16,2.2,0.7635933806146572,0.07092198581560284,27.68683274021352,0.0,282,0,7851,0.6444704593927428
NVDA,1hr,14,2.2,0.7629107981220656,0.07042253521126761,27.491166077738516,0.0,284,1,7851,0.643332084089218
NVDA,1hr,10,2.2,0.7614155251141552,0.07534246575342465,26.735395189003437,0.0,292,0,7851,0.6376222215078019
NVDA,1hr,8,2.2,0.7566666666666667,0.07,26.02006688963211,0.0,300,0,7851,0.6335509240004078
NVDA,1hr,14,2.0,0.7607361963190185,0.07975460122699386,23.93846153846154,0.0,326,0,7851,0.6216392018186165
NVDA,1hr,16,2.0,0.7597137014314929,0.07975460122699386,23.93846153846154,0.0,326,0,7851,0.6212813286079826
NVDA,1hr,12,2.0,0.7505050505050507,0.07878787878787878,23.64741641337386,0.0,330,0,7851,0.6167763317471394
