symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
NVDA,5min,25,5,0.7851665090870891,0.2042231326820044,29.577553593947037,0.7833333333333332,3173,260,93906,0.84125249500998
NVDA,5min,22,5,0.7832887832887833,0.2061182061182061,27.875519904931668,0.7765466297322252,3367,361,93906,0.8247173231420131
NVDA,5min,25,4,0.7860696517412936,0.23529411764705882,27.46516393442623,0.7805164319248826,3417,284,93906,0.8155236449722443
NVDA,5min,20,5,0.7785963918012656,0.2119580617738736,26.595521541950113,0.7763440860215054,3529,465,93906,0.8107656393521534
NVDA,5min,22,4,0.7782912023194708,0.2440880674096222,25.510875475802067,0.7763385146804836,3679,386,93906,0.7934576716998641
NVDA,5min,18,5,0.7796535654620594,0.2292271168557109,24.757255936675463,0.7649357900614183,3791,597,93906,0.7895694674327961
NVDA,5min,16,5,0.7861982434127981,0.22634880803011292,23.5519578313253,0.7835051546391751,3985,776,93906,0.7851774784489216
NVDA,5min,25,3,0.7777484376375319,0.2785846316345392,24.78314844162705,0.8008519701810437,3787,313,93906,0.7821695736760136
NVDA,5min,20,4,0.7774920716550956,0.2550784263306763,24.133230452674898,0.7616240995415847,3889,509,93906,0.7765788783753174
NVDA,5min,14,5,0.7843044743257058,0.22971698113207548,22.14366595895258,0.75626204238921,4240,1038,93906,0.7676827654974752
NVDA,5min,18,4,0.783313277176093,0.2654632972322503,22.588107847857486,0.7810407006697578,4155,647,93906,0.7658726470893777
NVDA,5min,12,5,0.7855194278551942,0.23330384785493144,20.76244193762442,0.7840098400984009,4522,1355,93906,0.7596988556521483
NVDA,5min,22,3,0.7748875255623721,0.28736196319018403,23.031418753068237,0.77088122605364,4075,435,93906,0.759672067743571
NVDA,5min,16,4,0.7863920388798888,0.26174496644295303,21.72013888888889,0.7647058823529411,4321,850,93906,0.7580931913666731
NVDA,5min,20,3,0.7795071335927366,0.3062485694666972,21.481227106227106,0.7711617046117922,4369,571,93906,0.7435065797610653
NVDA,5min,14,4,0.7824183710082525,0.266250538097288,20.208180839612485,0.75177304964539,4646,1128,93906,0.7408564827456658
NVDA,5min,18,3,0.7805658593352244,0.3046039711979053,20.478175469227413,0.7668934240362812,4583,735,93906,0.7351698921562972
NVDA,5min,10,5,0.7764063550702626,0.24414850686037126,18.943895055499496,0.7613056163384391,4956,1828,93906,0.7350214769854418
NVDA,5min,12,4,0.7769534122050666,0.2702485966319166,18.822338079005416,0.777478084962913,4988,1483,93906,0.7300863520455183
NVDA,5min,25,2,0.7685417141121992,0.35048963789569576,21.373348519362185,0.7768440709617179,4391,357,93906,0.7285489426130591
NVDA,5min,8,5,0.7874077650869874,0.24528650646950093,17.353669809576633,0.7660391855551287,5410,2603,93906,0.725856356749423
NVDA,5min,16,3,0.7851245308768338,0.3161448741559239,19.2116250511666,0.771578947368421,4887,950,93906,0.7238776954696897
NVDA,5min,22,2,0.7751971020669082,0.3596846366929469,19.997868712702473,0.7658730158730158,4693,504,93906,0.7153078760231508
NVDA,5min,10,4,0.7799491764992569,0.2727104874446086,17.334626038781163,0.7552574929624111,5416,2013,93906,0.7146116368887899
NVDA,5min,14,3,0.7786743515850144,0.31386861313868614,18.03400576368876,0.7656084656084655,5206,1260,93906,0.711339968758712
NVDA,5min,20,2,0.7774870866036091,0.3644596498289394,18.886876006441224,0.7659574468085107,4969,658,93906,0.7055377765733213
NVDA,5min,8,4,0.7893593061226776,0.2792838018741633,15.709623430962344,0.7674802499705223,5976,2827,93906,0.7043601673500337
NVDA,5min,12,3,0.7795746697470528,0.32213930348258707,16.681713168651147,0.7626324368378158,5628,1636,93906,0.6977109453598256
NVDA,5min,18,2,0.7828254148526721,0.3753549119818285,17.76410450586899,0.7696252465483234,5283,845,93906,0.6957424819314866
NVDA,5min,10,3,0.7813413004348998,0.3279569892473118,15.295095323447939,0.7504456327985739,6138,2244,93906,0.683326636979894
NVDA,5min,16,2,0.7806011411093464,0.3796083965426001,16.56104446012703,0.759843703035768,5669,1109,93906,0.6822646921701558
