rsi_length,stoch_length,cross_accuracy,whipsaw_rate,avg_trend_duration,zone_exit_accuracy,composite_score,total_crosses,total_zone_exits,bars_tested
20,18,0.7766801619433199,0.6302834008097166,9.821185617103984,0.7904642409033877,0.48364608979251483,6175,797,60681
20,10,0.7766801619433199,0.6302834008097166,9.821185617103984,0.7904642409033877,0.48364608979251483,6175,797,60681
20,14,0.7766801619433199,0.6302834008097166,9.821185617103984,0.7904642409033877,0.48364608979251483,6175,797,60681
20,16,0.7766801619433199,0.6302834008097166,9.821185617103984,0.7904642409033877,0.48364608979251483,6175,797,60681
20,20,0.7766801619433199,0.6302834008097166,9.821185617103984,0.7904642409033877,0.48364608979251483,6175,797,60681
20,8,0.7766801619433199,0.6302834008097166,9.821185617103984,0.7904642409033877,0.48364608979251483,6175,797,60681
20,12,0.7766801619433199,0.6302834008097166,9.821185617103984,0.7904642409033877,0.48364608979251483,6175,797,60681
16,10,0.7787270397266125,0.6450234942332337,8.635716320136714,0.8085456039441249,0.48329199768175685,7023,1217,60681
16,18,0.7787270397266125,0.6450234942332337,8.635716320136714,0.8085456039441249,0.48329199768175685,7023,1217,60681
16,16,0.7787270397266125,0.6450234942332337,8.635716320136714,0.8085456039441249,0.48329199768175685,7023,1217,60681
16,14,0.7787270397266125,0.6450234942332337,8.635716320136714,0.8085456039441249,0.48329199768175685,7023,1217,60681
16,20,0.7787270397266125,0.6450234942332337,8.635716320136714,0.8085456039441249,0.48329199768175685,7023,1217,60681
16,8,0.7787270397266125,0.6450234942332337,8.635716320136714,0.8085456039441249,0.48329199768175685,7023,1217,60681
16,12,0.7787270397266125,0.6450234942332337,8.635716320136714,0.8085456039441249,0.48329199768175685,7023,1217,60681
18,16,0.7780803954203863,0.6412467846875473,9.176452784503631,0.797752808988764,0.48243548598292535,6609,979,60681
18,18,0.7780803954203863,0.6412467846875473,9.176452784503631,0.797752808988764,0.48243548598292535,6609,979,60681
18,10,0.7780803954203863,0.6412467846875473,9.176452784503631,0.797752808988764,0.48243548598292535,6609,979,60681
18,20,0.7780803954203863,0.6412467846875473,9.176452784503631,0.797752808988764,0.48243548598292535,6609,979,60681
18,8,0.7780803954203863,0.6412467846875473,9.176452784503631,0.797752808988764,0.48243548598292535,6609,979,60681
18,14,0.7780803954203863,0.6412467846875473,9.176452784503631,0.797752808988764,0.48243548598292535,6609,979,60681
18,12,0.7780803954203863,0.6412467846875473,9.176452784503631,0.797752808988764,0.48243548598292535,6609,979,60681
14,18,0.776396702865367,0.655109250294387,7.9353572363255696,0.8144062297209604,0.4807763263634171,7643,1541,60681
14,12,0.776396702865367,0.655109250294387,7.9353572363255696,0.8144062297209604,0.4807763263634171,7643,1541,60681
14,14,0.776396702865367,0.655109250294387,7.9353572363255696,0.8144062297209604,0.4807763263634171,7643,1541,60681
14,10,0.776396702865367,0.655109250294387,7.9353572363255696,0.8144062297209604,0.4807763263634171,7643,1541,60681
14,20,0.776396702865367,0.655109250294387,7.9353572363255696,0.8144062297209604,0.4807763263634171,7643,1541,60681
14,16,0.776396702865367,0.655109250294387,7.9353572363255696,0.8144062297209604,0.4807763263634171,7643,1541,60681
14,8,0.776396702865367,0.655109250294387,7.9353572363255696,0.8144062297209604,0.4807763263634171,7643,1541,60681
12,12,0.7753965371110304,0.6596440247003269,7.343666747396464,0.8208149239077074,0.4802051246951342,8259,2037,60681
12,20,0.7753965371110304,0.6596440247003269,7.343666747396464,0.8208149239077074,0.4802051246951342,8259,2037,60681
12,18,0.7753965371110304,0.6596440247003269,7.343666747396464,0.8208149239077074,0.4802051246951342,8259,2037,60681
12,8,0.7753965371110304,0.6596440247003269,7.343666747396464,0.8208149239077074,0.4802051246951342,8259,2037,60681
12,10,0.7753965371110304,0.6596440247003269,7.343666747396464,0.8208149239077074,0.4802051246951342,8259,2037,60681
12,16,0.7753965371110304,0.6596440247003269,7.343666747396464,0.8208149239077074,0.4802051246951342,8259,2037,60681
12,14,0.7753965371110304,0.6596440247003269,7.343666747396464,0.8208149239077074,0.4802051246951342,8259,2037,60681
10,18,0.7755921464618559,0.6671455409437507,6.703470380194518,0.8165954415954416,0.4777125355865121,9049,2810,60681
10,16,0.7755921464618559,0.6671455409437507,6.703470380194518,0.8165954415954416,0.4777125355865121,9049,2810,60681
10,8,0.7755921464618559,0.6671455409437507,6.703470380194518,0.8165954415954416,0.4777125355865121,9049,2810,60681
10,14,0.7755921464618559,0.6671455409437507,6.703470380194518,0.8165954415954416,0.4777125355865121,9049,2810,60681
10,10,0.7755921464618559,0.6671455409437507,6.703470380194518,0.8165954415954416,0.4777125355865121,9049,2810,60681
10,12,0.7755921464618559,0.6671455409437507,6.703470380194518,0.8165954415954416,0.4777125355865121,9049,2810,60681
10,20,0.7755921464618559,0.6671455409437507,6.703470380194518,0.8165954415954416,0.4777125355865121,9049,2810,60681
8,16,0.7764255569732065,0.6834821866719011,5.953572830781312,0.8115609880315763,0.4731031096545543,10189,3929,60681
8,10,0.7764255569732065,0.6834821866719011,5.953572830781312,0.8115609880315763,0.4731031096545543,10189,3929,60681
8,14,0.7764255569732065,0.6834821866719011,5.953572830781312,0.8115609880315763,0.4731031096545543,10189,3929,60681
8,20,0.7764255569732065,0.6834821866719011,5.953572830781312,0.8115609880315763,0.4731031096545543,10189,3929,60681
8,18,0.7764255569732065,0.6834821866719011,5.953572830781312,0.8115609880315763,0.4731031096545543,10189,3929,60681
8,8,0.7764255569732065,0.6834821866719011,5.953572830781312,0.8115609880315763,0.4731031096545543,10189,3929,60681
8,12,0.7764255569732065,0.6834821866719011,5.953572830781312,0.8115609880315763,0.4731031096545543,10189,3929,60681
