symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
META,1hr,20,3.5,0.7926356589147288,0.029069767441860465,45.421052631578945,0.6666666666666666,172,1,7823,0.8669133612084762
META,1hr,14,3.5,0.787878787878788,0.017045454545454544,44.36,0.6666666666666666,176,1,7823,0.862490168659723
META,1hr,12,3.5,0.7673992673992674,0.016483516483516484,42.889502762430936,0.6666666666666666,182,1,7823,0.8474740710668722
META,1hr,14,2.5,0.8108465608465608,0.051587301587301584,30.94422310756972,1.0,252,2,7823,0.8390097224482456
META,1hr,12,2.2,0.7683982683982684,0.09090909090909091,25.299674267100976,1.0,308,1,7823,0.7836573105891325
META,1hr,8,2.2,0.7805383022774328,0.10559006211180125,24.19626168224299,1.0,322,1,7823,0.7782415854054204
META,1hr,12,2.5,0.7838541666666666,0.0625,30.458823529411763,0.6666666666666666,256,1,7823,0.7741971863284016
META,1hr,18,3.5,0.796078431372549,0.023529411764705882,46.01775147928994,0.0,170,0,7823,0.7727450980392156
META,1hr,16,3.5,0.8007662835249043,0.022988505747126436,44.95375722543353,0.0,174,0,7823,0.7687407259761256
META,1hr,10,2.5,0.7748091603053435,0.061068702290076333,29.75862068965517,0.6666666666666666,262,1,7823,0.7675852762766593
META,1hr,10,3.5,0.7543859649122807,0.015789473684210527,41.074074074074076,0.0,190,0,7823,0.7332302716487187
META,1hr,8,1.8,0.7699186991869919,0.16097560975609757,18.992665036674815,1.0,410,1,7823,0.7324088301122864
META,1hr,8,3.5,0.7749140893470791,0.030927835051546393,40.22279792746114,0.0,194,0,7823,0.7320058087481736
META,1hr,20,3.0,0.7834890965732088,0.037383177570093455,36.45070422535211,0.0,214,0,7823,0.7129006245271851
META,1hr,18,3.0,0.7772585669781931,0.03271028037383177,36.45070422535211,0.0,214,0,7823,0.7118881634679949
META,1hr,14,3.0,0.7762345679012346,0.041666666666666664,36.11162790697674,0.0,216,0,7823,0.7074485720074406
META,1hr,16,3.0,0.7737003058103976,0.04128440366972477,35.77880184331797,0.0,218,0,7823,0.7048490064865545
META,1hr,12,3.0,0.7857142857142857,0.044642857142857144,34.81165919282511,0.0,224,0,7823,0.7029601036256733
META,1hr,10,3.0,0.7836257309941521,0.043859649122807015,34.198237885462554,0.0,228,0,7823,0.6990923860528877
META,1hr,16,2.8,0.7966101694915254,0.038135593220338986,33.03404255319149,0.0,236,0,7823,0.698743245673287
META,1hr,12,2.8,0.7923728813559322,0.0423728813559322,33.03404255319149,0.0,236,0,7823,0.6962008727919311
META,1hr,14,2.8,0.7941176470588235,0.04201680672268908,32.755274261603375,0.0,238,0,7823,0.6953860988162426
META,1hr,18,2.8,0.7810734463276837,0.0423728813559322,33.03829787234042,0.0,236,1,7823,0.6922691883453452
META,1hr,10,2.8,0.7847222222222222,0.05,32.48117154811715,0.0,240,0,7823,0.6886127877955158
META,1hr,20,2.8,0.7655367231638418,0.0423728813559322,33.03829787234042,0.0,236,0,7823,0.6868313352380007
META,1hr,8,2.8,0.7773224043715846,0.040983606557377046,31.962962962962962,0.0,244,0,7823,0.685461685317634
META,1hr,20,2.5,0.8036175710594314,0.046511627906976744,30.20622568093385,0.0,258,0,7823,0.6837391860623035
META,1hr,16,2.5,0.8036175710594314,0.050387596899224806,30.22178988326848,0.0,258,0,7823,0.6828547492403234
META,1hr,18,2.5,0.7997416020671834,0.046511627906976744,30.20622568093385,0.0,258,0,7823,0.6823825969150167
META,1hr,8,3.0,0.7584745762711865,0.05084745762711865,33.03404255319149,0.0,236,0,7823,0.6822178219444736
META,1hr,8,2.5,0.7696078431372548,0.06985294117647059,28.66420664206642,0.0,272,0,7823,0.6576231475340625
