smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,20,0.7885263205512917,0.26345609065155806,22.22537207654146,0.5406224817699434,1412,31386
8,16,0.7932300879404864,0.28434504792332266,20.053708439897697,0.5358221488702928,1565,31386
8,25,0.7844215246993024,0.28064764841942946,24.18287037037037,0.5341973072044695,1297,31386
5,25,0.7998389875853538,0.30543130990415335,20.039641943734015,0.5321371410695355,1565,31386
8,14,0.7912828795181737,0.2933413317336533,18.82533013205282,0.5321095536888276,1667,31386
8,12,0.7961617644444864,0.3049804141018467,17.56047032474804,0.530327582182826,1787,31386
8,10,0.8031133812886903,0.3269529229177444,16.233436853002072,0.5262627898923039,1933,31386
5,20,0.8004183115893007,0.3245810055865922,17.528787031861373,0.5261439667624307,1790,31386
4,25,0.7992696843389705,0.3294460641399417,18.28588098016336,0.5243697304599914,1715,31386
5,12,0.8075131137898923,0.3556851311953353,13.067916666666667,0.518797874130338,2401,31386
4,14,0.8032539010586985,0.35769701919150676,12.811683006535947,0.5164416389532642,2449,31386
5,14,0.7920563427655666,0.3440180586907449,14.166214995483289,0.5163252470072202,2215,31386
5,16,0.7939515279755205,0.347348303870043,14.99187380497132,0.5162420871110097,2093,31386
4,20,0.7973895024560368,0.3537782139352306,15.394698085419735,0.5157653110104901,2038,31386
8,8,0.8034215251372075,0.364012885411873,14.439686924493554,0.5149251510313008,2173,31386
4,12,0.8057750182973096,0.37318435754189944,11.685171385991058,0.5125885313287667,2685,31386
4,16,0.7930434905830747,0.3634408602150538,13.49526678141136,0.5107650018241163,2325,31386
5,10,0.7989798295586451,0.37485843714609285,11.844033232628398,0.5093986012593719,2649,31386
3,20,0.8008865595226498,0.3832752613240418,13.663616557734205,0.5079840921634693,2296,31386
5,8,0.8054708069554369,0.3931888544891641,10.792498279421885,0.5062948471426368,2907,31386
3,25,0.7924039592795712,0.3800101471334348,15.909137055837563,0.5059998580684215,1971,31386
3,14,0.8066110890511826,0.39761646803900325,11.330563583815028,0.5055255368038428,2769,31386
4,10,0.797256172453276,0.3892113349265961,10.711407103825136,0.5041867471697099,2929,31386
3,16,0.798575965236811,0.3970757983839938,12.07197844495766,0.5026154229979849,2599,31386
3,12,0.7989749624061927,0.40832507433102083,10.364507600793127,0.4990738252326209,3027,31386
4,8,0.7994357154266751,0.4202764976958525,9.638291333743085,0.4955338700933697,3255,31386
3,10,0.8017839628694589,0.4242515875415785,9.486690865093768,0.49525166095281026,3307,31386
2,25,0.8014208069960344,0.4538169548713623,13.224472573839662,0.4869513327953953,2371,31386
2,20,0.7996214271471347,0.4524506217995611,11.473838272960117,0.4863068154550896,2734,31386
3,8,0.8064622656193361,0.4638027048528242,8.319098143236074,0.48503444045107974,3771,31386
2,14,0.7993561987925166,0.46066727884909703,9.60287813839559,0.483378059222705,3267,31386
2,16,0.7950477958953578,0.4626334519572954,10.149838187702265,0.48116940741016345,3091,31386
2,12,0.7993013962921455,0.47726638772663876,8.750837053571429,0.47821352253791677,3585,31386
2,10,0.8035852584156279,0.49249936435291125,7.976602238046795,0.4752091654497961,3933,31386
2,8,0.7979043661710158,0.5320837927232636,6.9172915747684165,0.4608589737010867,4535,31386
1,25,0.8006851598605148,0.5750394944707741,9.905815423514538,0.44965589088944175,3165,31386
1,20,0.79749475393592,0.571584699453552,8.570101120524734,0.4491608211438702,3660,31386
1,16,0.7934387786138037,0.5835563123327657,7.630900243309003,0.4437674019634913,4111,31386
1,14,0.7938192378408712,0.5888462406863851,7.082881662149955,0.44222784351199473,4429,31386
1,12,0.7978288713831704,0.5980861244019139,6.525801081980857,0.44095323581345885,4807,31386
1,10,0.7971782497599692,0.6160630512291236,5.886448948948949,0.43517768542398105,5329,31386
1,8,0.7967587731977271,0.643855897351538,5.160085554458703,0.4265331834983014,6079,31386
