roc_length,smooth_length,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_accuracy,composite_score,total_flips,total_extreme_entries,bars_tested
12,8,0.7957264957264957,0.18205128205128204,20.00771208226221,0.7815533980582524,0.6129666051548223,390,206,7851
20,8,0.7551724137931034,0.15172413793103448,26.93425605536332,0.7942583732057417,0.6126714582855433,290,210,7851
10,8,0.7914691943127963,0.19194312796208532,18.486935866983373,0.8048780487804879,0.6115337618986234,422,205,7851
14,8,0.7842105263157895,0.18947368421052632,20.535620052770447,0.7909090909090909,0.6088199735352916,380,220,7851
14,6,0.7830033003300331,0.19753086419753085,19.306930693069308,0.7554585152838428,0.6002830580941971,405,229,7851
12,6,0.7925764192139738,0.23529411764705882,17.03056768558952,0.7924528301886793,0.5982922555120366,459,212,7851
16,8,0.7471590909090908,0.17613636363636365,22.173789173789174,0.7706422018348624,0.5971895548448661,352,219,7851
20,6,0.7343434343434344,0.19090909090909092,23.659574468085108,0.8064516129032258,0.5953285444089539,330,218,7851
10,6,0.7807196198234895,0.23373983739837398,15.885947046843178,0.8,0.5949340563893176,492,210,7851
14,5,0.7803030303030303,0.22675736961451248,17.727272727272727,0.762114537444934,0.5920237171399424,441,227,7851
12,5,0.7817938420348058,0.25250501002004005,15.662650602409638,0.7971698113207547,0.5900520037870899,499,212,7851
10,5,0.7895716945996276,0.2695167286245353,14.525139664804469,0.8082191780821918,0.589454290573213,538,219,7851
20,5,0.75,0.23626373626373626,21.44077134986226,0.8073394495412844,0.588189786160993,364,219,7851
14,4,0.7927170868347339,0.2662473794549266,16.386554621848738,0.774468085106383,0.5874953148093799,477,235,7851
8,8,0.7726692209450831,0.2638623326959847,14.942528735632184,0.8095238095238095,0.5854135375415588,523,210,7851
6,8,0.7959770114942529,0.28399311531841653,13.446551724137931,0.7914691943127962,0.584877646063739,581,211,7851
16,6,0.7491582491582491,0.21212121212121213,19.70379746835443,0.746606334841629,0.5837146253250034,396,222,7851
8,5,0.8064684402712571,0.315625,12.205007824726135,0.8101851851851852,0.5826583820285745,640,216,7851
8,6,0.7866224433388612,0.3029801324503311,12.933665008291873,0.8317757009345794,0.5825761310927103,604,214,7851
16,5,0.7615629984051037,0.24401913875598086,18.664268585131893,0.7400881057268722,0.5784420355635044,418,228,7851
12,4,0.7787990196078431,0.28440366972477066,14.336397058823529,0.7741935483870968,0.5767380716888677,545,217,7851
8,4,0.804482594182165,0.34714285714285714,11.157367668097281,0.8119266055045872,0.5736778829294717,700,218,7851
5,8,0.7748171368861024,0.3208137715179969,12.224137931034482,0.8317757009345794,0.5735339935557646,639,214,7851
10,4,0.7840220385674931,0.3217821782178218,12.892561983471074,0.8088888888888889,0.5735062792380603,606,225,7851
14,3,0.7852564102564102,0.31861804222648754,14.998076923076923,0.775,0.5709869314938764,521,240,7851
6,6,0.7855721393034827,0.338301043219076,11.640298507462687,0.8142857142857143,0.5699311036011614,671,210,7851
16,4,0.7616959064327485,0.2894736842105263,17.105494505494505,0.7617021276595745,0.5693742970287592,456,236,7851
5,6,0.7890772128060264,0.3511988716502116,11.015536723163843,0.8080357142857143,0.5665980354632502,709,224,7851
12,3,0.7836065573770492,0.3436988543371522,12.785245901639344,0.777292576419214,0.5630738994353028,611,229,7851
6,5,0.77959927140255,0.3615279672578445,10.654371584699453,0.8227272727272728,0.562672203647807,733,220,7851
20,4,0.7427184466019418,0.30339805825242716,18.936739659367397,0.7758620689655172,0.5625413333937426,412,233,7851
10,3,0.7801621363853123,0.38,11.158798283261802,0.8312236286919831,0.5598469015681827,700,237,7851
20,3,0.7518195050946144,0.34934497816593885,17.03063457330416,0.7958333333333333,0.5560217385104522,458,241,7851
8,3,0.788293897882939,0.40422885572139305,9.712328767123287,0.8304347826086956,0.5555962764367872,804,230,7851
6,4,0.7770935960591133,0.3899138991389914,9.604679802955665,0.8288288288288288,0.5549454593912913,813,222,7851
6,3,0.7868131868131868,0.411635565312843,8.57032967032967,0.8205128205128205,0.5510107605394732,911,234,7851
5,5,0.7755274261603375,0.39596469104665827,9.847222222222221,0.8116591928251121,0.5504636224894229,793,223,7851
16,3,0.7467447916666666,0.3469785575048733,15.234375,0.772,0.5501182253265265,513,251,7851
14,2,0.7901234567901234,0.4221879815100154,12.035493827160494,0.7748091603053435,0.5448825317540884,649,262,7851
8,2,0.7973997833152763,0.46320346320346323,8.449620801733477,0.83399209486166,0.5437691111581691,924,253,7851
12,2,0.7865375749193176,0.425414364640884,10.786998616874136,0.7827868852459017,0.5432224174675021,724,244,7851
16,2,0.7604895104895105,0.40663176265270506,13.636363636363637,0.779783393501805,0.5401653726647846,573,278,7851
6,2,0.7972005208333334,0.4527750730282376,7.601364522417154,0.7925311203319502,0.539547098848135,1027,241,7851
5,4,0.7770320656226697,0.44481605351170567,8.704241071428571,0.8146551724137931,0.5384988818801935,897,232,7851
20,2,0.7701363073110286,0.4368029739776952,14.493482309124767,0.7735849056603774,0.5356150414681513,538,266,7851
10,2,0.7746876259572754,0.4602409638554217,9.407720144752714,0.806949806949807,0.5331143143622052,830,259,7851
5,3,0.7843915343915344,0.4876360039564787,7.721782178217822,0.8,0.5275457421861276,1011,240,7851
5,2,0.7879050925925926,0.541991341991342,6.7582322357019065,0.7725490196078432,0.5104553580826309,1155,255,7851
