symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
META,15min,25,5,0.7913875598086125,0.24688995215311005,28.559386973180075,0.7006802721088435,1045,49,29938,0.8203651987110634
META,15min,22,5,0.7788719785138764,0.24529991047448524,26.7168458781362,0.7619047619047619,1117,84,29938,0.8094368968888852
META,15min,20,5,0.7930639151619374,0.235597592433362,25.680722891566266,0.7183908045977011,1163,116,29938,0.8012326619347728
META,15min,18,5,0.7998372660699755,0.25061025223759154,24.302931596091206,0.7596371882086168,1229,147,29938,0.7939763704301331
META,15min,25,4,0.7777777777777777,0.2753246753246753,25.837088388214905,0.7530864197530863,1155,54,29938,0.7925238603748135
META,15min,20,4,0.7985837922895357,0.27143981117230526,23.496062992125985,0.7552083333333334,1271,128,29938,0.78060285958154
META,15min,16,5,0.801209372637944,0.2600151171579743,22.575642965204235,0.7663043478260869,1323,184,29938,0.777985317445019
META,15min,22,4,0.7930388219544846,0.28674698795180725,23.967845659163988,0.7275985663082437,1245,93,29938,0.7748236995973383
META,15min,14,5,0.7988052568697729,0.25017921146953404,21.411047345767575,0.7769230769230769,1395,260,29938,0.7710011545067212
META,15min,25,3,0.7828863346104725,0.3111111111111111,22.865030674846626,0.7956989247311829,1305,62,29938,0.7657406522786938
META,15min,18,4,0.790159901599016,0.28856088560885607,22.040620384047266,0.7651991614255765,1355,159,29938,0.762132361067694
META,15min,16,4,0.8053801169590643,0.28,20.958567415730336,0.7475728155339806,1425,206,29938,0.7574837504775223
META,15min,12,5,0.7948887420136593,0.2690019828155982,19.741402116402117,0.7771373679154658,1513,347,29938,0.750341269549784
META,15min,22,3,0.7865141767929473,0.3209435310936383,21.32761087267525,0.7396825396825397,1399,105,29938,0.74269173902646
META,15min,20,3,0.7903188804771736,0.32278045423262214,20.550964187327825,0.7664233576642335,1453,137,29938,0.740776753453438
META,15min,14,4,0.7970644543714104,0.29227823867262287,19.059386973180075,0.7609195402298851,1567,290,29938,0.7368808821001039
META,15min,18,3,0.7991313789359391,0.32247557003257327,19.454367666232073,0.7670454545454546,1535,176,29938,0.7344313982692765
META,15min,10,5,0.7924415116976604,0.27714457108578283,17.91776710684274,0.7386363636363636,1667,528,29938,0.7257104069698117
META,15min,12,4,0.7928414317136573,0.2969406118776245,17.91656662665066,0.7462817147856518,1667,381,29938,0.722037662819238
META,15min,25,2,0.7915849138870721,0.38521909744931326,19.513743455497384,0.7546296296296297,1529,72,29938,0.7147616371214489
META,15min,16,3,0.7898769913288971,0.33454325468844526,18.06598062953995,0.7496360989810772,1653,229,29938,0.7134105293686968
META,15min,8,5,0.7811105159792895,0.2944325481798715,16.029994643813605,0.773966578715919,1868,758,29938,0.7061971228570277
META,15min,14,3,0.7826992239257997,0.3321976149914821,16.958522727272726,0.759713701431493,1761,326,29938,0.7033020186864085
META,15min,20,2,0.7910564342901777,0.39250146455770357,17.491207502930834,0.763975155279503,1707,161,29938,0.6964532550175225
META,15min,10,4,0.7800320341697811,0.3182060864922584,15.946047008547009,0.7530434782608696,1873,575,29938,0.6960029530612273
META,15min,22,2,0.7929568913175471,0.4013357619914997,18.11482381530984,0.7253333333333334,1647,125,29938,0.6945725107641744
META,15min,12,3,0.7835886599753478,0.33544638140517696,15.776427061310782,0.7325396825396826,1893,420,29938,0.68837732869054
META,15min,8,4,0.784417670682731,0.325626204238921,14.422650602409638,0.7812625653397668,2076,829,29938,0.6865804206544901
META,15min,18,2,0.7866518765021261,0.39046034387132555,16.561043285238625,0.7439862542955327,1803,194,29938,0.6842812362613144
META,15min,16,2,0.7881163965847708,0.3972817564035546,15.609309623430962,0.7843137254901961,1913,255,29938,0.6808064050699547
META,15min,10,3,0.7857031127796027,0.36193155180496955,14.037523452157599,0.7755521314843349,2133,649,29938,0.6737261400064479
META,15min,14,2,0.7876857749469215,0.39735423811856935,14.630882352941176,0.7657407407407408,2041,360,29938,0.6692867710325601
META,15min,8,3,0.7901969117438731,0.37383177570093457,12.71865703357416,0.7789815817984831,2354,923,29938,0.661293384368057
META,15min,25,1,0.7842424242424243,0.4877922077922078,15.497401247401248,0.7875457875457874,1925,91,29938,0.6563281000581107
META,15min,12,2,0.790725151380889,0.412051395657953,13.230939716312056,0.7306122448979592,2257,490,29938,0.6491523261522371
META,15min,10,2,0.7882792684554799,0.42737094837935174,11.980784627702162,0.7643979057591622,2499,764,29938,0.6385907588617473
META,15min,22,1,0.7893127313697087,0.503138580395944,14.404347826086957,0.7072072072072073,2071,148,29938,0.6326470773186401
META,15min,20,1,0.7838337182448036,0.5016166281755197,13.789279112754159,0.7239057239057239,2165,198,29938,0.628230567873623
META,15min,8,2,0.7899772754455209,0.44583931133428983,10.73735199138859,0.7762782052390421,2788,1076,29938,0.6254653925347797
META,15min,18,1,0.7836958129900872,0.4944518419884598,13.25177619893428,0.7190860215053764,2253,248,29938,0.6245454087188043
META,15min,16,1,0.7840609840609841,0.498960498960499,12.414309484193012,0.7552742616033755,2405,316,29938,0.6216433669501127
META,15min,14,1,0.7871903478372482,0.5055833654216404,11.496918335901388,0.7626728110599078,2597,434,29938,0.6141621530014781
META,15min,12,1,0.7910954891622729,0.5142255005268704,10.514757554462403,0.740983606557377,2847,610,29938,0.601517507695748
META,15min,10,1,0.788251808659972,0.5260602136613791,9.691709844559586,0.7625872840867328,3089,907,29938,0.5935993889388127
META,15min,8,1,0.7859084126091406,0.5494629734313171,8.460277070964095,0.7690261475868673,3538,1334,29938,0.5771147600166369
