rsi_length,stoch_length,cross_accuracy,whipsaw_rate,avg_trend_duration,zone_exit_accuracy,composite_score,total_crosses,total_zone_exits,bars_tested
18,12,0.7858361774744026,0.6226109215017065,9.4259749125352,0.808473592571097,0.49108738113739986,11720,1723,110527
18,16,0.7858361774744026,0.6226109215017065,9.4259749125352,0.808473592571097,0.49108738113739986,11720,1723,110527
18,10,0.7858361774744026,0.6226109215017065,9.4259749125352,0.808473592571097,0.49108738113739986,11720,1723,110527
18,14,0.7858361774744026,0.6226109215017065,9.4259749125352,0.808473592571097,0.49108738113739986,11720,1723,110527
18,8,0.7858361774744026,0.6226109215017065,9.4259749125352,0.808473592571097,0.49108738113739986,11720,1723,110527
18,20,0.7858361774744026,0.6226109215017065,9.4259749125352,0.808473592571097,0.49108738113739986,11720,1723,110527
18,18,0.7858361774744026,0.6226109215017065,9.4259749125352,0.808473592571097,0.49108738113739986,11720,1723,110527
20,8,0.7860453916079706,0.6187466136897237,9.975706673891448,0.7950581395348837,0.4901392337455391,11074,1376,110527
20,12,0.7860453916079706,0.6187466136897237,9.975706673891448,0.7950581395348837,0.4901392337455391,11074,1376,110527
20,18,0.7860453916079706,0.6187466136897237,9.975706673891448,0.7950581395348837,0.4901392337455391,11074,1376,110527
20,20,0.7860453916079706,0.6187466136897237,9.975706673891448,0.7950581395348837,0.4901392337455391,11074,1376,110527
20,14,0.7860453916079706,0.6187466136897237,9.975706673891448,0.7950581395348837,0.4901392337455391,11074,1376,110527
20,16,0.7860453916079706,0.6187466136897237,9.975706673891448,0.7950581395348837,0.4901392337455391,11074,1376,110527
20,10,0.7860453916079706,0.6187466136897237,9.975706673891448,0.7950581395348837,0.4901392337455391,11074,1376,110527
16,10,0.7875890513685789,0.6297605656435803,8.87625552430695,0.798992673992674,0.4884664700740362,12446,2184,110527
16,12,0.7875890513685789,0.6297605656435803,8.87625552430695,0.798992673992674,0.4884664700740362,12446,2184,110527
16,16,0.7875890513685789,0.6297605656435803,8.87625552430695,0.798992673992674,0.4884664700740362,12446,2184,110527
16,18,0.7875890513685789,0.6297605656435803,8.87625552430695,0.798992673992674,0.4884664700740362,12446,2184,110527
16,14,0.7875890513685789,0.6297605656435803,8.87625552430695,0.798992673992674,0.4884664700740362,12446,2184,110527
16,20,0.7875890513685789,0.6297605656435803,8.87625552430695,0.798992673992674,0.4884664700740362,12446,2184,110527
16,8,0.7875890513685789,0.6297605656435803,8.87625552430695,0.798992673992674,0.4884664700740362,12446,2184,110527
14,18,0.7870961357676514,0.634332789075256,8.199139018778297,0.7920478536242083,0.4860785394291805,13474,2842,110527
14,12,0.7870961357676514,0.634332789075256,8.199139018778297,0.7920478536242083,0.4860785394291805,13474,2842,110527
14,14,0.7870961357676514,0.634332789075256,8.199139018778297,0.7920478536242083,0.4860785394291805,13474,2842,110527
14,10,0.7870961357676514,0.634332789075256,8.199139018778297,0.7920478536242083,0.4860785394291805,13474,2842,110527
14,20,0.7870961357676514,0.634332789075256,8.199139018778297,0.7920478536242083,0.4860785394291805,13474,2842,110527
14,16,0.7870961357676514,0.634332789075256,8.199139018778297,0.7920478536242083,0.4860785394291805,13474,2842,110527
14,8,0.7870961357676514,0.634332789075256,8.199139018778297,0.7920478536242083,0.4860785394291805,13474,2842,110527
10,8,0.7886353292122964,0.6536127619643416,6.914039039039039,0.8090748379493223,0.4842931764459122,15985,5091,110527
10,20,0.7886353292122964,0.6536127619643416,6.914039039039039,0.8090748379493223,0.4842931764459122,15985,5091,110527
10,14,0.7886353292122964,0.6536127619643416,6.914039039039039,0.8090748379493223,0.4842931764459122,15985,5091,110527
10,10,0.7886353292122964,0.6536127619643416,6.914039039039039,0.8090748379493223,0.4842931764459122,15985,5091,110527
10,18,0.7886353292122964,0.6536127619643416,6.914039039039039,0.8090748379493223,0.4842931764459122,15985,5091,110527
10,16,0.7886353292122964,0.6536127619643416,6.914039039039039,0.8090748379493223,0.4842931764459122,15985,5091,110527
10,12,0.7886353292122964,0.6536127619643416,6.914039039039039,0.8090748379493223,0.4842931764459122,15985,5091,110527
12,8,0.7867438429236181,0.646782431052094,7.523086352492509,0.7993097955933103,0.4839015345893455,14685,3767,110527
12,10,0.7867438429236181,0.646782431052094,7.523086352492509,0.7993097955933103,0.4839015345893455,14685,3767,110527
12,20,0.7867438429236181,0.646782431052094,7.523086352492509,0.7993097955933103,0.4839015345893455,14685,3767,110527
12,18,0.7867438429236181,0.646782431052094,7.523086352492509,0.7993097955933103,0.4839015345893455,14685,3767,110527
12,16,0.7867438429236181,0.646782431052094,7.523086352492509,0.7993097955933103,0.4839015345893455,14685,3767,110527
12,12,0.7867438429236181,0.646782431052094,7.523086352492509,0.7993097955933103,0.4839015345893455,14685,3767,110527
12,14,0.7867438429236181,0.646782431052094,7.523086352492509,0.7993097955933103,0.4839015345893455,14685,3767,110527
8,16,0.7878838800974771,0.670100808685056,6.12186340220462,0.8110214305594211,0.48016431017200095,18054,7186,110527
8,10,0.7878838800974771,0.670100808685056,6.12186340220462,0.8110214305594211,0.48016431017200095,18054,7186,110527
