bb_length,bb_mult,kc_mult,fire_accuracy,touch_reversal,squeeze_whipsaw,avg_squeeze_dur,squeeze_freq,total_fires,total_touches,total_squeezes,composite_score,bars_tested
25,2.5,1.8,0.8542713567839196,0.49635036496350365,0.47068676716917923,8.426421404682275,19.053080991524883,597,3151,598,0.712697306483757,31386
25,1.5,1.0,0.8386454183266933,0.525071341214839,0.46123260437375746,7.493041749502982,16.026253743707386,502,7359,503,0.7124837272033081,31386
25,1.8,1.2,0.8386454183266933,0.5158394036930375,0.46123260437375746,7.493041749502982,16.026253743707386,502,5903,503,0.7101757428228578,31386
22,1.5,1.0,0.8383404864091559,0.5241727149710912,0.4714285714285714,7.457142857142857,22.302937615497356,699,8129,700,0.7092596103798053,31386
20,2.5,1.8,0.8338692390139335,0.5196768308574408,0.4855305466237942,8.549250535331906,29.758491046963616,933,3837,934,0.7086973427625916,31386
20,2.0,1.5,0.8226299694189603,0.5347709796054831,0.48521916411824667,9.052953156822811,31.28783534059772,981,5982,982,0.7070305524631677,31386
22,1.8,1.2,0.8383404864091559,0.5117493472584856,0.4714285714285714,7.457142857142857,22.302937615497356,699,6511,700,0.7061537684516538,31386
20,2.2,1.5,0.823728813559322,0.5278780585639792,0.4887133182844244,7.775395033860045,28.22914675332951,885,4986,886,0.7046637794762858,31386
22,2.2,1.5,0.8421768707482993,0.5135427952329361,0.4904891304347826,7.5896739130434785,23.449945835722936,735,4615,736,0.7043132165544629,31386
18,1.8,1.2,0.8325219084712756,0.5407426508509541,0.4980544747081712,7.7957198443579765,32.7534569553304,1027,7756,1028,0.7037967200951075,31386
18,2.0,1.2,0.849615806805708,0.5422696115765423,0.4934210526315789,6.650219298245614,29.057541579047985,911,6565,912,0.7035990747604094,31386
18,1.5,1.0,0.8325219084712756,0.5387661525635682,0.4980544747081712,7.7957198443579765,32.7534569553304,1027,9596,1028,0.703302595523261,31386
16,1.8,1.0,0.8412698412698413,0.5554253573939536,0.4658077304261645,6.2041625371655105,32.14809150576691,1008,8534,1009,0.7032468319849433,31386
25,1.5,1.2,0.8269230769230769,0.525071341214839,0.5044378698224852,10.401772525849335,21.570126808131015,676,7359,677,0.7032352909250115,31386
25,1.5,1.5,0.8277634961439588,0.525071341214839,0.506426735218509,15.62002567394095,24.819983432103488,778,7359,779,0.7029902003422701,31386
25,2.0,1.5,0.8417721518987342,0.5079840319361277,0.5063291139240507,9.13428120063191,20.168227872299752,632,5010,633,0.7029453750726395,31386
20,2.0,2.0,0.8283132530120482,0.5347709796054831,0.5060240963855421,15.752256770310932,31.76575543235838,996,5982,997,0.7027377709880024,31386
