symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
META,1hr,22,5,0.7586618876941458,0.24372759856630824,27.72661870503597,0.8205128205128206,279,13,7823,0.8186838783729014
META,1hr,25,5,0.7583643122676579,0.241635687732342,28.761194029850746,0.7407407407407408,269,9,7823,0.8161296984717059
META,1hr,16,5,0.7887887887887888,0.25225225225225223,23.460843373493976,0.8194444444444445,333,48,7823,0.7898576124798998
META,1hr,18,5,0.7942122186495176,0.2508038585209003,25.11935483870968,0.6952380952380953,311,35,7823,0.7879031847445158
META,1hr,14,5,0.7748792270531402,0.2492753623188406,22.648255813953487,0.8802083333333334,345,64,7823,0.7877848430319718
META,1hr,25,4,0.7622298065984072,0.2832764505119454,26.397260273972602,0.6999999999999998,293,10,7823,0.7804133744759767
META,1hr,20,5,0.7525083612040134,0.2508361204013378,26.120805369127517,0.6153846153846153,299,26,7823,0.7700256233630053
META,1hr,22,4,0.7559709241952232,0.2834890965732087,24.090625,0.7450980392156863,321,17,7823,0.7648844185441719
META,1hr,14,4,0.7827616534740546,0.2717678100263852,20.61111111111111,0.807511737089202,379,71,7823,0.756308683664821
META,1hr,16,4,0.7813911472448057,0.28184281842818426,21.16576086956522,0.7948717948717948,369,52,7823,0.7562354272726473
META,1hr,25,3,0.7669616519174042,0.3274336283185841,22.807692307692307,0.8000000000000002,339,10,7823,0.7548287399310126
META,1hr,12,5,0.7909011373578303,0.2677165354330709,20.50526315789474,0.7578616352201258,381,107,7823,0.7518027476394504
META,1hr,20,4,0.7717717717717717,0.3003003003003003,23.44578313253012,0.6767676767676768,333,33,7823,0.7503572217132218
META,1hr,18,4,0.7737089201877932,0.30140845070422534,21.997175141242938,0.6750000000000002,355,40,7823,0.7379013459832464
META,1hr,10,5,0.7735550277117973,0.2755344418052256,18.55,0.7708900175343129,421,149,7823,0.7287357190808756
META,1hr,22,3,0.7777777777777778,0.3277310924369748,21.65449438202247,0.6533333333333334,357,25,7823,0.7265161127865002
META,1hr,12,4,0.7730496453900709,0.30969267139479906,18.46445497630332,0.8132183908045976,423,117,7823,0.7256249536087381
META,1hr,25,2,0.7657430730478589,0.40554156171284633,19.464646464646464,0.9090909090909091,397,11,7823,0.7221802406940946
META,1hr,16,3,0.7881694644284573,0.3405275779376499,18.723557692307693,0.7740112994350282,417,59,7823,0.719579290119439
META,1hr,20,3,0.7763713080168776,0.3670886075949367,19.756345177664976,0.7619047619047619,395,35,7823,0.7159709627076192
META,1hr,8,5,0.7603485838779956,0.28104575163398693,17.013100436681224,0.80302885381795,459,205,7823,0.714197319178687
META,1hr,18,3,0.7822784810126583,0.3367088607594937,19.763959390862944,0.6829268292682927,395,41,7823,0.7138529048495358
META,1hr,10,4,0.7802524127691165,0.3028953229398664,17.392857142857142,0.7542366382946094,449,162,7823,0.7116833811145635
META,1hr,14,3,0.7829977628635346,0.348993288590604,17.468609865470853,0.7530864197530863,447,82,7823,0.7016056924032453
META,1hr,8,4,0.7852882703777336,0.3101391650099404,15.52191235059761,0.7740871845296624,503,226,7823,0.6983497995711118
META,1hr,18,2,0.8031272210376689,0.4072494669509595,16.636752136752136,0.8027210884353742,469,49,7823,0.6943014283487671
META,1hr,20,2,0.7939661515820456,0.4194260485651214,17.221238938053098,0.8034188034188036,453,39,7823,0.6932360816703985
META,1hr,12,3,0.7676975945017182,0.34845360824742266,16.09917355371901,0.791005291005291,485,127,7823,0.6901698771294036
META,1hr,22,2,0.7824397824397824,0.40792540792540793,18.009345794392523,0.65625,429,32,7823,0.6768521279473381
META,1hr,16,2,0.7762376237623761,0.4158415841584158,15.452380952380953,0.8284313725490197,505,68,7823,0.6763037111395396
META,1hr,10,3,0.774528914879792,0.3508771929824561,15.21875,0.7272299290691105,513,179,7823,0.6747357615043093
META,1hr,25,1,0.784192439862543,0.4824742268041237,15.925619834710744,0.8571428571428571,485,14,7823,0.6708499778884034
META,1hr,8,3,0.7908831908831909,0.36923076923076925,13.340753424657533,0.7864578313253011,585,250,7823,0.6684315002708028
META,1hr,14,2,0.772063492063492,0.4114285714285714,14.866412213740459,0.7222222222222223,525,97,7823,0.6549212484950669
META,1hr,12,2,0.7744227353463587,0.4191829484902309,13.862989323843417,0.7322720290462227,563,155,7823,0.6465938399529688
META,1hr,10,2,0.7817785051827605,0.4206219312602291,12.772131147540984,0.7573552263545013,611,197,7823,0.6430890619278555
META,1hr,20,1,0.7923399162178336,0.5098743267504489,13.998201438848922,0.7984496124031009,557,43,7823,0.641293946106344
META,1hr,22,1,0.7866666666666667,0.49333333333333335,14.709923664122137,0.7314814814814815,525,36,7823,0.6395848176420695
META,1hr,18,1,0.788235294117647,0.5042016806722689,13.107744107744107,0.8022598870056498,595,59,7823,0.6341069375181517
META,1hr,8,2,0.786013986013986,0.43916083916083914,10.911764705882353,0.7660120971082939,715,298,7823,0.6250644805885212
META,1hr,16,1,0.7835218093699515,0.5072697899838449,12.601941747572816,0.7448559670781894,619,81,7823,0.6186830329842458
META,1hr,14,1,0.7792725460886896,0.5186846038863976,11.661676646706587,0.7440000000000001,669,126,7823,0.6060406562634042
META,1hr,12,1,0.7758071850841292,0.5320600272851296,10.64344262295082,0.7309931100023759,733,184,7823,0.590682127771662
META,1hr,10,1,0.7820980153908464,0.5334143377885784,9.479318734793187,0.7517813188236818,823,249,7823,0.5855446955186714
META,1hr,8,1,0.7880377754459601,0.5582371458551941,8.184873949579831,0.7693458949109376,953,363,7823,0.5728009352429977
