left_bars,right_bars,bounce_rate,interaction_rate,density_score,composite_score,total_levels,total_bounces,total_breaks,bars_tested
10,2,0.6750693523097334,0.8341046277665995,0.0,0.5202591292538732,9940,5597,2694,88012
9,2,0.6752636405318662,0.8311737804878049,0.0,0.5194575903590879,10496,5891,2833,88012
8,2,0.6755795148247978,0.8282729058760493,0.0,0.5187136776927339,11198,6266,3009,88012
7,2,0.6763581488933602,0.826748731597771,0.0,0.5185678790366753,12023,6723,3217,88012
6,2,0.6740310803220371,0.8241012189476933,0.0,0.5168427978131228,12962,7200,3482,88012
5,2,0.673355629877369,0.819581107675007,0.0,0.5152165842534497,14228,7852,3809,88012
4,2,0.6746644036414133,0.8160926777057231,0.0,0.5146935647682822,15883,8745,4217,88012
3,2,0.6767361346819633,0.810018695699989,0.0,0.513700062582782,18186,9969,4762,88012
10,3,0.6788599970618481,0.8047050478779998,0.0,0.5129555131881391,8459,4621,2186,88012
9,3,0.6785863947478699,0.8020389872283218,0.0,0.5120462540676445,8926,4858,2301,88012
8,3,0.6795209265596209,0.7987804878048781,0.0,0.5114425169653118,9512,5163,2435,88012
7,3,0.680639213275968,0.7965338294330755,0.0,0.5112158341403098,10213,5537,2598,88012
6,3,0.6799632141625475,0.7933424532603739,0.0,0.5099880216431312,10965,5915,2784,88012
4,3,0.6829245103631869,0.7843985382951749,0.0,0.5084893656338272,13409,7183,3335,88012
5,3,0.6799915620715115,0.7881130507065669,0.0,0.5084305400405746,12030,6447,3034,88012
3,3,0.6842809364548496,0.778848658504819,0.0,0.5073669721333856,15356,8184,3776,88012
10,4,0.6832244757648677,0.7790573111944296,0.0,0.5070069836642759,7468,3975,1843,88012
9,4,0.6818256175363978,0.7762539682539683,0.0,0.5056064374907496,7875,4168,1945,88012
8,4,0.682979378270237,0.7735714285714286,0.0,0.5052631798795234,8400,4438,2060,88012
7,4,0.684596577017115,0.7709280408027498,0.0,0.5051170430476709,9019,4760,2193,88012
6,4,0.6836295099623048,0.7674346523401178,0.0,0.5036821996869573,9679,5078,2350,88012
4,4,0.6882235084594835,0.7598748202655841,0.0,0.5032518494634686,11823,6183,2801,88012
5,4,0.6844444444444444,0.7632868450810403,0.0,0.5027638313020899,10612,5544,2556,88012
3,4,0.6897400551398188,0.7504063839219743,0.0,0.5010179372325199,13534,7005,3151,88012
10,5,0.6813592233009709,0.7563518872081069,0.0,0.4994492554828204,6809,3509,1641,88012
7,5,0.6834555827220864,0.7488099597217136,0.0,0.49802522100534863,8193,4193,1942,88012
9,5,0.6798740973893723,0.7532775453277545,0.0,0.49793290255407524,7170,3672,1729,88012
8,5,0.6807953950811093,0.7505891594658287,0.0,0.49749490587219236,7638,3903,1830,88012
6,5,0.6832212713936431,0.7452454162396083,0.0,0.4968621334293397,8781,4471,2073,88012
4,5,0.6887567977741242,0.735603311935994,0.0,0.4961837126904479,10749,5446,2461,88012
5,5,0.6846455589801065,0.7409944980795183,0.0,0.4961565730158981,9633,4887,2251,88012
3,5,0.6913635851818489,0.7242701027564834,0.0,0.4938264648996846,12262,6140,2741,88012
10,6,0.6784178847807395,0.7373593279442067,0.0,0.4925749522955578,6309,3156,1496,88012
9,6,0.6776113277241945,0.7342172668374265,0.0,0.4913097111409057,6637,3302,1571,88012
7,6,0.6812669683257918,0.7290841910794404,0.0,0.4912320446541489,7578,3764,1761,88012
8,6,0.6793656932894991,0.7311934389140271,0.0,0.4911043089900078,7072,3513,1658,88012
6,6,0.6813933729821581,0.7253790213238013,0.0,0.4901710555900036,8113,4010,1875,88012
5,6,0.682626325639426,0.7196408529741863,0.0,0.48894278614802633,8910,4377,2035,88012
4,6,0.6868116351313188,0.7125465338565248,0.0,0.488488614209485,9939,4864,2218,88012
3,6,0.6905061697305465,0.7012184354582377,0.0,0.4865679985296899,11326,5484,2458,88012
10,7,0.675802295619583,0.7207496201249367,0.0,0.48654580428531424,5923,2885,1384,88012
7,7,0.6790440450325894,0.7126970720720721,0.0,0.48542673963465743,7104,3438,1625,88012
9,7,0.6748548459133542,0.7180885182809493,0.0,0.4853684938496265,6236,3022,1456,88012
8,7,0.6767932489451477,0.7145010551703347,0.0,0.4850676161291595,6634,3208,1532,88012
6,7,0.6783125813045903,0.7078400420941857,0.0,0.4836770451500918,7602,3650,1731,88012
5,7,0.6812510681934713,0.7014746433281381,0.0,0.4829428202758299,8341,3986,1865,88012
4,7,0.6861528919212281,0.69388853023456,0.0,0.4826277158388592,9294,4425,2024,88012
10,8,0.6775831429296776,0.7037698767196713,0.0,0.4821642201877724,5597,2669,1270,88012
3,7,0.6895261845386533,0.6822306238185255,0.0,0.480479660961019,10580,4977,2241,88012
9,8,0.6751330430575714,0.7013912453342382,0.0,0.4804705908233,5894,2791,1343,88012
8,8,0.6772789738891434,0.6975555200511264,0.0,0.4801782455709953,6259,2957,1409,88012
7,8,0.6795009679500968,0.6938805970149253,0.0,0.47996456628451634,6700,3159,1490,88012
6,8,0.6790848349868395,0.6889384851443716,0.0,0.47831547953804726,7169,3354,1585,88012
5,8,0.6812920089619119,0.6820323443270088,0.0,0.4771265068828674,7853,3649,1707,88012
4,8,0.6836043360433605,0.6745115960242203,0.0,0.47579521322461027,8753,4036,1868,88012
3,8,0.6855326876513317,0.6625889902737391,0.0,0.47298977214265436,9973,4530,2078,88012
