rsi_length,stoch_length,cross_accuracy,whipsaw_rate,avg_trend_duration,zone_exit_accuracy,composite_score,total_crosses,total_zone_exits,bars_tested
18,12,0.7874299275972619,0.6316776007497656,9.5046875,0.8151750972762646,0.49151865838428316,3201,514,30438
18,16,0.7874299275972619,0.6316776007497656,9.5046875,0.8151750972762646,0.49151865838428316,3201,514,30438
18,10,0.7874299275972619,0.6316776007497656,9.5046875,0.8151750972762646,0.49151865838428316,3201,514,30438
18,14,0.7874299275972619,0.6316776007497656,9.5046875,0.8151750972762646,0.49151865838428316,3201,514,30438
18,8,0.7874299275972619,0.6316776007497656,9.5046875,0.8151750972762646,0.49151865838428316,3201,514,30438
18,20,0.7874299275972619,0.6316776007497656,9.5046875,0.8151750972762646,0.49151865838428316,3201,514,30438
18,18,0.7874299275972619,0.6316776007497656,9.5046875,0.8151750972762646,0.49151865838428316,3201,514,30438
20,8,0.786184576999351,0.6274054412740544,10.093926319283106,0.8054919908466819,0.4907951528673822,3014,437,30438
20,12,0.786184576999351,0.6274054412740544,10.093926319283106,0.8054919908466819,0.4907951528673822,3014,437,30438
20,18,0.786184576999351,0.6274054412740544,10.093926319283106,0.8054919908466819,0.4907951528673822,3014,437,30438
20,20,0.786184576999351,0.6274054412740544,10.093926319283106,0.8054919908466819,0.4907951528673822,3014,437,30438
20,14,0.786184576999351,0.6274054412740544,10.093926319283106,0.8054919908466819,0.4907951528673822,3014,437,30438
20,16,0.786184576999351,0.6274054412740544,10.093926319283106,0.8054919908466819,0.4907951528673822,3014,437,30438
20,10,0.786184576999351,0.6274054412740544,10.093926319283106,0.8054919908466819,0.4907951528673822,3014,437,30438
16,10,0.782475646085441,0.6341319136350192,8.999112426035502,0.8198757763975155,0.4897931335194383,3381,644,30438
16,12,0.782475646085441,0.6341319136350192,8.999112426035502,0.8198757763975155,0.4897931335194383,3381,644,30438
16,16,0.782475646085441,0.6341319136350192,8.999112426035502,0.8198757763975155,0.4897931335194383,3381,644,30438
16,18,0.782475646085441,0.6341319136350192,8.999112426035502,0.8198757763975155,0.4897931335194383,3381,644,30438
16,14,0.782475646085441,0.6341319136350192,8.999112426035502,0.8198757763975155,0.4897931335194383,3381,644,30438
16,20,0.782475646085441,0.6341319136350192,8.999112426035502,0.8198757763975155,0.4897931335194383,3381,644,30438
16,8,0.782475646085441,0.6341319136350192,8.999112426035502,0.8198757763975155,0.4897931335194383,3381,644,30438
14,18,0.7846739459079021,0.6392352452202826,8.4309866962306,0.8208778173190985,0.48934368662368993,3609,843,30438
14,12,0.7846739459079021,0.6392352452202826,8.4309866962306,0.8208778173190985,0.48934368662368993,3609,843,30438
14,14,0.7846739459079021,0.6392352452202826,8.4309866962306,0.8208778173190985,0.48934368662368993,3609,843,30438
