symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
GOOGL,5min,25,5,0.7776331489315543,0.2333224861698666,28.3828125,0.7737373737373737,3073,165,87257,0.8299015866441835
GOOGL,5min,22,5,0.774910394265233,0.23840245775729646,26.795328826060235,0.7923728813559322,3255,236,87257,0.8164911653450965
GOOGL,5min,20,5,0.780673810213341,0.24790037648421662,25.259849362688296,0.813953488372093,3453,301,87257,0.8058462426450266
GOOGL,5min,25,4,0.7784051510648835,0.26686478454680534,25.919143876337692,0.7895716945996275,3365,179,87257,0.8024610042077593
GOOGL,5min,18,5,0.782124943000456,0.253077975376197,23.863711001642034,0.7797173732335828,3655,401,87257,0.7876269294613226
GOOGL,5min,22,4,0.7754893774932738,0.269691065961592,24.2739420935412,0.7747395833333334,3593,256,87257,0.7840179163839182
GOOGL,5min,16,5,0.7792477302204928,0.253177691309987,22.625324338349767,0.766060606060606,3855,550,87257,0.7736385684914647
GOOGL,5min,14,5,0.7851083106828103,0.2478379046207067,21.551655956500248,0.7847874720357942,4047,745,87257,0.7703767187092994
GOOGL,5min,20,4,0.7754099798298694,0.2809786898184688,22.946578947368423,0.7801204819277109,3801,332,87257,0.7702837456006996
GOOGL,5min,25,3,0.7786806465705548,0.3182175622542595,22.861038280020974,0.7977346278317152,3815,206,87257,0.7640074279182278
GOOGL,5min,18,4,0.7801890669954789,0.29173859432799015,21.50912678835718,0.7777777777777777,4055,444,87257,0.7562537536656024
GOOGL,5min,22,3,0.7807214862950929,0.3141714571357161,21.798,0.7824561403508773,4001,285,87257,0.754078076971985
GOOGL,5min,12,5,0.7821528249226825,0.2601221443112418,19.738235294117647,0.7873620862587764,4421,997,87257,0.7506845541641167
GOOGL,5min,16,4,0.7810992487149071,0.2827995255041518,20.692453725676316,0.7660044150110376,4215,604,87257,0.749847703233196
GOOGL,5min,14,4,0.7844400029609889,0.28634850166481685,19.368561278863233,0.7860576923076922,4505,832,87257,0.741476674779707
GOOGL,5min,20,3,0.780434950855197,0.3329463663803111,20.250116117045984,0.7774774774774774,4307,370,87257,0.7349032732154778
GOOGL,5min,10,5,0.7839429018310234,0.2781077206635265,17.870749692748873,0.7884353741496598,4883,1470,87257,0.7305265914785056
