symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
META,5min,25,5,0.7802108678021087,0.240528328119569,27.916898470097358,0.7205128205128205,2877,130,80536,0.8210186447777689
META,5min,22,5,0.7869438129262747,0.24780772978239687,26.115334632878493,0.8174204355108877,3079,199,80536,0.8199581938688757
META,5min,20,5,0.7828496053600683,0.24603914259086673,25.01988812927284,0.7555555555555555,3219,270,80536,0.7998777487917613
META,5min,25,4,0.7796125754207684,0.27151476659256907,25.533036848792886,0.7146282973621103,3149,139,80536,0.7908321170940689
META,5min,18,5,0.7838712692264534,0.2521155529617741,23.501459427904262,0.7807276302851524,3427,339,80536,0.7888942837019247
META,5min,22,4,0.783513008450604,0.2826792564178224,23.76328217237308,0.8058103975535168,3389,218,80536,0.7872350434816905
META,5min,16,5,0.7869211054058267,0.2538099196453311,22.31679600886918,0.7637681159420291,3609,460,80536,0.7763853694912295
META,5min,20,4,0.7862444416414678,0.283657917019475,22.731225296442688,0.7720504009163802,3543,291,80536,0.7736401568129825
META,5min,18,4,0.7864398688261233,0.2840095465393795,21.357029177718832,0.7904245709123758,3771,369,80536,0.7640706427308293
META,5min,14,5,0.784176761088649,0.2578632700805823,20.936297451898074,0.7695147679324895,3847,632,80536,0.7629109381769081
META,5min,25,3,0.7833568406205925,0.3181946403385049,22.704853273137697,0.7133757961783439,3545,157,80536,0.7549579595033101
META,5min,12,5,0.7847188102515751,0.2597623089983022,19.534934497816593,0.7885264341957255,4123,889,80536,0.7529282308051053
META,5min,22,3,0.783388284991868,0.32190526040303585,21.076178010471203,0.7777777777777778,3821,246,80536,0.749116576756507
META,5min,16,4,0.7825269187552957,0.28830188679245283,20.261449421238048,0.7535667963683528,3975,514,80536,0.7462882784282221
META,5min,10,5,0.7895045998123656,0.2663998221036246,17.909919928825623,0.7841745531019978,4497,1268,80536,0.7377388482696802
META,5min,14,4,0.7812363960466612,0.29159763313609466,19.062736742424242,0.7697056030389363,4225,702,80536,0.7366988286217621
META,5min,20,3,0.7839749421703027,0.3332514131236176,19.792035398230087,0.7750511247443762,4069,326,80536,0.7345766815331625
META,5min,18,3,0.7823270507555997,0.3312926771838945,18.96278850682996,0.7719298245614036,4247,418,80536,0.7265953785920688
META,5min,12,4,0.7820949830320335,0.2948128693368352,17.62762697022767,0.779689608636977,4569,988,80536,0.7248415032651566
META,5min,8,5,0.7954790823211876,0.27443837279902855,16.3002024291498,0.7846702317290553,4941,1870,80536,0.7234793703696342
META,5min,16,3,0.7798352843903547,0.3342275877487145,18.004919499105547,0.7595532039976485,4473,567,80536,0.7145551794514672
META,5min,10,4,0.7923411362580857,0.3084018447964708,16.149819494584836,0.7815266810241686,4987,1393,80536,0.7120719869778158
META,5min,25,2,0.7829327642389288,0.3942694766753493,19.068450971103744,0.7637362637362637,4223,182,80536,0.7107803674810711
META,5min,14,3,0.7776957942709476,0.33598492777894073,16.859505862646568,0.7671290458175705,4777,793,80536,0.704246048795677
META,5min,8,4,0.7912869121399927,0.31091671222890466,14.677907400656215,0.7798711755233493,5487,2070,80536,0.6976447729683651
META,5min,22,2,0.7815257048157477,0.40370615486432826,17.765004413062666,0.7654320987654321,4533,297,80536,0.6965105435684372
META,5min,12,3,0.7840845478793712,0.35106587286345303,15.467345370726086,0.7970882620564149,5207,1099,80536,0.694738753359067
META,5min,20,2,0.7798735743811877,0.40667646441318495,16.907391852162956,0.7853260869565218,4763,368,80536,0.6904937700426876
META,5min,10,3,0.7950490369845208,0.3565479354953039,14.272066643034385,0.7972027972027972,5643,1573,80536,0.6865190894324998
META,5min,18,2,0.7752107890619486,0.40308679094006816,16.14194065757819,0.7915804002760525,4989,483,80536,0.6838426306475943
META,5min,16,2,0.7760363238617457,0.404421574232895,15.34845596645063,0.7696600710299341,5247,657,80536,0.6734040485646555
META,5min,8,3,0.7915619765494138,0.3718009106610143,12.644943467336683,0.7737434144952301,6369,2341,80536,0.663395335752995
META,5min,14,2,0.7799647254267987,0.4177568463282749,14.04745289602233,0.7705817782656421,5733,911,80536,0.6599327501492127
META,5min,12,2,0.7860939364356221,0.42589881242882704,13.101529450048812,0.7905814259405419,6147,1267,80536,0.654571543733008
META,5min,25,1,0.7774161081425196,0.48776787407547884,15.27067526555387,0.744927536231884,5273,230,80536,0.6486439800760891
META,5min,10,2,0.787551744529864,0.432520325203252,11.904494382022472,0.7994490358126721,6765,1815,80536,0.6440369118355331
META,5min,22,1,0.780934972799452,0.4974386150856739,14.224381625441696,0.7777777777777778,5661,354,80536,0.643015717693862
META,5min,20,1,0.780512326590245,0.5072415515232229,13.405261405261406,0.8042328042328042,6007,441,80536,0.637049967331011
META,5min,18,1,0.7764963911195673,0.5125177137458667,12.679685039370078,0.7618261826182618,6351,606,80536,0.6214667112719909
META,5min,8,2,0.785546875,0.4498112224970707,10.484635416666666,0.7633345538874649,7681,2731,80536,0.6208802615524337
META,5min,16,1,0.7798195787347763,0.5116486125537913,11.949836746809142,0.7510951812027081,6739,837,80536,0.6147015514344845
META,5min,14,1,0.7816475882762762,0.5175280587501732,11.158536585365853,0.7803710353081987,7217,1114,80536,0.6111766600779529
META,5min,12,1,0.7849747474747475,0.5317510415351597,10.166919191919192,0.7819612848330143,7921,1567,80536,0.6001438755026152
META,5min,10,1,0.7845216606498194,0.5489001692047377,9.084160649819495,0.7836911150864639,8865,2236,80536,0.5862612230934082
META,5min,8,1,0.7820893552431861,0.5713154508561813,7.970896852108494,0.7597312784034775,10103,3374,80536,0.5662426765194559
