symbol,timeframe,base_length,step_mult,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,squeeze_accuracy,total_flips,total_squeezes,bars_tested,composite_score
GOOGL,15min,16,1.8,3,0.7895545314900154,0.09523809523809523,47.286153846153844,0.8194444444444444,651,432,31004,0.8754512288786482
GOOGL,15min,15,1.7,3,0.7968673519334312,0.07195301027900147,45.24852941176471,0.802734375,681,512,31004,0.8705526381470261
GOOGL,15min,15,1.8,3,0.7879699248120301,0.09323308270676692,46.338855421686745,0.7982832618025751,665,466,31004,0.8672153634785849
GOOGL,15min,14,1.7,3,0.7853274249138357,0.06794682422451995,45.50295857988166,0.7839285714285714,677,560,31004,0.8660394964815501
GOOGL,15min,12,1.8,3,0.7861635220125787,0.06531204644412192,44.7093023255814,0.7850953206239168,689,577,31004,0.8629698084863797
GOOGL,15min,16,1.6,3,0.7795778105056456,0.07658321060382917,45.382005899705014,0.7909090909090909,679,550,31004,0.8622756407940215
GOOGL,15min,16,1.7,3,0.7862371888726208,0.08931185944363104,45.1158357771261,0.7926829268292683,683,492,31004,0.8602831056314386
GOOGL,15min,14,1.8,3,0.7824409068982151,0.0824891461649783,44.57971014492754,0.7936507936507936,691,504,31004,0.8579707905555339
GOOGL,15min,13,1.7,3,0.7852062588904695,0.07112375533428165,43.83048433048433,0.773109243697479,703,595,31004,0.8547376521179743
GOOGL,15min,13,1.8,3,0.7739628040057225,0.08297567954220315,44.068767908309454,0.8041431261770244,699,531,31004,0.8537543399530358
GOOGL,15min,15,1.6,3,0.7705688763516689,0.07193229901269393,43.44632768361582,0.7621440536013401,709,597,31004,0.8457366330016385
GOOGL,15min,11,1.8,3,0.7807139545665276,0.08762169680111266,42.84122562674095,0.7566718995290423,719,637,31004,0.8413450874986734
GOOGL,15min,16,1.5,3,0.7753721244925575,0.07713125845737483,41.68157181571816,0.7801302931596091,739,614,31004,0.8394857723871659
GOOGL,15min,14,1.6,3,0.7746031746031746,0.08163265306122448,41.91961852861036,0.770096463022508,735,622,31004,0.8378447601837199
GOOGL,15min,10,1.8,3,0.7834870443566095,0.08563899868247694,40.59234828496042,0.7623188405797101,759,690,31004,0.8317686602488702
GOOGL,15min,12,1.7,3,0.7737617135207496,0.08835341365461848,41.24530831099196,0.7661538461538462,747,650,31004,0.8317136150342469
GOOGL,15min,13,1.6,3,0.7773386034255599,0.08563899868247694,40.58179419525066,0.7631184407796102,759,667,31004,0.829680846903735
GOOGL,15min,11,1.7,3,0.7850021673168617,0.08062418725617686,40.063802083333336,0.7507163323782235,769,698,31004,0.8290178773291788
GOOGL,15min,9,1.8,3,0.7815800591465991,0.07477820025348543,39.046954314720814,0.7630890052356021,789,764,31004,0.825761503754816
GOOGL,15min,15,1.5,3,0.7653997378768022,0.09567496723460026,40.38057742782152,0.7759146341463414,763,656,31004,0.8238488558446807
GOOGL,15min,9,1.7,3,0.7856850715746422,0.08098159509202454,38.0,0.7842669845053635,815,839,31004,0.8232889007889049
GOOGL,15min,14,1.5,3,0.7736093143596378,0.0944372574385511,39.85751295336787,0.763271162123386,773,697,31004,0.8223696933489507
GOOGL,15min,16,1.4,3,0.7789159197609902,0.0998719590268886,39.437179487179485,0.7688022284122563,781,718,31004,0.8214757035982804
GOOGL,15min,12,1.6,3,0.7738246505717915,0.08640406607369759,39.353689567430024,0.7590529247910863,787,718,31004,0.8211569292180184
GOOGL,15min,11,1.6,3,0.7777777777777777,0.08550185873605948,38.37717121588089,0.7767741935483871,807,775,31004,0.8202614525055462
GOOGL,15min,13,1.5,3,0.7677018633540372,0.08819875776397515,38.472636815920396,0.7685060565275909,805,743,31004,0.8153251599479722
GOOGL,15min,10,1.7,3,0.7658779576587795,0.0859277708592777,38.56857855361596,0.7633986928104575,803,765,31004,0.8149956752447723
GOOGL,15min,15,1.4,3,0.7710645293875874,0.09001233045622688,38.187654320987654,0.759526938239159,811,761,31004,0.8131951411157137
GOOGL,15min,8,1.8,3,0.7781818181818183,0.08969696969696969,37.53883495145631,0.7650531286894924,825,847,31004,0.8131636789511614
GOOGL,15min,12,1.5,3,0.768009768009768,0.08547008547008547,37.81418092909536,0.7688622754491018,819,835,31004,0.8126872976086112
GOOGL,15min,16,1.3,3,0.778981147212194,0.08664259927797834,37.0710843373494,0.7545565006075334,831,823,31004,0.8101595637564473
GOOGL,15min,10,1.6,3,0.7677496991576414,0.08904933814681107,37.267469879518075,0.7717889908256881,831,872,31004,0.809250028242536
