swing_length,ob_strength,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_signals,total_choch,bars_tested
9,3.0,0.8807036342530582,0.02759174926332708,31.019560557341908,0.6456100227361399,3744,1443,115882
9,1.5,0.8807036342530582,0.02759174926332708,31.019560557341908,0.6456100227361399,3744,1443,115882
9,2.5,0.8807036342530582,0.02759174926332708,31.019560557341908,0.6456100227361399,3744,1443,115882
9,1.0,0.8807036342530582,0.02759174926332708,31.019560557341908,0.6456100227361399,3744,1443,115882
9,2.0,0.8807036342530582,0.02759174926332708,31.019560557341908,0.6456100227361399,3744,1443,115882
8,1.0,0.8819392112534539,0.02989198693795529,29.08668341708543,0.6453141040264094,3993,1569,115882
8,1.5,0.8819392112534539,0.02989198693795529,29.08668341708543,0.6453141040264094,3993,1569,115882
8,3.0,0.8819392112534539,0.02989198693795529,29.08668341708543,0.6453141040264094,3993,1569,115882
8,2.5,0.8819392112534539,0.02989198693795529,29.08668341708543,0.6453141040264094,3993,1569,115882
8,2.0,0.8819392112534539,0.02989198693795529,29.08668341708543,0.6453141040264094,3993,1569,115882
7,1.0,0.8820289189809501,0.03259123249942621,26.575987144168963,0.6444102176114983,4368,1755,115882
7,1.5,0.8820289189809501,0.03259123249942621,26.575987144168963,0.6444102176114983,4368,1755,115882
7,2.0,0.8820289189809501,0.03259123249942621,26.575987144168963,0.6444102176114983,4368,1755,115882
7,3.0,0.8820289189809501,0.03259123249942621,26.575987144168963,0.6444102176114983,4368,1755,115882
7,2.5,0.8820289189809501,0.03259123249942621,26.575987144168963,0.6444102176114983,4368,1755,115882
6,1.0,0.8824453551912569,0.03278688524590164,23.738675958188153,0.6443711893567486,4890,2017,115882
6,3.0,0.8824453551912569,0.03278688524590164,23.738675958188153,0.6443711893567486,4890,2017,115882
6,2.5,0.8824453551912569,0.03278688524590164,23.738675958188153,0.6443711893567486,4890,2017,115882
6,2.0,0.8824453551912569,0.03278688524590164,23.738675958188153,0.6443711893567486,4890,2017,115882
6,1.5,0.8824453551912569,0.03278688524590164,23.738675958188153,0.6443711893567486,4890,2017,115882
10,1.5,0.8747492118085413,0.025795356835769563,33.189506880733944,0.6438795243795461,3497,1327,115882
10,2.0,0.8747492118085413,0.025795356835769563,33.189506880733944,0.6438795243795461,3497,1327,115882
10,2.5,0.8747492118085413,0.025795356835769563,33.189506880733944,0.6438795243795461,3497,1327,115882
10,1.0,0.8747492118085413,0.025795356835769563,33.189506880733944,0.6438795243795461,3497,1327,115882
10,3.0,0.8747492118085413,0.025795356835769563,33.189506880733944,0.6438795243795461,3497,1327,115882
5,2.0,0.8812098991750688,0.03721356553620531,21.235973597359735,0.642419420924961,5465,2295,115882
5,2.5,0.8812098991750688,0.03721356553620531,21.235973597359735,0.642419420924961,5465,2295,115882
5,3.0,0.8812098991750688,0.03721356553620531,21.235973597359735,0.642419420924961,5465,2295,115882
5,1.0,0.8812098991750688,0.03721356553620531,21.235973597359735,0.642419420924961,5465,2295,115882
5,1.5,0.8812098991750688,0.03721356553620531,21.235973597359735,0.642419420924961,5465,2295,115882
4,2.0,0.881574029579796,0.047092743873137916,18.55511054149311,0.63946251305555,6252,2699,115882
4,1.5,0.881574029579796,0.047092743873137916,18.55511054149311,0.63946251305555,6252,2699,115882
4,2.5,0.881574029579796,0.047092743873137916,18.55511054149311,0.63946251305555,6252,2699,115882
4,1.0,0.881574029579796,0.047092743873137916,18.55511054149311,0.63946251305555,6252,2699,115882
4,3.0,0.881574029579796,0.047092743873137916,18.55511054149311,0.63946251305555,6252,2699,115882
3,3.0,0.8810586590919338,0.058433653455971866,15.672619047619047,0.6357048457785232,7405,3360,115882
3,1.0,0.8810586590919338,0.058433653455971866,15.672619047619047,0.6357048457785232,7405,3360,115882
3,1.5,0.8810586590919338,0.058433653455971866,15.672619047619047,0.6357048457785232,7405,3360,115882
3,2.0,0.8810586590919338,0.058433653455971866,15.672619047619047,0.6357048457785232,7405,3360,115882
3,2.5,0.8810586590919338,0.058433653455971866,15.672619047619047,0.6357048457785232,7405,3360,115882
