bb_length,bb_mult,kc_mult,fire_accuracy,touch_reversal,squeeze_whipsaw,avg_squeeze_dur,squeeze_freq,total_fires,total_touches,total_squeezes,composite_score,bars_tested
25,2.2,1.0,0.8324022346368715,0.5425435223379711,0.19366852886405958,8.027932960893855,5.838098758452741,537,28606,537,0.7869394187595393,91982
22,2.5,1.0,0.8256513026052105,0.554561088095052,0.17835671342685372,6.234468937875752,5.424974451523124,499,25586,499,0.7740911738273701,91982
25,2.5,1.2,0.82398753894081,0.5425472388413033,0.2367601246105919,8.244548286604362,6.979626448652997,642,23233,642,0.7736430402399208,91982
22,2.0,1.0,0.8316008316008316,0.5531066093254866,0.25675675675675674,7.963617463617464,10.458567980691875,962,35344,962,0.7732038872586066,91982
25,2.0,1.0,0.8240109140518418,0.5404614484181992,0.24829467939972716,8.298772169167803,7.968950446826553,733,32463,733,0.7702449664701705,91982
25,2.2,1.2,0.8292682926829268,0.5425435223379711,0.264050901378579,8.8186638388123,10.252005827227066,943,28606,943,0.768403643044726,91982
22,2.2,1.2,0.8289156626506025,0.5559251559251559,0.28032128514056226,8.25140562248996,13.535256898088756,1245,31265,1245,0.7675756664913291,91982
22,2.2,1.0,0.8307692307692308,0.5559251559251559,0.23846153846153847,6.892307692307693,8.479919984344763,780,31265,780,0.7675197505197505,91982
22,1.8,1.0,0.8286792452830188,0.5516133146282362,0.2837735849056604,8.273962264150944,14.404992281098476,1325,39205,1325,0.7655637060155496,91982
20,2.5,1.2,0.8236914600550964,0.5605337027450694,0.2580348943985308,7.122130394857668,11.839272901219804,1089,27431,1089,0.7639534440517403,91982
20,2.2,1.2,0.8324873096446701,0.562150963790308,0.2950507614213198,7.656091370558376,17.13378704529147,1576,33306,1576,0.7630821571912318,91982
20,1.8,1.0,0.828641370869033,0.5576761291253035,0.29865361077111385,7.869033047735618,17.764345197973515,1634,41603,1634,0.7620383713266135,91982
25,1.8,1.0,0.8175257731958763,0.5400808819455986,0.27319587628865977,9.115463917525773,10.545541518992847,970,36102,970,0.7619789833729975,91982
22,2.5,1.2,0.8149829738933031,0.554561088095052,0.2656072644721907,7.510783200908059,9.577960905394534,881,25586,881,0.7618411800827868,91982
30,2.2,1.2,0.8296178343949044,0.5186144383295564,0.26910828025477707,9.414012738853502,6.827422756626296,628,24712,628,0.7612618898371661,91982
30,2.0,1.0,0.8243512974051896,0.5212439617784986,0.2654690618762475,8.57684630738523,5.446717836098367,501,28361,501,0.7612491141971196,91982
20,2.0,1.0,0.8220958570268074,0.5602576386670926,0.2786352558895207,7.291632818846466,13.383053206062055,1231,37572,1231,0.7599506809908998,91982
30,1.8,1.0,0.8205928237129485,0.5268800400075014,0.27301092043681746,9.811232449297972,6.968754756365376,641,31994,641,0.7596451270065555,91982
30,2.5,1.0,0.8523206751054853,0.5191495778045838,0.14345991561181434,7.987341772151899,2.5765910721662935,237,19896,237,0.7591018870041285,91982
30,2.0,1.2,0.8341463414634146,0.5212439617784986,0.2865853658536585,10.04390243902439,8.914787675849622,820,28361,820,0.7589085514202344,91982
20,2.5,1.0,0.7983870967741935,0.5605337027450694,0.1935483870967742,5.7612903225806456,6.740449218325325,620,27431,620,0.7588753611701383,91982
30,2.5,1.5,0.8341463414634146,0.5191495778045838,0.2865853658536585,10.04390243902439,8.914787675849622,820,19896,820,0.7583849554267557,91982
18,2.2,1.2,0.8274085522926327,0.5689746966682545,0.30551262235960847,7.393096342091705,21.101954730273313,1941,35687,1941,0.7580190476858683,91982
20,2.2,1.0,0.8196037539103233,0.562150963790308,0.25651720542231493,6.566214807090719,10.42595290382901,959,33306,959,0.7579517138360025,91982
