symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
NVDA,1hr,25,5,0.7990708478513356,0.18815331010452963,27.304195804195803,1.0,287,5,7851,0.882636469221835
NVDA,1hr,25,4,0.8031746031746031,0.23809523809523808,24.869426751592357,1.0,315,5,7851,0.8492943079567283
NVDA,1hr,16,5,0.8244131455399062,0.22816901408450704,22.081920903954803,0.9333333333333335,355,45,7851,0.8236866661056069
NVDA,1hr,22,5,0.807982740021575,0.20711974110032363,25.363636363636363,0.6944444444444445,309,12,7851,0.8174127303530363
NVDA,1hr,20,5,0.8158158158158159,0.24624624624624625,23.533132530120483,0.763888888888889,333,24,7851,0.8040290675715683
NVDA,1hr,18,5,0.7988338192419825,0.2303206997084548,22.850877192982455,0.797979797979798,343,33,7851,0.8009335923571872
NVDA,1hr,20,4,0.8133704735376045,0.26740947075208915,21.824022346368714,0.8461538461538461,359,26,7851,0.794573348179179
NVDA,1hr,22,4,0.8203650336215178,0.27089337175792505,22.57514450867052,0.7619047619047619,347,14,7851,0.7903904574023981
NVDA,1hr,14,5,0.8150042625745951,0.26342710997442453,20.04871794871795,0.9012345679012346,391,54,7851,0.7881480047704736
NVDA,1hr,18,4,0.8008888888888889,0.264,20.89572192513369,0.8130081300813008,375,41,7851,0.7775856905473757
NVDA,1hr,25,3,0.8063926940639269,0.3150684931506849,21.45054945054945,0.8333333333333334,365,6,7851,0.7748737369370833
NVDA,1hr,16,4,0.7863453815261044,0.29397590361445786,18.881642512077295,0.9361702127659575,415,47,7851,0.765034683061042
NVDA,1hr,12,5,0.806554756195044,0.26618705035971224,18.80048076923077,0.8291666666666666,417,80,7851,0.7622615204033469
NVDA,1hr,22,3,0.7948051948051947,0.3194805194805195,20.341145833333332,0.8222222222222223,385,15,7851,0.7578906263425927
NVDA,1hr,20,3,0.8033755274261604,0.3037974683544304,19.82994923857868,0.8064516129032259,395,31,7851,0.7577648460138869
NVDA,1hr,10,5,0.8202833706189411,0.28635346756152125,17.53587443946188,0.79002624671916,447,128,7851,0.7445750036978092
NVDA,1hr,14,4,0.7958236658932715,0.3039443155452436,18.183720930232557,0.8279569892473119,431,62,7851,0.7432377549339813
NVDA,1hr,18,3,0.7950502706883218,0.34106728538283065,18.174418604651162,0.8449612403100776,431,43,7851,0.7361517887710235
NVDA,1hr,16,3,0.77728285077951,0.32516703786191536,17.448660714285715,0.8571428571428571,449,56,7851,0.7290903829847366
NVDA,1hr,8,5,0.7964841108857336,0.29006085192697767,15.90040650406504,0.8351851851851851,493,181,7851,0.72711774634399
NVDA,1hr,12,4,0.7992831541218638,0.3161290322580645,16.853448275862068,0.7634408602150539,465,93,7851,0.7195448652579596
NVDA,1hr,14,3,0.7817047817047816,0.3575883575883576,16.289583333333333,0.8472222222222222,481,72,7851,0.7104320029898689
NVDA,1hr,22,2,0.7960954446854663,0.4121475054229935,16.980434782608697,0.8333333333333334,461,20,7851,0.7060711210317026
NVDA,1hr,10,4,0.7834311806914546,0.33659491193737767,15.33529411764706,0.7916666666666666,511,137,7851,0.6992137013815941
NVDA,1hr,25,2,0.8036421219319081,0.38004750593824227,18.590476190476192,0.5833333333333334,421,8,7851,0.6939791611870033
NVDA,1hr,20,2,0.7824561403508771,0.40210526315789474,16.4831223628692,0.7708333333333334,475,32,7851,0.6898794818728579
NVDA,1hr,8,4,0.7708703374777975,0.3321492007104796,13.919928825622776,0.814070351758794,563,200,7851,0.68633015794021
NVDA,1hr,18,2,0.7758730158730159,0.43047619047619046,14.914122137404581,0.888888888888889,525,48,7851,0.6838250638110664
NVDA,1hr,12,3,0.7769279796048437,0.37476099426386233,14.978927203065133,0.7637540453074433,523,103,7851,0.6799462354200774
NVDA,1hr,10,3,0.7594202898550725,0.3826086956521739,13.625435540069686,0.8203463203463204,575,155,7851,0.6679527522836574
NVDA,1hr,16,2,0.7765765765765766,0.43783783783783786,14.110108303249097,0.8383838383838383,555,66,7851,0.6672935080195378
NVDA,1hr,8,3,0.7627482555018786,0.37037037037037035,12.61774193548387,0.8017241379310346,621,233,7851,0.6601572488567061
NVDA,1hr,14,2,0.775871926815323,0.4528301886792453,13.43127147766323,0.806201550387597,583,86,7851,0.6522559505219203
NVDA,1hr,12,2,0.775630703166935,0.4524959742351047,12.611290322580645,0.7927927927927928,621,112,7851,0.6427359311771775
NVDA,1hr,10,2,0.7638684339715268,0.45949926362297494,11.535398230088495,0.806818181818182,679,177,7851,0.6291211452971419
NVDA,1hr,25,1,0.7791893526920751,0.5136116152450091,14.196363636363637,0.6363636363636364,551,11,7851,0.6197512676274582
NVDA,1hr,16,1,0.763869132290185,0.5433854907539118,11.135327635327636,0.8961038961038961,703,77,7851,0.6178796029225021
NVDA,1hr,20,1,0.7724614566719831,0.529505582137161,12.480830670926517,0.7666666666666667,627,40,7851,0.6172608721407356
NVDA,1hr,22,1,0.7714285714285715,0.534453781512605,13.14983164983165,0.736111111111111,595,24,7851,0.6172044202849251
NVDA,1hr,8,2,0.7657295850066935,0.4605087014725569,10.486595174262735,0.7769516728624536,747,270,7851,0.6154372646662141
NVDA,1hr,18,1,0.7674074074074074,0.5437037037037037,11.594955489614243,0.8390804597701149,675,58,7851,0.6146933300114154
NVDA,1hr,14,1,0.7576158940397351,0.5496688741721855,10.37002652519894,0.8220064724919093,755,103,7851,0.595998335164192
NVDA,1hr,12,1,0.7527675276752768,0.5571955719557196,9.629310344827585,0.8022988505747127,813,146,7851,0.5826815163517725
