symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
MSFT,1hr,8,3.5,0.7947154471544716,0.03048780487804878,47.61349693251534,0.6666666666666666,164,1,7850,0.8613260012968228
MSFT,1hr,18,3.5,0.7721518987341772,0.0379746835443038,49.43312101910828,0.0,158,0,7850,0.7607594936708861
MSFT,1hr,12,3.5,0.7880658436213991,0.037037037037037035,48.17391304347826,0.0,162,0,7850,0.7601955456985438
MSFT,1hr,16,3.5,0.7770833333333332,0.0375,48.81132075471698,0.0,160,0,7850,0.7594595125786163
MSFT,1hr,20,3.5,0.7658227848101266,0.0379746835443038,49.43312101910828,0.0,158,0,7850,0.7585443037974684
MSFT,1hr,10,3.5,0.7811244979919678,0.03614457831325301,47.03636363636364,0.0,166,0,7850,0.7522362175976633
MSFT,1hr,14,3.5,0.7703252032520326,0.042682926829268296,47.58282208588957,0.0,164,0,7850,0.7495855023765412
MSFT,1hr,16,1.8,0.7571958347072681,0.12834224598930483,20.946380697050937,1.0,374,1,7850,0.7388659071235135
MSFT,1hr,18,1.8,0.7469795861685876,0.14210526315789473,20.614775725593667,1.0,380,1,7850,0.7301724274290026
MSFT,1hr,20,1.8,0.7443433782345044,0.15,20.614775725593667,1.0,380,1,7850,0.7272760704415472
MSFT,1hr,20,3.0,0.7771929824561403,0.03684210526315789,41.06878306878307,0.0,190,0,7850,0.7205057336177851
MSFT,1hr,18,3.0,0.7714776632302405,0.03608247422680412,40.21761658031088,0.0,194,0,7850,0.7143906430452402
MSFT,1hr,14,3.0,0.7777777777777778,0.03535353535353535,39.401015228426395,0.0,198,0,7850,0.7126480888303963
MSFT,1hr,16,3.0,0.770408163265306,0.03571428571428571,39.805128205128206,0.0,196,0,7850,0.7120222720628596
MSFT,1hr,12,3.0,0.7755775577557755,0.039603960396039604,38.61691542288557,0.0,202,0,7850,0.7068499478417399
MSFT,1hr,8,3.0,0.7752293577981652,0.045871559633027525,35.76958525345622,0.0,218,0,7850,0.6907612670629069
MSFT,1hr,10,3.0,0.7570093457943926,0.037383177570093455,36.44131455399061,0.0,214,0,7850,0.6899035204757578
MSFT,1hr,12,2.8,0.756880733944954,0.027522935779816515,35.723502304147466,0.0,218,0,7850,0.688693347628189
MSFT,1hr,16,2.8,0.7476635514018691,0.037383177570093455,36.44131455399061,0.0,214,0,7850,0.6866324924383744
MSFT,1hr,10,2.8,0.7627627627627628,0.03153153153153153,35.07692307692308,0.0,222,0,7850,0.6864799390988027
MSFT,1hr,18,2.8,0.7421383647798742,0.03773584905660377,36.78672985781991,0.0,212,0,7850,0.6863573911811838
MSFT,1hr,14,2.8,0.7507645259938838,0.03669724770642202,35.723502304147466,0.0,218,0,7850,0.6842590968636629
MSFT,1hr,20,2.8,0.7320872274143303,0.04205607476635514,36.44131455399061,0.0,214,0,7850,0.6800125547436705
MSFT,1hr,8,2.8,0.7586206896551725,0.034482758620689655,33.55844155844156,0.0,232,0,7850,0.6766129324957951
MSFT,1hr,12,2.5,0.7459677419354839,0.056451612903225805,31.384615384615383,0.0,248,0,7850,0.6556984135700452
MSFT,1hr,8,2.5,0.7526041666666666,0.0546875,30.4,0.0,256,0,7850,0.6534826576794227
MSFT,1hr,14,2.5,0.7346666666666666,0.06,31.132530120481928,0.0,250,0,7850,0.6495810600733043
MSFT,1hr,10,2.5,0.7375328083989502,0.06299212598425197,30.640316205533598,0.0,254,0,7850,0.6473468860611696
MSFT,1hr,16,2.5,0.7288359788359787,0.05952380952380952,30.884462151394423,0.0,252,0,7850,0.6464048033919302
MSFT,1hr,18,2.5,0.7244094488188977,0.07086614173228346,30.640316205533598,0.0,254,0,7850,0.6407852062711433
MSFT,1hr,20,2.5,0.725721784776903,0.07480314960629922,30.640316205533598,0.0,254,0,7850,0.6402602718879413
MSFT,1hr,18,2.2,0.7543859649122808,0.09473684210526316,27.401408450704224,0.0,285,0,7850,0.6289290606345674
MSFT,1hr,20,2.2,0.754325259515571,0.10380622837370242,27.020833333333332,0.0,289,0,7850,0.6247157701863649
MSFT,1hr,8,2.2,0.7423728813559323,0.08813559322033898,26.46938775510204,0.0,295,0,7850,0.6216612499566008
MSFT,1hr,16,2.2,0.7457044673539519,0.10309278350515463,26.83448275862069,0.0,291,0,7850,0.6209344163093536
MSFT,1hr,10,2.2,0.7373737373737373,0.08754208754208755,26.29054054054054,0.0,297,0,7850,0.6191554351730231
MSFT,1hr,14,2.2,0.7360637087599544,0.09897610921501707,26.65068493150685,0.0,293,0,7850,0.6176597916437714
MSFT,1hr,14,2.0,0.7638453500522466,0.109717868338558,24.471698113207548,0.0,319,0,7850,0.6136780535387101
MSFT,1hr,12,2.2,0.7313266443701226,0.10033444816053512,26.114093959731544,0.0,299,0,7850,0.6129485124740068
MSFT,1hr,12,2.0,0.7574819401444789,0.11455108359133127,24.167701863354036,0.0,323,0,7850,0.6087051444800954
MSFT,1hr,18,2.0,0.7564499484004128,0.11764705882352941,24.195652173913043,0.0,323,0,7850,0.6077113077285395
MSFT,1hr,16,2.0,0.7543323139653415,0.1162079510703364,23.87116564417178,0.0,327,0,7850,0.6056888745663287
MSFT,1hr,8,2.0,0.740628166160081,0.1033434650455927,23.725609756097562,0.0,329,0,7850,0.6033724190208806
MSFT,1hr,20,2.0,0.7502517623363545,0.11782477341389729,23.60909090909091,0.0,331,0,7850,0.6025310754010901
MSFT,1hr,10,2.0,0.743119266055046,0.11314984709480122,23.87116564417178,0.0,327,0,7850,0.602528833791609
