swing_length,ob_strength,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_signals,total_choch,bars_tested
8,3.0,0.8885262495723726,0.049586776859504134,28.782169117647058,0.6460366975334085,1095,454,31386
8,1.5,0.8885262495723726,0.049586776859504134,28.782169117647058,0.6460366975334085,1095,454,31386
8,2.0,0.8885262495723726,0.049586776859504134,28.782169117647058,0.6460366975334085,1095,454,31386
8,1.0,0.8885262495723726,0.049586776859504134,28.782169117647058,0.6460366975334085,1095,454,31386
8,2.5,0.8885262495723726,0.049586776859504134,28.782169117647058,0.6460366975334085,1095,454,31386
9,1.5,0.8848170731707317,0.04878048780487805,30.5810546875,0.6451388031117844,1031,430,31386
9,2.0,0.8848170731707317,0.04878048780487805,30.5810546875,0.6451388031117844,1031,430,31386
9,1.0,0.8848170731707317,0.04878048780487805,30.5810546875,0.6451388031117844,1031,430,31386
9,2.5,0.8848170731707317,0.04878048780487805,30.5810546875,0.6451388031117844,1031,430,31386
9,3.0,0.8848170731707317,0.04878048780487805,30.5810546875,0.6451388031117844,1031,430,31386
6,1.0,0.8880692200136644,0.05092592592592592,24.18146718146718,0.6445726338333977,1301,518,31386
6,2.5,0.8880692200136644,0.05092592592592592,24.18146718146718,0.6445726338333977,1301,518,31386
6,3.0,0.8880692200136644,0.05092592592592592,24.18146718146718,0.6445726338333977,1301,518,31386
6,1.5,0.8880692200136644,0.05092592592592592,24.18146718146718,0.6445726338333977,1301,518,31386
6,2.0,0.8880692200136644,0.05092592592592592,24.18146718146718,0.6445726338333977,1301,518,31386
10,1.5,0.8810996563573883,0.04742268041237113,32.294117647058826,0.6443866614869288,977,417,31386
10,2.5,0.8810996563573883,0.04742268041237113,32.294117647058826,0.6443866614869288,977,417,31386
10,2.0,0.8810996563573883,0.04742268041237113,32.294117647058826,0.6443866614869288,977,417,31386
10,3.0,0.8810996563573883,0.04742268041237113,32.294117647058826,0.6443866614869288,977,417,31386
10,1.0,0.8810996563573883,0.04742268041237113,32.294117647058826,0.6443866614869288,977,417,31386
7,1.0,0.8900487812208265,0.05704697986577181,26.293031066330816,0.6439318056565538,1199,504,31386
7,1.5,0.8900487812208265,0.05704697986577181,26.293031066330816,0.6439318056565538,1199,504,31386
7,2.0,0.8900487812208265,0.05704697986577181,26.293031066330816,0.6439318056565538,1199,504,31386
7,2.5,0.8900487812208265,0.05704697986577181,26.293031066330816,0.6439318056565538,1199,504,31386
7,3.0,0.8900487812208265,0.05704697986577181,26.293031066330816,0.6439318056565538,1199,504,31386
5,2.0,0.8890003403012492,0.06052076002814919,22.053521126760565,0.6416598364482736,1426,604,31386
5,2.5,0.8890003403012492,0.06052076002814919,22.053521126760565,0.6416598364482736,1426,604,31386
5,3.0,0.8890003403012492,0.06052076002814919,22.053521126760565,0.6416598364482736,1426,604,31386
5,1.0,0.8890003403012492,0.06052076002814919,22.053521126760565,0.6416598364482736,1426,604,31386
5,1.5,0.8890003403012492,0.06052076002814919,22.053521126760565,0.6416598364482736,1426,604,31386
3,1.5,0.8836975690738763,0.05706666666666667,16.733191035218784,0.6395578789075507,1882,844,31386
3,1.0,0.8836975690738763,0.05706666666666667,16.733191035218784,0.6395578789075507,1882,844,31386
3,2.5,0.8836975690738763,0.05706666666666667,16.733191035218784,0.6395578789075507,1882,844,31386
3,2.0,0.8836975690738763,0.05706666666666667,16.733191035218784,0.6395578789075507,1882,844,31386
3,3.0,0.8836975690738763,0.05706666666666667,16.733191035218784,0.6395578789075507,1882,844,31386
4,1.0,0.8836549591752706,0.064797507788162,19.523690773067333,0.6377550369679681,1610,706,31386
4,2.0,0.8836549591752706,0.064797507788162,19.523690773067333,0.6377550369679681,1610,706,31386
4,1.5,0.8836549591752706,0.064797507788162,19.523690773067333,0.6377550369679681,1610,706,31386
4,2.5,0.8836549591752706,0.064797507788162,19.523690773067333,0.6377550369679681,1610,706,31386
4,3.0,0.8836549591752706,0.064797507788162,19.523690773067333,0.6377550369679681,1610,706,31386
