smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,20,0.7932075471698113,0.21132075471698114,23.520392749244714,0.5583983767397698,1325,31280
8,25,0.7807757166947723,0.2133220910623946,26.264978902953587,0.5533516987907033,1186,31280
8,14,0.7982399656578664,0.23374114616870573,20.09471649484536,0.5530281276736945,1553,31280
8,16,0.7798827244023455,0.2280108254397835,21.086662153012863,0.5475945982964608,1478,31280
8,12,0.7988095238095237,0.26666666666666666,18.57653365098273,0.5430870832420287,1680,31280
5,25,0.7832409972299169,0.2583102493074792,21.634095634095633,0.5399530866893834,1444,31280
5,20,0.7855249745158002,0.26116207951070336,19.112607099143208,0.5395274670590828,1635,31280
8,10,0.8001782531194296,0.2967914438502674,16.688068485821294,0.5342349042472609,1870,31280
5,16,0.78736544909123,0.2869242985706723,16.539724576271187,0.5320414715057514,1889,31280
4,25,0.7753436426116839,0.27512886597938147,20.127659574468087,0.5314596015170614,1552,31280
5,14,0.7965031568722681,0.30160271976687714,15.172983479105929,0.5310308656447595,2059,31280
4,16,0.7972128784238347,0.3142719846227775,15.012980769230769,0.5274832837517346,2081,31280
5,12,0.8002669039145908,0.31983985765124556,13.901201602136181,0.5268212751660131,2248,31280
4,20,0.7873844480696031,0.3056008700380642,16.990750816104462,0.5265326136415059,1839,31280
4,14,0.800437636761488,0.32210065645514224,13.671628721541156,0.5261672929448188,2285,31280
8,8,0.7913486005089059,0.33158396946564883,14.88782816229117,0.5199199708783737,2096,31280
5,10,0.7954729183508489,0.3419563459983832,12.63040841083704,0.5180249761515989,2474,31280
4,12,0.7956475583864119,0.3487261146496815,12.439267224213461,0.5160272376599571,2512,31280
3,25,0.7779642058165548,0.33557046979865773,17.469501958589817,0.5138654688726876,1788,31280
3,16,0.7983882173127692,0.3651521467278033,13.021684737281067,0.5123074085213347,2399,31280
3,20,0.790778462024317,0.3614400757934628,14.80047393364929,0.5107183276599838,2111,31280
3,14,0.7994382739691052,0.373420145538108,11.96360153256705,0.5100440744043236,2611,31280
5,8,0.7955350815024804,0.37880935506732816,11.071960297766749,0.5066950036315163,2822,31280
4,10,0.7832142857142858,0.36857142857142855,11.158985351911397,0.5048547560503301,2800,31280
3,12,0.7808769513314967,0.3953168044077135,10.759214605580434,0.49581952717810696,2904,31280
2,25,0.7858270202020202,0.40625,14.788252013263856,0.49529242931097384,2112,31280
4,8,0.7805108798486282,0.4056098329656477,9.857503152585119,0.49241222746265695,3173,31280
2,16,0.7946628881804227,0.426496634785689,11.064847625797308,0.4920385780639171,2823,31280
3,10,0.7828974678289745,0.411014312383323,9.730781201369437,0.49172121154984794,3214,31280
2,20,0.788254095085897,0.4310827007590891,12.481215027977617,0.48837092276084776,2503,31280
2,14,0.788755281117972,0.44263893402664933,10.153120936280883,0.4846579618305523,3077,31280
3,8,0.7793529329946304,0.4499044499044499,8.539049699617696,0.47840776336071494,3663,31280
2,12,0.785381479324403,0.4647846332945285,9.102474526928676,0.4764632006915808,3436,31280
2,10,0.7794348508634222,0.4827405857740586,8.178132356787863,0.46852046007800835,3824,31280
1,25,0.7953174028481776,0.5260680666183924,11.30641072075335,0.4624752900132329,2762,31280
1,20,0.7921435199505105,0.5354160222703371,9.662128712871286,0.4580859507964569,3233,31280
2,8,0.7784992631656534,0.5212311840035947,7.026966292134832,0.4563782336250554,4451,31280
1,16,0.7929078014184396,0.5484042553191489,8.308060654429369,0.45423546174421997,3760,31280
1,14,0.7856284546983899,0.5657293919730834,7.507692307692308,0.44597265871985275,4161,31280
1,12,0.7873908687562615,0.5885885885885885,6.70821712078953,0.43966651334040174,4662,31280
1,10,0.782117366876803,0.6118445869483213,5.898321071495944,0.43042496217610254,5302,31280
1,8,0.7836828936950561,0.6379281813668708,5.175438596491228,0.4230874342565465,6043,31280
