left_bars,right_bars,bounce_rate,interaction_rate,density_score,composite_score,total_levels,total_bounces,total_breaks,bars_tested
3,2,0.7600743160996861,0.7867042991784688,0.0,0.540041016193415,19841,11864,3745,94065
4,2,0.7552197401080449,0.791746141841512,0.0,0.5396117385956716,17301,10345,3353,94065
5,2,0.7509945603637249,0.795671834625323,0.0,0.5390993745330869,15480,9250,3067,94065
6,2,0.7486626248216833,0.7976673067349406,0.0,0.5387652419491555,14061,8397,2819,94065
7,2,0.7459412446849633,0.7989499691167388,0.0,0.5380614886090069,12952,7719,2629,94065
8,2,0.7447006514321166,0.8005794701986755,0.0,0.5380541016324493,12080,7202,2469,94065
9,2,0.7417752263192757,0.8010258224266006,0.0,0.5370178372556904,11308,6719,2339,94065
10,2,0.7386390118853414,0.8016814572629613,0.0,0.5359600419330249,10705,6339,2243,94065
3,3,0.7639956092206367,0.7501911652255749,0.0,0.5306555932559271,17001,9744,3010,94065
4,3,0.7584454942508245,0.7554882154882155,0.0,0.5300246623467945,14850,8509,2710,94065
5,3,0.754730064388311,0.7593651271250188,0.0,0.5297015638928301,13294,7619,2476,94065
6,3,0.7529819995662546,0.7615194054500413,0.0,0.5296486214615141,12110,6944,2278,94065
7,3,0.7512000936658471,0.7635437153584839,0.0,0.529543152073884,11186,6416,2125,94065
8,3,0.7488441834312133,0.7654710664753707,0.0,0.5291789933150965,10455,5993,2010,94065
9,3,0.745309381237525,0.7654308413118761,0.0,0.5277530048885728,9818,5601,1914,94065
10,3,0.7426326129666012,0.766566265060241,0.0,0.5270229247047128,9296,5292,1834,94065
7,4,0.7479161064802367,0.7362169652578442,0.0,0.520031532169448,10103,5563,1875,94065
5,4,0.7514569763455605,0.731260967661068,0.0,0.5199610808365446,11967,6576,2175,94065
3,4,0.7614695668067994,0.7177435224663824,0.0,0.5199108834626345,15245,8332,2610,94065
4,4,0.7545904683309264,0.7268501162180401,0.0,0.5198912221977826,13337,7315,2379,94065
8,4,0.7456680509809538,0.7387072886914207,0.0,0.5198794069998077,9453,5207,1776,94065
6,4,0.7480982666167851,0.7337359319242382,0.0,0.5193600862239856,10929,5999,2020,94065
9,4,0.7426481791863477,0.7381621864807109,0.0,0.5185079276187523,8891,4874,1689,94065
10,4,0.7398973701090442,0.739651286917329,0.0,0.5178543341188164,8431,4614,1622,94065
8,5,0.7454135822336659,0.7158986175115207,0.0,0.5129350181469226,8680,4632,1582,94065
7,5,0.7474273607748184,0.7126064919659225,0.0,0.5127528918997042,9273,4939,1669,94065
6,5,0.7483453034783834,0.7103130939281784,0.0,0.5124320495698069,9997,5314,1787,94065
5,5,0.7497089639115251,0.7073840241559155,0.0,0.5120987928113847,10929,5796,1935,94065
4,5,0.7539021241638305,0.7003945421666941,0.0,0.5116792123155405,12166,6424,2097,94065
3,5,0.7606516290726817,0.6896154400115224,0.0,0.5111452836325294,13886,7284,2292,94065
9,5,0.7404933196300103,0.7154411764705882,0.0,0.5108296807931806,8160,4323,1515,94065
10,5,0.7372789606640202,0.7162057379167743,0.0,0.5097733056406404,7738,4086,1456,94065
8,6,0.7453216895384067,0.6947746409113422,0.0,0.5065610680887653,8076,4182,1429,94065
7,6,0.7472343278578613,0.6921113689095127,0.0,0.5065271418159983,8620,4458,1508,94065
6,6,0.7483588621444202,0.689513956245285,0.0,0.5061977317313536,9279,4788,1610,94065
5,6,0.750866050808314,0.684787980626668,0.0,0.505782814511326,10117,5202,1726,94065
9,6,0.7417030153612744,0.6945468914646997,0.0,0.5050452735839197,7592,3911,1362,94065
4,6,0.7544666316342616,0.6766222222222222,0.0,0.5047733193203714,11250,5743,1869,94065
10,6,0.7380999800836486,0.6962007764836384,0.0,0.504100224978551,7212,3706,1315,94065
3,6,0.7612797374897456,0.6650818394388153,0.0,0.5040364468275429,12830,6496,2037,94065
8,7,0.7444574095682613,0.6762230405049974,0.0,0.5006498759788038,7604,3828,1314,94065
7,7,0.7462412907957462,0.6725030826140567,0.0,0.5002474411025155,8110,4070,1384,94065
6,7,0.7473846681529754,0.6680032076984763,0.0,0.49935482957073307,8729,4358,1473,94065
9,7,0.7397938144329896,0.6773743016759777,0.0,0.4991298162759892,7160,3588,1262,94065
4,7,0.7561612061467092,0.65377689318548,0.0,0.49859755041432774,10551,5216,1682,94065
5,7,0.7500397014451327,0.6618667227244062,0.0,0.4985758973953749,9514,4723,1574,94065
10,7,0.7358979900583531,0.679641598119859,0.0,0.49825167545929894,6808,3405,1222,94065
3,7,0.7621390651301307,0.6420317565882451,0.0,0.4974651530285258,12029,5886,1837,94065
8,8,0.7432773109243698,0.659919589629835,0.0,0.4952868012586984,7213,3538,1222,94065
9,8,0.7399332591768631,0.6616131881071534,0.0,0.49445726010289126,6794,3326,1169,94065
7,8,0.7433102081268583,0.6554501753930103,0.0,0.4939591358686464,7697,3750,1295,94065
10,8,0.7357259380097879,0.663933157976172,0.0,0.49347032259676676,6463,3157,1134,94065
6,8,0.7446571269280803,0.6496438488470361,0.0,0.4927560054253429,8283,4007,1374,94065
3,8,0.7614342179559571,0.6223315470438373,0.0,0.49127315129553406,11383,5394,1690,94065
4,8,0.7524409448818897,0.633859053703334,0.0,0.4911340940637561,10018,4778,1572,94065
5,8,0.7458182445249181,0.6424772878351429,0.0,0.49107048416051013,9026,4325,1474,94065
