swing_length,ob_strength,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_signals,total_choch,bars_tested
7,2.5,0.8902990097106048,0.036342659359676954,24.079630698211194,0.6469458365237929,3473,1337,83560
7,2.0,0.8902990097106048,0.036342659359676954,24.079630698211194,0.6469458365237929,3473,1337,83560
7,1.5,0.8902990097106048,0.036342659359676954,24.079630698211194,0.6469458365237929,3473,1337,83560
7,3.0,0.8902990097106048,0.036342659359676954,24.079630698211194,0.6469458365237929,3473,1337,83560
7,1.0,0.8902990097106048,0.036342659359676954,24.079630698211194,0.6469458365237929,3473,1337,83560
9,1.0,0.8859916469127441,0.032170673890958346,28.272357723577237,0.6467755445147736,2960,1095,83560
9,2.0,0.8859916469127441,0.032170673890958346,28.272357723577237,0.6467755445147736,2960,1095,83560
9,1.5,0.8859916469127441,0.032170673890958346,28.272357723577237,0.6467755445147736,2960,1095,83560
9,3.0,0.8859916469127441,0.032170673890958346,28.272357723577237,0.6467755445147736,2960,1095,83560
9,2.5,0.8859916469127441,0.032170673890958346,28.272357723577237,0.6467755445147736,2960,1095,83560
5,3.0,0.8955060570535366,0.044548651817116064,19.577861163227016,0.6462436095522416,4271,1771,83560
5,1.0,0.8955060570535366,0.044548651817116064,19.577861163227016,0.6462436095522416,4271,1771,83560
5,1.5,0.8955060570535366,0.044548651817116064,19.577861163227016,0.6462436095522416,4271,1771,83560
5,2.0,0.8955060570535366,0.044548651817116064,19.577861163227016,0.6462436095522416,4271,1771,83560
5,2.5,0.8955060570535366,0.044548651817116064,19.577861163227016,0.6462436095522416,4271,1771,83560
8,2.0,0.8868299832495813,0.03486180904522613,26.220546654099905,0.6461562088429017,3191,1193,83560
8,2.5,0.8868299832495813,0.03486180904522613,26.220546654099905,0.6461562088429017,3191,1193,83560
8,3.0,0.8868299832495813,0.03486180904522613,26.220546654099905,0.6461562088429017,3191,1193,83560
8,1.5,0.8868299832495813,0.03486180904522613,26.220546654099905,0.6461562088429017,3191,1193,83560
8,1.0,0.8868299832495813,0.03486180904522613,26.220546654099905,0.6461562088429017,3191,1193,83560
6,2.5,0.8915073754036834,0.04137208693375229,21.85961236249345,0.6457609467976588,3826,1533,83560
6,1.0,0.8915073754036834,0.04137208693375229,21.85961236249345,0.6457609467976588,3826,1533,83560
6,3.0,0.8915073754036834,0.04137208693375229,21.85961236249345,0.6457609467976588,3826,1533,83560
6,2.0,0.8915073754036834,0.04137208693375229,21.85961236249345,0.6457609467976588,3826,1533,83560
6,1.5,0.8915073754036834,0.04137208693375229,21.85961236249345,0.6457609467976588,3826,1533,83560
10,2.0,0.881430134987231,0.03028091937249179,30.454014598540144,0.6456745192984064,2747,1021,83560
10,1.5,0.881430134987231,0.03028091937249179,30.454014598540144,0.6456745192984064,2747,1021,83560
10,1.0,0.881430134987231,0.03028091937249179,30.454014598540144,0.6456745192984064,2747,1021,83560
10,2.5,0.881430134987231,0.03028091937249179,30.454014598540144,0.6456745192984064,2747,1021,83560
10,3.0,0.881430134987231,0.03028091937249179,30.454014598540144,0.6456745192984064,2747,1021,83560
4,2.0,0.8960125631571761,0.058377714051618186,17.103052653144847,0.6421197904624026,4887,2099,83560
4,1.5,0.8960125631571761,0.058377714051618186,17.103052653144847,0.6421197904624026,4887,2099,83560
4,2.5,0.8960125631571761,0.058377714051618186,17.103052653144847,0.6421197904624026,4887,2099,83560
4,1.0,0.8960125631571761,0.058377714051618186,17.103052653144847,0.6421197904624026,4887,2099,83560
4,3.0,0.8960125631571761,0.058377714051618186,17.103052653144847,0.6421197904624026,4887,2099,83560
3,3.0,0.8961151578217136,0.07180020811654526,14.48846487424111,0.6379463404405558,5771,2564,83560
3,1.0,0.8961151578217136,0.07180020811654526,14.48846487424111,0.6379463404405558,5771,2564,83560
3,1.5,0.8961151578217136,0.07180020811654526,14.48846487424111,0.6379463404405558,5771,2564,83560
3,2.0,0.8961151578217136,0.07180020811654526,14.48846487424111,0.6379463404405558,5771,2564,83560
3,2.5,0.8961151578217136,0.07180020811654526,14.48846487424111,0.6379463404405558,5771,2564,83560
