symbol,timeframe,base_length,step_mult,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,squeeze_accuracy,total_flips,total_squeezes,bars_tested,composite_score
NFLX,1min,16,1.8,3,0.7653246282190788,0.10990206746463548,46.0342950462711,0.15199449793672629,1838,1454,84611,0.7631872777010277
NFLX,1min,15,1.8,3,0.7714740190880169,0.10498409331919406,44.86206896551724,0.1576923076923077,1886,1560,84611,0.7610576817594954
NFLX,1min,14,1.8,3,0.7754439890710382,0.1019467213114754,43.34392619169657,0.15310427968655818,1952,1660,84611,0.7542736808477716
NFLX,1min,15,1.7,3,0.768641470888662,0.09193054136874361,43.211037301992846,0.15265866209262435,1958,1750,84611,0.7536083176515411
NFLX,1min,13,1.8,3,0.7740963855421686,0.09588353413654618,42.47262682069312,0.14522363335173938,1992,1812,84611,0.7494039245512712
NFLX,1min,16,1.7,3,0.7621951219512195,0.11483739837398374,42.991357397051345,0.1525633106856084,1968,1619,84611,0.7444180554859909
NFLX,1min,12,1.8,3,0.7789082687338501,0.09544573643410853,40.99030538051382,0.14727085478887744,2064,1943,84611,0.7434545232284503
NFLX,1min,16,1.6,3,0.7753339850114044,0.0967741935483871,41.35256723716381,0.1443411700382723,2046,1830,84611,0.7433993046275279
NFLX,1min,14,1.7,3,0.7763285024154589,0.10289855072463767,40.8714354760754,0.14724919093851133,2070,1855,84611,0.740039601064327
NFLX,1min,11,1.8,3,0.7827662255828608,0.09310018903591682,39.982505910165486,0.140484100616991,2116,2108,84611,0.7389000912473768
NFLX,1min,15,1.6,3,0.780568720379147,0.0976303317535545,40.09625414888573,0.1380020597322348,2110,1943,84611,0.7372438590135553
NFLX,1min,13,1.7,3,0.7756228319142227,0.09839167455061495,40.020350212967344,0.144803229061554,2114,1983,84611,0.7359304236840276
NFLX,1min,12,1.7,3,0.781508739650414,0.09613615455381785,38.91624482282559,0.13984045049272642,2174,2132,84611,0.7318138521941395
NFLX,1min,10,1.8,3,0.779794313369631,0.09210526315789473,38.38629142078983,0.13770347558293006,2204,2274,84611,0.7290229437793112
NFLX,1min,14,1.6,3,0.7743471582181259,0.10460829493087558,38.988012909174735,0.13821532492725508,2170,2063,84611,0.7273352481328287
NFLX,1min,16,1.5,3,0.7750615006150062,0.1088560885608856,39.023996308260266,0.1356684755796744,2168,2028,84611,0.7263367084221342
NFLX,1min,13,1.6,3,0.7778785131459656,0.10471441523118767,38.35147392290249,0.13876251137397635,2206,2199,84611,0.7251698964903172
NFLX,1min,11,1.7,3,0.780930930930931,0.1018018018018018,38.10950878774223,0.13301559792027728,2220,2309,84611,0.7247903108272745
NFLX,1min,14,1.5,3,0.7878787878787877,0.10739750445632798,37.70263040570664,0.13995584988962473,2244,2266,84611,0.724654524727254
NFLX,1min,15,1.5,3,0.7767722473604827,0.10633484162895927,38.28202806699864,0.14038371548900327,2210,2138,84611,0.7242436355294004
NFLX,1min,16,1.4,3,0.7928362573099416,0.10043859649122808,37.10662571303203,0.13374125874125875,2280,2289,84611,0.7239604345444721
NFLX,1min,9,1.8,3,0.7844424985405721,0.10245183887915937,37.04117389399912,0.13509192645883294,2284,2503,84611,0.7203664571328915
NFLX,1min,15,1.4,3,0.7865870986075589,0.10358056265984655,36.0592750533049,0.13516896120150187,2346,2398,84611,0.715514010244314
NFLX,1min,13,1.5,3,0.7860992907801418,0.10212765957446808,36.0,0.13520197856553998,2350,2427,84611,0.7153895488478502
NFLX,1min,12,1.6,3,0.7771945173519977,0.1141732283464567,37.00875273522976,0.13845504432249894,2286,2370,84611,0.7152277133483078
NFLX,1min,10,1.7,3,0.7812855517633674,0.11177474402730375,36.09261630388391,0.13993584603047313,2344,2495,84611,0.712506023686285
NFLX,1min,11,1.6,3,0.77950658816933,0.11017661900756939,35.57593605384939,0.1383399209486166,2378,2531,84611,0.7092375760465714
NFLX,1min,14,1.4,3,0.7867707477403451,0.10682004930156122,34.755034936292645,0.13665086887835703,2434,2533,84611,0.7079077211036753
NFLX,1min,16,1.3,3,0.7856753812636166,0.1143323805634953,34.560866013071895,0.13846153846153847,2449,2536,84611,0.7048633807332877
NFLX,1min,12,1.5,3,0.7805442176870748,0.10938775510204081,34.53082890975909,0.13273993808049536,2450,2585,84611,0.7032822662788389
NFLX,1min,8,1.8,3,0.7779987621323518,0.11219910240718074,34.531020408163265,0.13654473017022817,2451,2762,84611,0.7022602787987084
NFLX,1min,7,1.8,3,0.7761450886947312,0.10802223987291501,33.59674215335717,0.1325105553751218,2518,3080,84611,0.6969767660548107
NFLX,1min,13,1.4,3,0.782465825446898,0.11356466876971609,33.35621301775148,0.13541666666666666,2536,2689,84611,0.6969330836917818
NFLX,1min,9,1.7,3,0.7730237438944582,0.11487303506650544,34.11330645161291,0.13114148503878834,2481,2708,84611,0.6967715591970842
NFLX,1min,10,1.6,3,0.7756052141527002,0.11332801276935354,33.758882235528944,0.1307237813884786,2506,2709,84611,0.6960738902602985
NFLX,1min,15,1.3,3,0.7831498951781971,0.11944990176817288,33.256682389937104,0.13985751781027372,2545,2668,84611,0.6958268031795255
NFLX,1min,11,1.5,3,0.782591725214676,0.11046057767369243,33.01757126122608,0.12964969302997473,2562,2770,84611,0.6950490521209576
NFLX,1min,9,1.6,3,0.7802564102564102,0.10692307692307693,32.5348210850327,0.12533783783783783,2600,2961,84611,0.6918476011172642
NFLX,1min,14,1.3,3,0.7835763622409823,0.12121212121212122,32.46546431312356,0.1355453582774444,2607,2834,84611,0.6905917931431926
NFLX,1min,8,1.7,3,0.7753735188047398,0.11205564142194745,32.68766911480479,0.13011647254575706,2588,3006,84611,0.6904023201453335
NFLX,1min,10,1.5,3,0.780977312390925,0.10433807030665669,31.634118967452302,0.13213811420982735,2674,3013,84611,0.6888747365810143
NFLX,1min,7,1.7,3,0.7839276869737494,0.10326894502228826,31.42512077294686,0.12805241215008933,2692,3359,84611,0.6884267801474787
NFLX,1min,6,1.7,3,0.7946925063799638,0.10197486535008976,30.38721264367816,0.13234142521534847,2785,3832,84611,0.6875247361051802
NFLX,1min,13,1.3,3,0.7880704365079364,0.11974711788769059,31.475074404761905,0.13462168358991156,2689,3054,84611,0.6870138748585546
NFLX,1min,12,1.4,3,0.7794342507645259,0.12495223538402751,32.34136085626911,0.13160658032901645,2617,2858,84611,0.686942236058928
NFLX,1min,6,1.8,3,0.7779374808598553,0.10144390966308775,31.332592592592594,0.1287408243929983,2701,3543,84611,0.6863872327715043
NFLX,1min,11,1.4,3,0.7827050997782705,0.1115626154414481,31.26570583887657,0.1335254562920269,2707,3124,84611,0.6858806735820391
NFLX,1min,9,1.5,3,0.7819475104243315,0.11438028687017286,31.12766740250184,0.12914007900334246,2719,3292,84611,0.6835036428617552
NFLX,1min,8,1.6,3,0.7812728602779809,0.11046086320409657,30.939992682034394,0.12984261501210653,2734,3305,84611,0.6833335401889448
NFLX,1min,7,1.6,3,0.7923512507212247,0.10913615357269818,30.084637268847796,0.13017429193899782,2813,3673,84611,0.6829466982759638
NFLX,1min,12,1.3,3,0.7792270531400965,0.12097066280333213,30.653985507246375,0.12998477929984778,2761,3286,84611,0.6784581536157156
NFLX,1min,10,1.4,3,0.7794890162368673,0.12065878983172217,30.302650429799428,0.13012688108586604,2793,3390,84611,0.6767411169459489
NFLX,1min,8,1.5,3,0.7894994504223071,0.11940298507462686,29.374305555555555,0.12791327913279132,2881,3691,84611,0.6751850859622355
NFLX,1min,11,1.3,3,0.7844907407407407,0.12044429017702186,29.37673611111111,0.13023782559456398,2881,3533,84611,0.6735335929674536
NFLX,1min,9,1.4,3,0.7868666212224494,0.12367972742759796,28.836059986366735,0.13106796116504854,2935,3709,84611,0.6707445440777546
NFLX,1min,6,1.6,3,0.7830082941044609,0.11226890756302521,28.448217888365836,0.13252449836677554,2975,4287,84611,0.6703590479595988
NFLX,1min,10,1.3,3,0.7853789403085178,0.11699631243714381,28.371898054996645,0.1330506228465412,2983,3774,84611,0.6696713688891922
NFLX,1min,8,1.4,3,0.7854001759014952,0.1101219914276294,27.904023746701846,0.13386021239812299,3033,4050,84611,0.6689779192326497
NFLX,1min,6,1.5,3,0.7788273615635178,0.10908498860306089,27.558631921824105,0.13719185423365488,3071,4666,84611,0.6655607001537305
NFLX,1min,7,1.5,3,0.7803328953131844,0.11954022988505747,27.794021024967147,0.12983558994197292,3045,4137,84611,0.6636487225498838
NFLX,1min,7,1.4,3,0.7844442313884413,0.11685393258426967,27.1669877970456,0.1368653421633554,3115,4531,84611,0.6634084768181855
NFLX,1min,9,1.3,3,0.7794646544233222,0.1188856494978944,27.41445236552171,0.13568454567719815,3087,4084,84611,0.6623244903642784
NFLX,1min,8,1.3,3,0.7804393756556168,0.11996308828052907,26.031076923076924,0.1342058562555457,3251,4509,84611,0.6546617359754143
NFLX,1min,6,1.4,3,0.7718343910546993,0.11665155636143851,25.571946795646916,0.1324465008675535,3309,5188,84611,0.6497205575556496
