symbol,timeframe,base_length,step_mult,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,squeeze_accuracy,total_flips,total_squeezes,bars_tested,composite_score
NFLX,15min,16,1.8,3,0.7796030116358659,0.0944558521560575,48.281893004115226,0.8582887700534759,487,374,23713,0.87799040654156
NFLX,15min,15,1.8,3,0.7875751503006012,0.09218436873747494,47.118473895582326,0.8549618320610687,499,393,23713,0.8748253888444599
NFLX,15min,12,1.7,3,0.8294573643410853,0.07334525939177101,42.053763440860216,0.8671586715867159,559,543,23713,0.8697987783280259
NFLX,15min,16,1.7,3,0.7831715210355986,0.1087378640776699,45.65175097276265,0.8623188405797102,515,414,23713,0.862654715387197
NFLX,15min,11,1.8,3,0.8219497956800934,0.0840630472854641,41.164912280701756,0.8745247148288974,571,527,23713,0.8609941845496529
NFLX,15min,14,1.6,3,0.8187759952465835,0.0944741532976827,41.90892857142857,0.87279843444227,561,512,23713,0.860874096067999
NFLX,15min,16,1.5,3,0.801223241590214,0.10805860805860806,43.330275229357795,0.8754940711462451,546,507,23713,0.8590984898840907
NFLX,15min,14,1.8,3,0.7724049000644745,0.10058027079303675,45.474806201550386,0.8561320754716981,517,424,23713,0.8590815749241314
NFLX,15min,12,1.8,3,0.7972570065593322,0.08586762075134168,42.04659498207885,0.8597938144329897,559,486,23713,0.8542562164526185
NFLX,15min,15,1.6,3,0.7921921921921923,0.10810810810810811,42.351985559566785,0.8757763975155279,555,484,23713,0.8509020864214738
NFLX,15min,15,1.7,3,0.7779839208410637,0.10575139146567718,43.611524163568774,0.8603603603603603,539,444,23713,0.8507277609185553
NFLX,15min,10,1.8,3,0.8164170826400444,0.07487520798668885,39.11,0.8745644599303136,601,575,23713,0.8507204757911713
NFLX,15min,13,1.7,3,0.804159445407279,0.09705372616984402,40.736111111111114,0.8694779116465864,577,499,23713,0.8485425716446988
NFLX,15min,16,1.6,3,0.7793851717902353,0.09764918625678119,42.507246376811594,0.8587196467991169,553,454,23713,0.8472797759362971
NFLX,15min,13,1.6,3,0.8078026391279404,0.08950086058519793,40.40172413793103,0.8514492753623188,581,553,23713,0.8472701798766339
NFLX,15min,13,1.8,3,0.7847346451997614,0.09123434704830054,42.051971326164875,0.8459821428571429,559,448,23713,0.8464877959702838
NFLX,15min,11,1.7,3,0.8092068774265114,0.08485856905158069,39.108333333333334,0.8613013698630136,601,585,23713,0.8437029703158359
NFLX,15min,15,1.5,3,0.7962003454231433,0.10517241379310345,40.78411053540587,0.8672897196261682,580,536,23713,0.8436475233397037
NFLX,15min,12,1.6,3,0.7942318358291737,0.08139534883720931,39.29118136439268,0.8586387434554974,602,574,23713,0.8398748901615583
NFLX,15min,10,1.7,3,0.795962902345881,0.0851063829787234,38.467213114754095,0.8747967479674796,611,616,23713,0.8377102601403519
NFLX,15min,14,1.7,3,0.7728613569321534,0.11150442477876106,41.59929078014184,0.8632478632478633,565,469,23713,0.8375105379816763
NFLX,15min,14,1.5,3,0.7849640685461581,0.08443708609271523,39.15422885572139,0.8579040852575488,604,564,23713,0.8350514088095663
NFLX,15min,9,1.8,3,0.8047084002140181,0.08667736757624397,37.72508038585209,0.8609794628751974,623,634,23713,0.8344631381909031
NFLX,15min,12,1.5,3,0.8002119766825649,0.09206349206349207,37.534181240063596,0.8643815201192251,630,673,23713,0.8310647060426015
NFLX,15min,11,1.6,3,0.7943826179120297,0.09365079365079365,37.5389507154213,0.8689547581903276,630,642,23713,0.8293382867703877
NFLX,15min,15,1.4,3,0.7928073000536768,0.09003215434083602,38.02254428341385,0.8489326765188834,622,611,23713,0.8291922841136172
NFLX,15min,16,1.4,3,0.7855213398163156,0.10194174757281553,38.26418152350081,0.8630849220103987,618,578,23713,0.8270388159483855
NFLX,15min,14,1.4,3,0.7963522225710693,0.09305993690851735,37.29857819905213,0.848297213622291,634,647,23713,0.8258321001433135
NFLX,15min,13,1.5,3,0.7921259842519685,0.09119496855345911,37.18267716535433,0.851373182552504,636,620,23713,0.8246804273500256
NFLX,15min,16,1.3,3,0.7916010498687664,0.08962264150943396,37.18267716535433,0.8338461538461538,636,651,23713,0.8222607277709587
