symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
SPY,1hr,20,3.5,0.8037037037037037,0.016666666666666666,43.54189944134078,0.0,180,0,7866,0.7771296296296296
SPY,1hr,18,3.5,0.8021978021978021,0.01098901098901099,43.06077348066298,0.0,182,0,7866,0.7752595470827514
SPY,1hr,16,3.5,0.7967032967032966,0.01098901098901099,43.06077348066298,0.0,182,0,7866,0.7733364701596744
SPY,1hr,10,3.5,0.8007246376811595,0.010869565217391304,42.59016393442623,0.0,184,0,7866,0.772071751009741
SPY,1hr,8,3.5,0.8067375886524824,0.015957446808510637,41.67914438502674,0.0,188,0,7866,0.7676736071604657
SPY,1hr,12,3.5,0.7802197802197802,0.01098901098901099,43.06077348066298,0.0,182,0,7866,0.7675672393904437
SPY,1hr,14,3.5,0.7747252747252747,0.01098901098901099,43.06077348066298,0.0,182,0,7866,0.7656441624673668
SPY,1hr,8,1.8,0.8042452830188679,0.11764705882352941,18.4811320754717,1.0,425,1,7866,0.7581852801907726
SPY,1hr,16,1.8,0.7962085308056873,0.1276595744680851,18.571090047393366,1.0,423,1,7866,0.7533857903457306
SPY,1hr,10,1.8,0.7916666666666666,0.12941176470588237,18.4811320754717,1.0,425,1,7866,0.7508415879969138
SPY,1hr,14,1.8,0.7908805031446541,0.12941176470588237,18.4811320754717,1.0,425,1,7866,0.7505664307642095
SPY,1hr,12,1.8,0.7940251572327043,0.13647058823529412,18.4811320754717,1.0,425,1,7866,0.7499023538126741
SPY,1hr,20,1.5,0.8326693227091634,0.1988071570576541,15.613545816733067,1.0,503,1,7866,0.7313791474455085
SPY,1hr,18,1.5,0.830026455026455,0.19801980198019803,15.551587301587302,1.0,505,1,7866,0.7302952417570289
SPY,1hr,8,1.5,0.8276081424936387,0.18476190476190477,14.971374045801527,1.0,525,1,7866,0.7294319565087817
SPY,1hr,12,1.5,0.8217503217503218,0.1926782273603083,15.144787644787645,1.0,519,1,7866,0.7263983094425699
SPY,1hr,16,1.5,0.8268482490272374,0.2058252427184466,15.262645914396888,1.0,515,1,7866,0.7255725247310455
SPY,1hr,20,3.0,0.7920489296636086,0.04128440366972477,35.92165898617512,0.0,218,0,7866,0.7231436815897146
SPY,1hr,14,1.5,0.8185328185328186,0.20616570327552985,15.144787644787645,1.0,519,1,7866,0.7219003143376383
SPY,1hr,12,3.0,0.793939393939394,0.045454545454545456,35.593607305936075,0.0,220,0,7866,0.7208792683923184
SPY,1hr,16,3.0,0.7924242424242424,0.045454545454545456,35.593607305936075,0.0,220,0,7866,0.7203489653620153
SPY,1hr,10,3.0,0.7946428571428571,0.03571428571428571,34.955156950672645,0.0,224,0,7866,0.7198948213790499
SPY,1hr,14,3.0,0.790909090909091,0.045454545454545456,35.593607305936075,0.0,220,0,7866,0.7198186623317124
SPY,1hr,18,3.0,0.790519877675841,0.05504587155963303,35.92165898617512,0.0,218,0,7866,0.7191681464215188
SPY,1hr,8,3.0,0.7949852507374632,0.035398230088495575,34.644444444444446,0.0,226,0,7866,0.7183096873297641
SPY,1hr,14,2.8,0.7969187675070027,0.04201680672268908,32.89029535864979,0.0,238,0,7866,0.7072601584915026
SPY,1hr,18,2.8,0.7969187675070027,0.04201680672268908,32.89029535864979,0.0,238,0,7866,0.7072601584915026
SPY,1hr,10,2.8,0.788515406162465,0.03361344537815126,32.89029535864979,0.0,238,0,7866,0.7064198223570488
SPY,1hr,16,2.8,0.7944444444444444,0.0375,32.61506276150627,0.0,240,0,7866,0.7059430726940473
SPY,1hr,20,2.8,0.7958333333333334,0.041666666666666664,32.61506276150627,0.0,240,0,7866,0.7053875171384919
SPY,1hr,12,2.8,0.7902777777777779,0.04583333333333333,32.61506276150627,0.0,240,0,7866,0.7024014060273808
SPY,1hr,8,2.8,0.7701612903225806,0.04032258064516129,31.558704453441294,0.0,248,1,7866,0.6906731408487772
SPY,1hr,20,1.8,0.7966507177033493,0.12171837708830549,18.748803827751196,0.5,419,2,7866,0.6810462158529983
SPY,1hr,8,2.5,0.7640845070422535,0.07042253521126761,27.54416961130742,0.0,284,0,7866,0.6579714404679773
SPY,1hr,18,2.5,0.7575757575757575,0.06620209059233449,27.318181818181817,0.0,287,0,7866,0.6554509586778781
SPY,1hr,16,2.5,0.7569444444444443,0.07291666666666667,27.1602787456446,0.0,288,0,7866,0.6526447393979465
SPY,1hr,20,2.5,0.7597701149425288,0.07216494845360824,26.94137931034483,0.0,291,0,7866,0.6525648214816269
SPY,1hr,14,2.5,0.75,0.07291666666666667,27.1602787456446,0.0,288,0,7866,0.650214183842391
SPY,1hr,10,2.5,0.7557870370370371,0.08333333333333333,27.1602787456446,0.0,288,0,7866,0.6496354801386873
SPY,1hr,12,2.5,0.7465753424657534,0.0821917808219178,26.786941580756015,0.0,292,0,7866,0.6445532239568454
SPY,1hr,10,2.2,0.7874251497005988,0.1044776119402985,23.392215568862277,0.0,335,0,7866,0.6337880530804695
SPY,1hr,14,2.2,0.7714570858283434,0.10746268656716418,23.392215568862277,0.0,335,0,7866,0.6274529620684636
SPY,1hr,12,2.2,0.7790927021696253,0.11209439528023599,23.115384615384617,0.0,339,0,7866,0.6273780490869185
SPY,1hr,16,2.2,0.7674650698602794,0.1044776119402985,23.389221556886227,0.0,335,0,7866,0.6267848347288738
SPY,1hr,18,2.2,0.7708333333333334,0.10682492581602374,23.25,0.0,337,0,7866,0.6265775445275182
