smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,25,0.8117913832199545,0.0782312925170068,26.43003412969283,0.6215181874909721,294,7823
8,20,0.8025793650793651,0.12202380952380952,23.116417910447762,0.6021541835737706,336,7823
5,25,0.8032945736434108,0.14534883720930233,22.57725947521866,0.5950292407835565,344,7823
8,16,0.7875647668393783,0.1524547803617571,20.191709844559586,0.584775892040155,387,7823
4,25,0.8092691622103386,0.18666666666666668,20.842245989304814,0.5836930254792817,375,7823
5,20,0.8049828178694157,0.18251928020565553,20.087628865979383,0.58264393559481,389,7823
4,20,0.7986798679867987,0.19012345679012346,19.292079207920793,0.5772313405868688,405,7823
8,14,0.7801251956181533,0.18032786885245902,18.295774647887324,0.5719840131159163,427,7823
8,12,0.7886002886002886,0.19438444924406048,16.87012987012987,0.5700636505660126,463,7823
3,25,0.8111658456486043,0.2334152334152334,19.19704433497537,0.5691653098442098,407,7823
8,10,0.7901484480431847,0.2080808080808081,15.777327935222672,0.5657358612735806,495,7823
5,16,0.7818311874105865,0.22269807280513917,16.72532188841202,0.5587508597608716,467,7823
3,20,0.7840059790732438,0.232662192393736,17.473094170403588,0.5572050588533245,447,7823
5,14,0.7838541666666666,0.2300194931773879,15.22265625,0.5562111270989801,513,7823
8,8,0.7738970588235294,0.22935779816513763,14.330882352941176,0.5517428293588743,545,7823
4,16,0.7730923694779116,0.24048096192384769,15.650602409638553,0.5490961891204186,499,7823
5,12,0.7781731909845789,0.25754884547069273,13.86832740213523,0.544641202634103,563,7823
4,14,0.7777777777777778,0.26142595978062155,14.274725274725276,0.5436315977069454,547,7823
3,16,0.774032459425718,0.26542056074766357,14.593632958801498,0.5411796824452351,535,7823
5,10,0.7713052858683928,0.2762520193861066,12.616504854368932,0.5353229790832589,619,7823
2,20,0.7791164658634537,0.2965931863727455,15.650602409638553,0.534672160339966,499,7823
4,10,0.7755417956656346,0.2828438948995363,12.069659442724458,0.5346206067638412,647,7823
2,25,0.7951977401129944,0.32346723044397463,16.51271186440678,0.5337036682115631,473,7823
4,12,0.775027502750275,0.2932454695222405,12.866336633663366,0.5319054440734238,607,7823
5,8,0.7666666666666666,0.28110599078341014,11.995384615384616,0.5315349598946767,651,7823
3,14,0.7683060109289617,0.309328968903437,12.775409836065574,0.5243220594779272,611,7823
3,12,0.7717391304347827,0.3147286821705426,12.107142857142858,0.5235628531143209,645,7823
3,10,0.777621722846442,0.3225806451612903,10.950842696629213,0.5226734545803183,713,7823
4,8,0.7720994475138121,0.31862068965517243,10.769337016574585,0.5215133218340718,725,7823
2,16,0.770637408568443,0.3615023474178404,12.214733542319749,0.5091725835346237,639,7823
2,12,0.7723132969034608,0.3806275579809004,10.651639344262295,0.5029065306034141,733,7823
1,25,0.7986348122866894,0.43270868824531517,13.300341296928327,0.4998422704775851,587,7823
3,8,0.7669826224328594,0.38224852071005916,9.253554502369669,0.49921568399292904,845,7823
2,14,0.7595870206489677,0.38438880706921946,11.5,0.497338311862968,679,7823
1,20,0.7902564102564101,0.4485407066052227,11.989230769230769,0.4907357227736094,651,7823
2,10,0.7670087419232231,0.4202733485193622,8.904218928164196,0.4875507538227079,878,7823
1,16,0.7836332476435305,0.4762516046213094,10.021850899742931,0.478264268572011,779,7823
2,8,0.77363184079602,0.4808946877912395,7.284514925373134,0.4707713285176895,1073,7823
1,12,0.7754880694143167,0.49404117009750814,8.456616052060738,0.4684688407288512,923,7823
1,14,0.7714285714285715,0.49227110582639716,9.282142857142857,0.46800921444371363,841,7823
1,10,0.7654218533886583,0.5538971807628524,6.479668049792531,0.44496929290428305,1206,7823
1,8,0.7895408163265306,0.6373486297004461,4.980229591836735,0.4284314202934965,1569,7823
