smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,20,0.8022774327122152,0.14596273291925466,24.09657320872274,0.5955399161711908,322,7850
5,20,0.8068783068783069,0.19047619047619047,20.52519893899204,0.5812965157529182,378,7850
5,25,0.774390243902439,0.18902439024390244,23.654434250764528,0.5711286028450772,328,7850
8,25,0.7690631808278866,0.19281045751633988,25.331147540983608,0.5691435217317816,306,7850
4,20,0.7889983579638752,0.2044334975369458,19.108641975308643,0.5688746253705621,406,7850
8,16,0.7708333333333334,0.19270833333333334,20.201044386422975,0.5659611220363318,384,7850
4,25,0.7790262172284644,0.21910112359550563,21.788732394366196,0.5625339580122497,356,7850
8,12,0.7831978319783198,0.23983739837398374,15.80040733197556,0.5534046577366938,492,7850
5,16,0.776610644257703,0.24369747899159663,16.332631578947368,0.5500185540659441,476,7850
5,14,0.7849056603773584,0.25660377358490566,14.669187145557656,0.5481932496389552,530,7850
8,10,0.7761557177615571,0.25547445255474455,14.184643510054844,0.5446617170783687,548,7850
4,16,0.7777777777777778,0.2693798449612403,15.066019417475728,0.5418125864768606,516,7850
8,14,0.7579710144927536,0.25,16.85838779956427,0.541073797745813,460,7850
3,25,0.7707275803722503,0.2766497461928934,19.681933842239186,0.5403396246035717,394,7850
8,8,0.761986301369863,0.2654109589041096,13.310463121783876,0.5353448352627892,584,7850
3,20,0.7701388888888889,0.28541666666666665,16.156576200417536,0.5347795309953652,480,7850
4,14,0.764367816091954,0.2896551724137931,13.402417962003454,0.5290944610530285,580,7850
5,10,0.7722722722722722,0.2957957957957958,11.670676691729323,0.5290904326097086,666,7850
5,12,0.756202804746494,0.3106796116504854,12.576985413290114,0.5188902208849477,618,7850
2,25,0.7751091703056768,0.34934497816593885,16.925601750547045,0.518176940341697,458,7850
5,8,0.76078971533517,0.31955922865013775,10.704827586206896,0.5166301513628792,726,7850
4,12,0.7598784194528875,0.3221884498480243,11.812785388127853,0.516323713378183,658,7850
3,16,0.7610921501706485,0.32764505119453924,13.264957264957266,0.5162821655493555,586,7850
3,14,0.7670744138634046,0.3363914373088685,11.885145482388975,0.5149965219825526,654,7850
4,10,0.7606142728093946,0.3252032520325203,10.530529172320216,0.5147335456202338,738,7850
2,20,0.7558425584255843,0.34501845018450183,14.34011090573013,0.5097920826377342,542,7850
3,12,0.7719060523938572,0.35772357723577236,10.530529172320216,0.5094941598930433,738,7850
4,8,0.7599009900990099,0.35767326732673266,9.618339529120199,0.5040100129339053,808,7850
2,16,0.7688821752265861,0.37915407854984895,11.741301059001513,0.5027808893733242,662,7850
3,10,0.7626633986928105,0.3713235294117647,9.575460122699386,0.500987123677314,816,7850
2,14,0.7716049382716049,0.40476190476190477,10.279470198675497,0.49507032377714744,756,7850
3,8,0.7693133047210301,0.40236051502145925,8.382384532760472,0.4934240854961861,932,7850
2,12,0.764937106918239,0.4188235294117647,9.21436984687868,0.4873706143999792,850,7850
1,25,0.775141242937853,0.4559322033898305,13.134125636672326,0.48331565830087153,590,7850
2,10,0.7641509433962265,0.4393305439330544,8.197905759162303,0.48012712940850727,956,7850
1,20,0.772683858643744,0.4713467048710602,11.130559540889527,0.47617696604017157,698,7850
2,8,0.7814948764315853,0.47927927927927927,7.060414788097385,0.47421066216828783,1110,7850
1,16,0.7724056603773585,0.4988235294117647,9.21436984687868,0.466358035783627,850,7850
1,14,0.7742837176799441,0.5146443514644351,8.191623036649215,0.46158129478167836,956,7850
1,12,0.7759822560202788,0.5246679316888045,7.429249762583096,0.45867093036331713,1054,7850
1,10,0.7741654000589353,0.5708661417322834,6.169424743892829,0.4431218013845716,1270,7850
1,8,0.7930328046840146,0.6296992481203008,4.909717868338558,0.43205599803751965,1596,7850
