symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
NFLX,1hr,25,4,0.8225602027883396,0.2813688212927757,26.370229007633586,0.8472222222222223,263,24,7033,0.8274616264669743
NFLX,1hr,20,5,0.787878787878788,0.2690909090909091,25.21897810218978,0.90625,275,32,7033,0.8170823085707621
NFLX,1hr,22,5,0.7650063856960408,0.2681992337164751,26.573076923076922,0.84,261,25,7033,0.8113178111798801
NFLX,1hr,22,4,0.7781731909845789,0.28825622775800713,24.678571428571427,0.8461538461538461,281,26,7033,0.7951083120551075
NFLX,1hr,16,5,0.7561837455830389,0.22968197879858657,24.50354609929078,0.8016993464052287,283,51,7033,0.7938420836887484
NFLX,1hr,18,5,0.7567251461988304,0.2596491228070175,24.330985915492956,0.846846846846847,285,37,7033,0.791788368141132
NFLX,1hr,14,5,0.781078107810781,0.23102310231023102,23.039735099337747,0.7983257229832573,303,73,7033,0.7887897057476617
NFLX,1hr,20,4,0.76045197740113,0.29152542372881357,23.5,0.8333333333333334,295,38,7033,0.775759829355471
NFLX,1hr,18,4,0.749730312837109,0.27184466019417475,22.435064935064936,0.873015873015873,309,42,7033,0.7734774392394888
NFLX,1hr,16,4,0.7833859095688749,0.27129337539432175,22.0126582278481,0.8066620079198695,317,54,7033,0.771712183873299
NFLX,1hr,12,5,0.7733333333333333,0.24307692307692308,21.484567901234566,0.8049645390070922,325,94,7033,0.7703307318845988
NFLX,1hr,14,4,0.7866666666666667,0.25846153846153846,21.478395061728396,0.7948348348348349,325,75,7033,0.7695772886870489
NFLX,1hr,10,5,0.7837582625118036,0.2521246458923513,19.78409090909091,0.7931034482758621,353,145,7033,0.7549247433710506
NFLX,1hr,18,3,0.7630285152409045,0.30973451327433627,20.443786982248522,0.8775510204081632,339,49,7033,0.7517584993477863
NFLX,1hr,20,3,0.7512899896800825,0.3157894736842105,21.459627329192546,0.8130081300813008,323,41,7033,0.7454237607199798
NFLX,1hr,12,4,0.7658168083097262,0.2719546742209632,19.775568181818183,0.7981651376146789,353,109,7033,0.7443717330183655
NFLX,1hr,16,3,0.778414517669532,0.30945558739255014,19.988505747126435,0.8077316948284691,349,63,7033,0.7427207258776948
NFLX,1hr,25,3,0.7712820512820513,0.38153846153846155,21.324074074074073,0.8472222222222223,325,24,7033,0.7399190408357075
NFLX,1hr,22,3,0.7375886524822696,0.3373860182370821,21.0640243902439,0.8518518518518517,329,27,7033,0.7375629113433991
