symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
GOOGL,15min,25,5,0.7731015553522415,0.2506861848124428,28.315018315018314,0.6964285714285715,1093,56,31004,0.8123782838844594
GOOGL,15min,22,5,0.7735796249650154,0.25440806045340053,25.985714285714284,0.8143939393939394,1191,88,31004,0.8087439678193953
GOOGL,15min,20,5,0.7681159420289855,0.2648221343873518,24.46518987341772,0.8067226890756304,1265,119,31004,0.7896524027554742
GOOGL,15min,18,5,0.7774413323239969,0.2619227857683573,23.42651515151515,0.8113207547169812,1321,159,31004,0.785160131344175
GOOGL,15min,25,4,0.7799834574028122,0.2894954507857734,25.596026490066226,0.7166666666666667,1209,60,31004,0.7841137248779847
GOOGL,15min,22,4,0.7768295836565814,0.28626842513576417,24.008540372670808,0.8064516129032259,1289,93,31004,0.7832680766628836
GOOGL,15min,16,5,0.7918136908962596,0.2702893436838391,21.843220338983052,0.765891472868217,1417,215,31004,0.7673051403592629
GOOGL,15min,18,4,0.7808156755525176,0.2939166097060834,21.15047879616963,0.8123752495009979,1463,167,31004,0.7584052058971945
GOOGL,15min,14,5,0.7889107181838027,0.2776686313032089,20.269986893840105,0.8043715846994536,1527,305,31004,0.7563258442453338
GOOGL,15min,25,3,0.7742096091610655,0.3278566094100075,23.10911808669656,0.7428571428571429,1339,70,31004,0.7544736567219044
GOOGL,15min,20,4,0.7709389331402366,0.3005068790731354,22.407971014492755,0.7322834645669292,1381,127,31004,0.752389707465273
GOOGL,15min,16,4,0.7948553054662378,0.2990353697749196,19.902831402831403,0.7846364883401921,1555,243,31004,0.7468627979718719
GOOGL,15min,12,5,0.7869627801768456,0.26958667489204197,19.104320987654322,0.7972858354537745,1621,393,31004,0.746309752413408
GOOGL,15min,22,3,0.7824418867072894,0.34529451591062965,20.950542005420054,0.7766666666666667,1477,100,31004,0.7390083265665199
GOOGL,15min,14,4,0.7870202933494074,0.29897528631705844,18.665259348612786,0.8167701863354037,1659,322,31004,0.7380288026452559
GOOGL,15min,10,5,0.7915487643840784,0.2812676853423882,17.525481313703285,0.8235246756016302,1767,554,31004,0.7349904710397539
GOOGL,15min,12,4,0.7912667043101825,0.3020892151326934,17.48587570621469,0.8017174082747852,1771,427,31004,0.7260655901825401
GOOGL,15min,20,3,0.7861515727253536,0.357188093730209,19.59632446134347,0.7362110311750599,1579,139,31004,0.7193082696001278
GOOGL,15min,18,3,0.7827219883744237,0.35598316295850874,18.615523465703973,0.7887067395264117,1663,183,31004,0.7176237798376269
GOOGL,15min,8,5,0.7999662105085319,0.2924480486568677,15.6947261663286,0.8072533485712866,1973,803,31004,0.716536616691044
GOOGL,15min,25,2,0.7817034700315458,0.3968454258675079,19.52020202020202,0.7692307692307692,1585,78,31004,0.7121179582772643
GOOGL,15min,10,4,0.7974189166242147,0.31940906775343864,15.774719673802243,0.8000307881773399,1963,609,31004,0.7085277066134439
GOOGL,15min,14,3,0.7895304910955208,0.3416082029141932,16.710043196544277,0.7965485921889192,1853,367,31004,0.7079528373007052
GOOGL,15min,16,3,0.788544600938967,0.3616901408450704,17.443630214205186,0.7794299876084262,1775,269,31004,0.7064965140244179
GOOGL,15min,12,3,0.8037647842745294,0.3468265867066467,15.475,0.8155136268343816,2001,477,31004,0.7035705103956804
GOOGL,15min,22,2,0.7834592291303505,0.4032539221382917,17.97848837209302,0.7728613569321533,1721,113,31004,0.698062783264954
GOOGL,15min,8,4,0.8027995692970311,0.32210429164743887,14.289012003693443,0.7946776897919884,2167,874,31004,0.6958164995718409
GOOGL,15min,20,2,0.7903723887375115,0.41634877384196184,16.86968375136314,0.7558386411889596,1835,157,31004,0.6848653703452625
