left_bars,right_bars,bounce_rate,interaction_rate,density_score,composite_score,total_levels,total_bounces,total_breaks,bars_tested
5,2,0.7332264326103468,0.8001755807671529,0.0,0.5333432472742846,14808,8688,3161,91982
6,2,0.7301115241635687,0.8025658238233758,0.0,0.5328143568124403,13407,7856,2904,91982
3,2,0.738855622089155,0.7900961993376439,0.0,0.5325711086369551,19023,11105,3925,91982
4,2,0.7352605553442374,0.7947400241837969,0.0,0.532526229392834,16540,9665,3480,91982
7,2,0.7280096067247073,0.8036834486086537,0.0,0.532308877272479,12434,7275,2718,91982
8,2,0.7264948122793882,0.8046996040626614,0.0,0.5320078061305538,11618,6792,2557,91982
9,2,0.724744608399546,0.8063335163829398,0.0,0.5317978982747004,10926,6385,2425,91982
10,2,0.7253368623676613,0.8049583575440635,0.0,0.5316222522102836,10326,6029,2283,91982
6,3,0.7324433475431905,0.7715077029600138,0.0,0.5244296499052804,11554,6529,2385,91982
5,3,0.7350148064944348,0.7675366408025708,0.0,0.5242669148385453,12759,7198,2595,91982
7,3,0.7315808513203907,0.7720882599385532,0.0,0.5242588185097222,10741,6067,2226,91982
8,3,0.7299345062283292,0.7739018087855297,0.0,0.5241443451269906,10062,5684,2103,91982
3,3,0.7425927429174446,0.7566953316953317,0.0,0.5240456966755773,16280,9148,3171,91982
4,3,0.7381370826010545,0.7620893838996193,0.0,0.5238816482103076,14186,7980,2831,91982
9,3,0.7271241830065359,0.7754197022489705,0.0,0.5234755838773055,9471,5340,2004,91982
10,3,0.7260825780463243,0.7737949460091283,0.0,0.5225715150212682,8983,5047,1904,91982
6,4,0.7304808686659773,0.7457104299209563,0.0,0.5159054764426778,10374,5651,2085,91982
5,4,0.7336167198016295,0.7413989319793399,0.0,0.5158663675144538,11423,6213,2256,91982
7,4,0.7293024545832756,0.746171357615894,0.0,0.5155723891180785,9664,5259,1952,91982
4,4,0.7367178276269185,0.7343158890290038,0.0,0.5149818977594686,12688,6864,2453,91982
8,4,0.7268033633279245,0.7474090407938258,0.0,0.5149440575693176,9070,4927,1852,91982
9,4,0.7246399499060739,0.749501349290156,0.0,0.5147063847494764,8523,4629,1759,91982
3,4,0.742786636294609,0.7252202643171806,0.0,0.5146807338129977,14528,7826,2710,91982
10,4,0.7233057851239669,0.7475596194241938,0.0,0.513590199876845,8093,4376,1674,91982
7,5,0.7311945179878524,0.7238191861120505,0.0,0.5096235630287561,8871,4695,1726,91982
6,5,0.7315124219090513,0.7233081126523749,0.0,0.5095974025593331,9516,5035,1848,91982
9,5,0.7276879831342234,0.7266692199668071,0.0,0.5090759592437315,7833,4142,1550,91982
8,5,0.728732207878186,0.7248950209958008,0.0,0.5089613894500147,8335,4403,1639,91982
5,5,0.7327391246507915,0.7188486181505211,0.0,0.5087502353054729,10457,5508,2009,91982
10,5,0.7262787249814677,0.7248790972595379,0.0,0.5079752191704484,7444,3919,1477,91982
4,5,0.7367334547662416,0.7097914152732288,0.0,0.5076308064884654,11602,6067,2168,91982
3,5,0.742304784533967,0.6982654600301659,0.0,0.5064015518226366,13260,6873,2386,91982
8,6,0.7306212204507971,0.7073233959818536,0.0,0.5044455069748749,7715,3987,1470,91982
7,6,0.7320441988950276,0.705223426275417,0.0,0.5043847074406361,8213,4240,1552,91982
9,6,0.728685181588658,0.7089357015007572,0.0,0.5041547830856904,7263,3752,1397,91982
6,6,0.7296427421950434,0.7048548094373865,0.0,0.5033135397092333,8816,4534,1680,91982
10,6,0.7279246056136037,0.707083876575402,0.0,0.503295005218062,6903,3553,1328,91982
5,6,0.7317905355288533,0.697465080186239,0.0,0.501955738267413,9665,4933,1808,91982
4,6,0.7351703542826117,0.6877975912613201,0.0,0.5004074190914407,10711,5416,1951,91982
3,6,0.7405300738230667,0.6751368575864041,0.0,0.49875308680514796,12239,6119,2144,91982
8,7,0.7266944941363546,0.6902181369186445,0.0,0.49774323873013515,7289,3656,1375,91982
9,7,0.7252631578947368,0.692117149934431,0.0,0.49774040813822407,6863,3445,1305,91982
7,7,0.7282608695652174,0.6880722114764668,0.0,0.49772601126902705,7755,3886,1450,91982
6,7,0.7273525280898876,0.6861823876641369,0.0,0.4967957275351961,8301,4143,1553,91982
10,7,0.7232676555235776,0.6910954712362302,0.0,0.4966357035803001,6536,3267,1250,91982
5,7,0.7285111903989621,0.6772847100175747,0.0,0.49458988916485724,9104,4492,1674,91982
8,8,0.7268627872020614,0.6760052257221658,0.0,0.49354668259747436,6889,3385,1272,91982
9,8,0.7250397998635433,0.677608260132532,0.0,0.4932983979851769,6489,3188,1209,91982
4,7,0.7316964285714286,0.6667328107947217,0.0,0.49269841466698794,10079,4917,1803,91982
7,8,0.7265720081135902,0.6722116171257159,0.0,0.49229228838315087,7334,3582,1348,91982
10,8,0.7225806451612903,0.6765276430649855,0.0,0.49199055098401173,6186,3024,1161,91982
6,8,0.7261292166952544,0.668918918918919,0.0,0.49112736235377746,7844,3810,1437,91982
3,7,0.7365691489361702,0.6532314107018763,0.0,0.49059708278503095,11512,5539,1981,91982
5,8,0.7278022947925861,0.6590274546300605,0.0,0.48882915430605256,8596,4123,1542,91982
4,8,0.7303389005999675,0.6477941176470589,0.0,0.4864737955341047,9520,4504,1663,91982
3,8,0.736459997095978,0.6342788727205747,0.0,0.4848676606545636,10858,5072,1815,91982
