smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,25,0.8042975970425138,0.1890018484288355,25.52368846776057,0.566404047370738,4328,110527
8,20,0.8012612775570872,0.20162730700535822,21.931917427550616,0.5612069013541651,5039,110527
8,16,0.798575609610933,0.20564165070520635,19.24277255311738,0.5587823498191161,5743,110527
8,14,0.7991345828928265,0.21521634228727682,17.775418275418275,0.556053875775285,6217,110527
8,12,0.7973088666530308,0.2363238512035011,16.120805369127517,0.5489015153170518,6855,110527
5,20,0.7990144605528707,0.25512414597567074,18.415333333333333,0.5440682237637408,6001,110527
5,25,0.8010610344504991,0.25859434682964094,21.107354345749762,0.5439919304454722,5236,110527
8,10,0.7996363291841195,0.2646173969914977,14.454604918890633,0.5412539862714345,7645,110527
5,16,0.7964045233567921,0.2692913385826772,15.82073310423826,0.5386332422484066,6985,110527
4,25,0.8030508909039694,0.28599153140437544,19.498323628021883,0.536481370813339,5668,110527
5,14,0.7966493245160978,0.280184331797235,14.549776139057151,0.5353942703681883,7595,110527
5,12,0.7957222906851621,0.29085475194261806,13.21078431372549,0.5317496431145096,8365,110527
4,20,0.7921353391259829,0.29076293038070683,16.761680825242717,0.5305351707196064,6593,110527
4,16,0.7948699476487824,0.3071475409836066,14.492654774396643,0.5265904560104647,7625,110527
4,14,0.797583792345926,0.31423423423423424,13.273786641037962,0.525483819196498,8325,110527
8,8,0.794329065684173,0.3105611313868613,12.60396943082012,0.5252474981054048,8768,110527
3,25,0.7989212964158616,0.3320076360165447,17.58106603023071,0.5209206225805783,6286,110527
4,12,0.7928497627941257,0.32605848974247054,12.059914875040926,0.519977035235363,9164,110527
5,10,0.7904624672248795,0.32364096080910243,11.643135602149405,0.5197247506672062,9492,110527
3,20,0.7901324541959905,0.3460652851144521,14.967894879436468,0.5130459339789482,7383,110527
4,10,0.7944645033659375,0.3531562740569669,10.63478009816187,0.5124162321893424,10392,110527
3,16,0.7915118933707643,0.35708454810495627,12.886750641474224,0.5101789550495904,8575,110527
5,8,0.7946826987829559,0.36394620486366985,10.180193459235376,0.5092418537065049,10856,110527
3,14,0.7937216083227666,0.3655165023574796,11.842567784803343,0.5084765708933151,9332,110527
3,12,0.7899439170805552,0.3808608762490392,10.618429902949938,0.5022957294410365,10408,110527
4,8,0.7974343573451419,0.3957984599933043,9.249686113668703,0.500736327649286,11948,110527
3,10,0.7940988114699149,0.40005151983513654,9.489566337483899,0.498139213335326,11646,110527
2,25,0.7947240863248113,0.4203071220545406,14.629551171719847,0.4925916686323036,7554,110527
3,8,0.7999614885623223,0.43933987511150757,8.215374321611776,0.4886286075938541,13452,110527
2,16,0.7908067188371368,0.43159253375694995,10.972793168503625,0.48744058963519854,10072,110527
2,20,0.7861532246272388,0.4272861860835896,12.584510250569476,0.48695858892465255,8781,110527
2,14,0.7911820041251939,0.4405021834061135,10.054226185060504,0.48486794409954337,10992,110527
2,12,0.7949687115448146,0.4518171353395823,9.08691719430968,0.48293563075291956,12162,110527
2,10,0.7984116120345567,0.4695364238410596,8.131944955478696,0.47894516336918597,13590,110527
2,8,0.7996316231346539,0.5052215995924605,7.037827166783417,0.46866822048581336,15704,110527
1,25,0.7925372535560283,0.5510043324143363,10.880945347119646,0.45230427793181555,10156,110527
1,16,0.7950950098628807,0.5636579220394249,8.189876232120358,0.44938521786227004,13494,110527
1,14,0.7935543211644962,0.5682498639085466,7.519972779857095,0.44735499385989375,14696,110527
1,20,0.7883496730096683,0.5676492819349962,9.280866789853855,0.4455488999873893,11907,110527
1,12,0.7953169766757364,0.5795847750865052,6.828461966260891,0.4446220437849337,16184,110527
1,10,0.7967235124442301,0.5950787945811445,6.1111479761114795,0.440497512582672,18085,110527
1,8,0.7961599745060548,0.6314707709956503,5.282648183556406,0.42930952905844505,20921,110527
