left_bars,right_bars,bounce_rate,interaction_rate,density_score,composite_score,total_levels,total_bounces,total_breaks,bars_tested
10,2,0.6910896066356667,0.8238765790018637,0.0,0.5235988163548257,9658,5499,2458,87876
8,2,0.690967958021659,0.8232536764705882,0.0,0.5233632861498401,10880,6189,2768,87876
5,2,0.6931647360509329,0.8199086493148698,0.0,0.5232384892148341,13793,7839,3470,87876
7,2,0.6909529300765279,0.8224693912743577,0.0,0.5231219894129184,11598,6591,2948,87876
6,2,0.6919348584722761,0.8211414471065829,0.0,0.5231163775208852,12563,7138,3178,87876
9,2,0.6897289586305279,0.8235754846289407,0.0,0.5229642288408933,10214,5802,2610,87876
4,2,0.6921920734119136,0.8193013157041934,0.0,0.5226672240760235,15429,8750,3891,87876
3,2,0.6923504095515758,0.8139442906378892,0.0,0.5211234510119971,17699,9974,4432,87876
8,3,0.6947972142564522,0.7915900983677441,0.0,0.5153959152129041,9251,5088,2235,87876
10,3,0.6941881918819188,0.7919152563009862,0.0,0.5152498536430634,8213,4515,1989,87876
5,3,0.6952998379254457,0.7899453738477296,0.0,0.5151035473244971,11716,6435,2820,87876
4,3,0.6950759407952017,0.7901093021478254,0.0,0.5150631669624283,13083,7185,3152,87876
7,3,0.6941884280593958,0.7911687259469313,0.0,0.5150259890078377,9874,5423,2389,87876
9,3,0.6936491788984159,0.7917385801403751,0.0,0.514981245601479,8691,4773,2108,87876
6,3,0.6937182065538862,0.7902215574460129,0.0,0.5145537498553583,10697,5864,2589,87876
3,3,0.6958113400306487,0.7838505171838506,0.0,0.5134796911674147,14985,8173,3573,87876
8,4,0.6964426877470355,0.7675970873786407,0.0,0.5088562013124065,8240,4405,1920,87876
7,4,0.6963226571767497,0.76732278985095,0.0,0.5087258998259849,8789,4696,2048,87876
9,4,0.6953020134228188,0.7685364281108962,0.0,0.5086817338023963,7755,4144,1816,87876
4,4,0.6962422882781828,0.7672777347448145,0.0,0.5086802357347175,11619,6207,2708,87876
10,4,0.6950656727014555,0.7684124386252046,0.0,0.5085500006681436,7332,3916,1718,87876
5,4,0.6964039594035835,0.7662250384024577,0.0,0.5084290952821707,10416,5558,2423,87876
6,4,0.6950918563202633,0.7664985287936108,0.0,0.5079863011661886,9516,5070,2224,87876
3,4,0.6981113320079523,0.758443908323281,0.0,0.5067777053001652,13264,7023,3037,87876
5,5,0.6968542812808577,0.7461319861067256,0.0,0.5025813083443608,9501,4940,2149,87876
7,5,0.6957751164337991,0.7474822827303245,0.0,0.502554731392617,8043,4183,1829,87876
6,5,0.6962083847102343,0.7466912187823685,0.0,0.5024907195188043,8689,4517,1971,87876
8,5,0.6947442930454787,0.7481795313120614,0.0,0.50235157661181,7553,3926,1725,87876
10,5,0.6930241775663892,0.7493317493317493,0.0,0.5020091958260805,6734,3497,1549,87876
4,5,0.695988829652196,0.7451759364358683,0.0,0.5019483127916389,10572,5483,2395,87876
9,5,0.6923654098668167,0.7488411293721028,0.0,0.5015985027583576,7119,3691,1640,87876
3,5,0.6978579481397971,0.7360995850622407,0.0,0.4999730547745911,12050,6190,2680,87876
6,6,0.697618639712181,0.7256340129288911,0.0,0.4967376597635397,8044,4072,1765,87876
7,6,0.6963824289405685,0.7268580627850818,0.0,0.4966103904117519,7454,3773,1645,87876
8,6,0.6952081696779262,0.7269093504639543,0.0,0.4961560730103568,7005,3540,1552,87876
10,6,0.6939806678383128,0.7279705741244202,0.0,0.4959834393726512,6253,3159,1393,87876
5,6,0.6978575929426591,0.7225953329538987,0.0,0.4959216370632333,8785,4430,1918,87876
9,6,0.6934276206322796,0.7277130316331164,0.0,0.4956849577428468,6607,3334,1474,87876
4,6,0.6978959340346886,0.7209922099220992,0.0,0.4954560365905052,9756,4909,2125,87876
3,6,0.6985089714430124,0.7115626685847869,0.0,0.4928723891526411,11122,5528,2386,87876
8,7,0.6938819474364498,0.7078377554132358,0.0,0.4899041055985507,6558,3221,1421,87876
7,7,0.6933522496959871,0.7078909612625538,0.0,0.489708188257161,6970,3421,1513,87876
10,7,0.692049003122748,0.7093201567558357,0.0,0.4896156482758499,5869,2881,1282,87876
6,7,0.6938890984534138,0.7051469610320521,0.0,0.4890997276909812,7519,3679,1623,87876
9,7,0.6908883826879271,0.70863599677159,0.0,0.4889461521066478,6195,3033,1357,87876
4,7,0.697447210841475,0.6985909291061206,0.0,0.4885561630684262,9084,4426,1920,87876
5,7,0.6958565459610028,0.7004878048780487,0.0,0.4884889598478157,8200,3997,1747,87876
10,8,0.6976501305483028,0.6929618237741993,0.0,0.4869485993515809,5527,2672,1158,87876
8,8,0.6981442330279539,0.6909592598604123,0.0,0.48654547116930524,6161,2972,1285,87876
3,7,0.6988222097588335,0.6892153073057595,0.0,0.4862934760952613,10348,4984,2148,87876
9,8,0.6960297766749379,0.6920831186673536,0.0,0.4860368462701813,5823,2805,1225,87876
7,8,0.6948927702852089,0.6904289421462372,0.0,0.48508579075795477,6551,3143,1380,87876
6,8,0.6972136222910217,0.6869417269247129,0.0,0.4849679669938226,7053,3378,1467,87876
4,8,0.7012584037234959,0.6811083714923095,0.0,0.4848358729370912,8517,4068,1733,87876
5,8,0.6981921979067555,0.6828222453222453,0.0,0.4841235527593758,7696,3669,1586,87876
3,8,0.7021929151970556,0.6717140502678204,0.0,0.48239138115916835,9708,4579,1942,87876
