bb_length,bb_mult,kc_mult,fire_accuracy,touch_reversal,squeeze_whipsaw,avg_squeeze_dur,squeeze_freq,total_fires,total_touches,total_squeezes,composite_score,bars_tested
18,2.5,1.8,0.8396656534954408,0.374784762125873,0.017857142857142856,8.59415337889142,24.77216939875293,2632,103374,2634,0.7911316008658147,106329
16,2.5,1.8,0.8348880597014925,0.37657560496490095,0.017101990049751242,8.255517562946844,30.255151463852762,3216,103849,3217,0.7899095691994805,106329
18,2.2,1.5,0.8386287625418061,0.3632605581672579,0.015468227424749164,7.9448391140827415,22.50561935125883,2392,104019,2393,0.7879851025889965,106329
20,2.5,2.0,0.8297059946544483,0.3720604812065146,0.021764032073310423,10.28969465648855,24.640502591014684,2619,102908,2620,0.7864859106796355,106329
18,2.2,2.0,0.8363802559414991,0.3632605581672579,0.015234613040828763,12.69753274444106,30.87586641461878,3282,104019,3283,0.7864607857063589,106329
20,2.2,1.5,0.8325049701789264,0.3606766184516515,0.013916500994035786,7.995029821073559,18.922401226382267,2012,103633,2012,0.7863918186288174,106329
20,2.5,1.8,0.8245774326176336,0.3720604812065146,0.01644586569209685,8.865692096847877,20.587045867072955,2189,102908,2189,0.7862768836638945,106329
18,2.5,2.0,0.8240104677788682,0.374784762125873,0.021589793915603533,10.036952256376717,28.759792718825533,3057,103374,3058,0.7855018823862278,106329
25,2.5,2.0,0.8301578660860098,0.36431935962867906,0.0195971692977681,10.814915623298857,17.27656612965419,1837,101691,1837,0.7852279074085307,106329
18,2.2,1.8,0.8301707779886148,0.3632605581672579,0.020556609740670462,10.299715460006324,29.74729377686238,3162,104019,3163,0.7847272205032313,106329
22,2.5,1.8,0.8229111928533894,0.36857254366279635,0.017341040462427744,8.794534944823962,17.897281080420207,1903,102490,1903,0.784681233656109,106329
22,2.5,2.0,0.823170731707317,0.36857254366279635,0.018728222996515678,10.369612538093165,21.602761241053713,2296,102490,2297,0.7844122996787652,106329
22,2.2,1.5,0.8296207104154124,0.35674424012246403,0.015653220951234198,8.246237206502107,15.621326260944805,1661,103214,1661,0.7841589679174311,106329
18,2.0,1.5,0.8363443145589798,0.3527913904103008,0.020191285866099893,9.053824362606232,26.559076075200558,2823,104070,2824,0.7840533205037441,106329
20,2.2,2.0,0.8261772853185596,0.3606766184516515,0.016274238227146815,12.96711664935964,27.170386253985274,2888,103633,2889,0.7839537806516941,106329
25,2.0,2.0,0.8376736111111112,0.34121766193347597,0.013454861111111112,16.02951388888889,21.668594644922834,2304,102820,2304,0.7832427835389244,106329
30,2.2,2.0,0.837125748502994,0.34668229407767087,0.019161676646706587,13.679041916167664,15.705969208776533,1670,101531,1670,0.7830178789086393,106329
25,2.5,1.8,0.8240866035182679,0.36431935962867906,0.02165087956698241,9.062922868741543,13.900252988366297,1478,101691,1478,0.7828931010709045,106329
18,2.0,1.8,0.8325168401714635,0.3527913904103008,0.015921616656460504,12.497398224670953,30.725390062917928,3266,104070,3267,0.7827635120517026,106329
18,2.0,2.0,0.8343796711509716,0.3527913904103008,0.013452914798206279,15.027196652719665,31.46836704944089,3345,104070,3346,0.7827012418325803,106329
22,2.0,2.0,0.8332715820674323,0.34552070530624884,0.014820303816228233,15.51925925925926,25.392884349518948,2699,103331,2700,0.7826565749927348,106329
16,2.2,1.5,0.8275034293552812,0.36594668148801196,0.018175582990397805,7.72481151473612,27.44312464144307,2916,104354,2918,0.782441918578349,106329
30,2.5,1.8,0.823,0.35840800582096544,0.018,9.512,9.404771981303314,1000,100327,1000,0.7820020014552413,106329
16,2.5,2.0,0.8294101356964829,0.37657560496490095,0.01800055386319579,9.73062015503876,33.97003639646757,3611,103849,3612,0.7818500761569253,106329
20,2.0,2.0,0.8260434056761269,0.3492980848087221,0.01335559265442404,15.291722296395193,28.17669685598473,2995,103645,2996,0.7817986447414125,106329
