smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,25,0.7891835963710383,0.17697954902988988,26.204038814581693,0.5641516118033879,3814,100013
8,20,0.7906646185362037,0.184670551322277,22.397892849136966,0.5622083809078909,4462,100013
8,16,0.7875298658839389,0.20019569471624266,19.557251908396946,0.5561265205264702,5110,100013
8,14,0.7915317260405422,0.21320618927671825,17.9805650530862,0.5537295273062092,5558,100013
8,12,0.7847615961984987,0.2352178843350073,16.19961114711601,0.5443111235071816,6173,100013
5,25,0.7826801755312122,0.24594017094017093,21.354349219918785,0.5405711133413553,4680,100013
5,20,0.782007207196716,0.24478778853313476,18.60323962018246,0.5404825956095491,5372,100013
8,10,0.7860264152796189,0.25335100898512297,14.729670005892752,0.5392889287401721,6789,100013
5,16,0.7842661490348323,0.2584923972824329,16.165345413363532,0.5371285350807002,6182,100013
5,14,0.7844963532426572,0.27128917800118274,14.77421262753216,0.5332981254304806,6764,100013
4,20,0.7842206052595224,0.28252724795640327,17.01907681825924,0.5299510795944394,5872,100013
4,25,0.7813529601123194,0.2822769953051643,19.549598904324007,0.5290309089205872,5112,100013
5,12,0.7835648148148149,0.2863247863247863,13.348470682516362,0.5283292941649034,7488,100013
4,16,0.7869663141402272,0.2978848413631022,14.678713089466726,0.5263016815534485,6808,100013
4,14,0.7843936922240348,0.30274605764002177,13.584908225696806,0.5237486481426383,7356,100013
8,8,0.7824534878837511,0.31220864306413004,12.598790322580646,0.5200746313958253,7937,100013
5,10,0.782380784727927,0.3188218727998123,11.735829128036615,0.5180098102713407,8522,100013
4,12,0.780205551509266,0.3221655741684875,12.133058152239894,0.5161604372167422,8238,100013
3,25,0.778564536500817,0.33275017494751574,17.483464566929133,0.5126496336367902,5716,100013
3,20,0.7816372130814543,0.33775137111517367,15.224592412006704,0.5122428307063649,6564,100013
3,16,0.7848340815069097,0.343147610245577,13.19397860821339,0.5117808853459275,7574,100013
4,10,0.7828353146977974,0.35028914114371384,10.709971082788904,0.5086898982740563,9338,100013
5,8,0.7865026482145908,0.36264862648626484,10.251153254741158,0.5064214605866393,9756,100013
3,14,0.7778839264389777,0.36087891091473606,11.933237788128508,0.5036057985013019,8374,100013
3,12,0.781391830559758,0.3725956343202939,10.80082135523614,0.5014260069736732,9254,100013
4,8,0.7857565840735546,0.38836948391922216,9.350163627863488,0.49835272534953057,10696,100013
3,10,0.7824834341688275,0.3935087382369887,9.603380389897243,0.4955168801231978,10414,100013
2,25,0.7767655821868426,0.41234823808113713,14.796090626388272,0.48788941149347353,6754,100013
2,20,0.7785517715858273,0.41782765737874095,12.890981808798864,0.48684576979264826,7752,100013
3,8,0.7840527877124401,0.42980705256154356,8.317308492056892,0.48517797295946286,12024,100013
2,16,0.779045719772509,0.431752714380678,11.07135734072022,0.4827566686898811,9026,100013
2,14,0.7767941934608601,0.4368131868131868,10.169736440419253,0.48028382621317967,9828,100013
2,12,0.7796917219356424,0.44846642718983143,9.207535003684598,0.4778891409080908,10857,100013
2,10,0.7831098757357751,0.46309163737431536,8.171844342707653,0.47480670601047725,12233,100013
2,8,0.7848173111032279,0.501844494892168,7.094643490599504,0.4637991992520506,14096,100013
1,20,0.7794752787984272,0.5490233997292593,9.662411759017504,0.44766276094911883,10342,100013
1,25,0.7763787644503352,0.5460569913850232,11.03700430796421,0.4473965425456614,9054,100013
1,16,0.781716833890747,0.5577759197324414,8.35504640856259,0.4458551952601891,11960,100013
1,14,0.7810719236100416,0.5608253772713274,7.696773696773697,0.44464290265739354,12988,100013
1,12,0.7820691902965965,0.5741620111731843,6.9809344227948875,0.4409978743878402,14320,100013
1,10,0.7827450980392157,0.5906023648857798,6.1886453689945515,0.4362886002069326,16153,100013
1,8,0.7843818483083007,0.6260823089257082,5.344967662622268,0.42624870302003653,18710,100013
