smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,25,0.7977179345699449,0.2127891156462585,25.224550898203592,0.5568825327521527,3675,92732
8,20,0.7989078405692833,0.22410097642295784,22.076941400666986,0.5537612784516261,4199,92732
8,16,0.7978963715939574,0.23337568826768318,19.635034950222412,0.5504162796513613,4722,92732
8,14,0.7965589703178356,0.24408983451536642,18.265418719211823,0.5465784575576608,5076,92732
8,12,0.796571290595195,0.24936617167692865,16.789893135301575,0.5449050142024088,5522,92732
5,25,0.7943586964365833,0.26768470693914215,20.81761006289308,0.5387850196522894,4453,92732
8,10,0.7946859903381642,0.2715744400527009,15.26865425794762,0.5373899855009384,6072,92732
5,20,0.7986341463414633,0.2821463414634146,18.087236533957846,0.5359800470349262,5125,92732
5,16,0.7943951796271032,0.291268758526603,15.810506566604127,0.531400424918746,5864,92732
4,25,0.7939331265081006,0.29265770423991727,19.172321059164254,0.5310164380410415,4835,92732
5,14,0.7943340691685062,0.29533270261747085,14.618514429900646,0.530079672536945,6342,92732
5,12,0.799603749879192,0.30255146419251955,13.440771349862258,0.5299457133283856,6898,92732
4,20,0.798345026083828,0.310307609282245,16.675062972292192,0.5273246473080234,5559,92732
8,8,0.7995945554590213,0.3142195192586157,13.424475018102823,0.5264405646257173,6906,92732
4,16,0.7902873204247345,0.3185509056839475,14.476963923161017,0.5214863534359705,6404,92732
4,12,0.8027210884353742,0.3352956567242282,12.129137773125736,0.5212845249099455,7644,92732
5,10,0.7989567299469814,0.33158029758850693,11.892238614496472,0.5208780612676438,7796,92732
4,14,0.7932045367166475,0.32612456747404844,13.367123287671232,0.5203093318589942,6936,92732
3,25,0.7959296947271045,0.3448658649398705,17.150259067357513,0.5160217844832039,5405,92732
4,10,0.7977637525323361,0.3592800374006545,10.836119228521332,0.5120226147050783,8556,92732
3,20,0.7921899009166534,0.35813066285169287,14.73449920508744,0.5103901216805721,6291,92732
5,8,0.7998200629779578,0.3734817813765182,10.426498706557192,0.5085581121844235,8892,92732
3,14,0.7986765080173073,0.37401374395520487,11.798523609520172,0.5080298749828029,7858,92732
3,16,0.7928264783271014,0.36740063703088216,12.838919667590028,0.5077411114971393,7221,92732
3,12,0.8011648223645894,0.3784790963083731,10.798625669694852,0.5076208990355325,8587,92732
4,8,0.7963187702265372,0.40232558139534885,9.376074426130044,0.4984364899131868,9890,92732
3,10,0.7977905859750241,0.4047129038896892,9.541936811773182,0.49831975118918403,9718,92732
2,25,0.7943719540952681,0.42053136299324007,14.572327044025156,0.49253223995171436,6361,92732
2,16,0.8022538972002984,0.4421015431735187,10.921065032987748,0.488977717053435,8489,92732
2,14,0.7989169937490915,0.44146500981033354,10.10748937098005,0.4877812752344674,9174,92732
2,20,0.7875073766398838,0.42911616505515454,12.623127213293381,0.48708485008561514,7343,92732
3,8,0.7930076543428791,0.44818721744526197,8.220124113475178,0.48327875977278817,11281,92732
2,12,0.7963632808681201,0.45743329097839897,9.063245356793743,0.4819017404458343,10231,92732
2,10,0.7938071753546384,0.47476149176062443,8.042414780119698,0.4756147876298515,11530,92732
2,8,0.79464342766703,0.5156566794323045,6.96327726043857,0.4636109092675161,13317,92732
1,25,0.7941784697022903,0.5519138475945218,10.84991805197846,0.4527992513344307,8543,92732
1,16,0.7964510013034719,0.5652212546650079,8.239047365147071,0.44954711177437834,11254,92732
1,14,0.796359965073128,0.5685054837125553,7.589097159695506,0.4484833751103491,12218,92732
1,20,0.7902419107890171,0.5614984178830255,9.461004491629236,0.448259390386555,9797,92732
1,12,0.7977158524770602,0.5836957322915899,6.834512752469409,0.4444198319373766,13567,92732
1,10,0.7937044454348365,0.6017038007863696,6.076413919653975,0.4373637976188019,15260,92732
1,8,0.79540195338971,0.6398938872269572,5.23379995484308,0.4265312555679144,17717,92732
