symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
GOOGL,5min,10,3.5,0.7520722320899941,0.07992895204262877,38.736561528209684,0.6666666666666666,2252,1,87257,0.8350272465780071
GOOGL,5min,14,3.0,0.7536443148688047,0.11151603498542274,31.788188115202335,1.0,2744,1,87257,0.8343106465543355
GOOGL,5min,14,2.8,0.7553382782647785,0.12879298718813217,29.408094435075885,1.0,2966,1,87257,0.8157283293477474
GOOGL,5min,12,2.8,0.7588888888888888,0.127,29.074691563854618,1.0,3000,1,87257,0.8153382701641287
GOOGL,5min,16,3.0,0.7532547285679194,0.11201179071481208,32.13969775156653,0.8333333333333334,2714,2,87257,0.8112443901435114
GOOGL,5min,20,2.8,0.7579473206176203,0.13487738419618528,29.708688245315162,0.8333333333333334,2936,2,87257,0.7919966284328789
GOOGL,5min,18,3.0,0.7576095025983668,0.11358574610244988,32.37838841440772,0.6666666666666666,2694,3,87257,0.7888649213184612
GOOGL,5min,16,3.5,0.7631257631257631,0.08058608058608059,39.94273934951901,0.0,2184,1,87257,0.746260369141725
GOOGL,5min,20,3.5,0.7624732170186715,0.08907254361799816,40.052824988516306,0.0,2178,0,87257,0.7445974900520355
GOOGL,5min,18,3.5,0.7616438356164382,0.08538812785388128,39.83325719506624,0.0,2190,0,87257,0.7438578216946083
GOOGL,5min,12,3.5,0.7564564564564565,0.08333333333333333,39.29472735466426,0.0,2220,0,87257,0.7391945652276883
GOOGL,5min,14,3.5,0.7539109506618531,0.08348375451263539,39.36568848758465,0.0,2216,0,87257,0.738708955051571
GOOGL,5min,8,2.8,0.7583711384748325,0.12475696694750486,28.26645056726094,0.5,3086,2,87257,0.7356729718991273
GOOGL,5min,20,2.5,0.7592161428017073,0.16065192083818394,25.383406113537117,0.6666666666666666,3436,1,87257,0.7339997220939206
GOOGL,5min,16,2.0,0.7677419354838709,0.21935483870967742,18.76037857603786,1.0,4650,1,87257,0.7309686916940956
GOOGL,5min,12,2.5,0.7583949914627205,0.15765509391007398,24.822374039282664,0.6666666666666666,3514,1,87257,0.7309596999909919
GOOGL,5min,14,2.0,0.7649818724674771,0.21880998080614203,18.602175767918087,1.0,4689,1,87257,0.7291514206321705
