roc_length,smooth_length,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_accuracy,composite_score,total_flips,total_extreme_entries,bars_tested
14,8,0.7976982557094048,0.20496224379719524,19.86549181801834,0.7981917985146917,0.5985812697738075,5562,3097,110527
20,8,0.7933304398148149,0.2126736111111111,23.965704362925983,0.8057577763070815,0.5964450737084451,4608,3022,110527
12,8,0.796883426241648,0.207010582010582,18.268728295022324,0.7871050111714012,0.5960487427120899,6048,3133,110527
16,8,0.7972099571254879,0.21516314779270634,21.208293338452677,0.797125122508984,0.5957608832767269,5210,3061,110527
10,8,0.8009801313936146,0.22845838218053927,16.190825150227173,0.7902408111533586,0.5924970096716261,6824,3156,110527
14,6,0.7958253778000483,0.23923521850899743,17.752048851036477,0.7908073070123748,0.5881542375598703,6224,3394,110527
12,6,0.7980985644164814,0.2503643252696007,16.10129718699898,0.7914719626168224,0.5861925981274285,6862,3424,110527
8,8,0.7915973959574908,0.24514122829748639,14.31501878968511,0.7951732673267327,0.5856973517842733,7718,3232,110527
16,6,0.7934296233361654,0.2601087325857968,18.77196261682243,0.7980251346499102,0.5832261577943927,5886,3342,110527
20,6,0.7944002022500315,0.26355707243079257,20.938175611606297,0.8007224563515954,0.5832063684513795,5274,3322,110527
10,6,0.7937326594927329,0.2630072840790843,14.370885911278782,0.7930115487118744,0.5816564495905019,7688,3377,110527
8,6,0.7977703412252076,0.271744132535665,12.710620181797262,0.7982783357245337,0.5816003373403777,8692,3485,110527
12,5,0.7985768469447893,0.27815376285868976,14.954650060917828,0.7931609674728941,0.5796141165326918,7388,3597,110527
14,5,0.7953495258559866,0.27264627264627267,16.40739640576266,0.7899113082039911,0.5794396968850523,6734,3608,110527
10,5,0.7948701132813533,0.2837542496357455,13.414571948998178,0.7998294000568666,0.577847233174809,8236,3517,110527
6,8,0.7961893210378755,0.2842920353982301,12.22126341409448,0.7885346592570928,0.5764263156580326,9040,3419,110527
20,5,0.7939489700374532,0.29353932584269665,19.38647936786655,0.8052972668357283,0.5761689000487089,5696,3549,110527
16,5,0.7925832146436672,0.2868670886075949,17.482671308751385,0.7968486212718064,0.5760055240179268,6320,3554,110527
8,5,0.7943546011200248,0.2983905124947056,11.698295033358043,0.8011599005799502,0.5741296726641343,9444,3621,110527
14,4,0.7966121450247057,0.3161106590724166,14.983181879831818,0.7946074544012688,0.5696555105636382,7374,3783,110527
10,4,0.7916071523663847,0.31635150166852055,12.289242407386807,0.8009159482758621,0.5686679586293892,8990,3712,110527
12,4,0.7942603556704636,0.32097092163627405,13.613062230437462,0.7968586387434555,0.5678930150805235,8116,3820,110527
20,4,0.7964065433091982,0.3309734513274336,17.767299645960733,0.8044155844155844,0.5674650188065875,6215,3850,110527
6,6,0.7930723997801246,0.31630456057936973,10.81198003327787,0.7848706411698537,0.566718906308311,10218,3556,110527
16,4,0.7936645068394528,0.32954218255110856,15.906695464362851,0.7955380577427822,0.5654473245672202,6946,3810,110527
8,4,0.7923334952430916,0.3303866329900913,10.732148061789566,0.7981269510926119,0.5649246066821101,10294,3844,110527
5,8,0.7929266182781802,0.3393574297188755,11.092278341198915,0.7965672481710748,0.5626718366309903,9960,3554,110527
6,5,0.7913607991177631,0.3390534682080925,9.977960437178213,0.7915309446254072,0.5613939354632799,11072,3684,110527
5,6,0.7950476037027023,0.3687633642195296,9.842733671923728,0.8005420054200542,0.5566023848209305,11224,3690,110527
6,4,0.7935271363107249,0.3666391412056152,9.122553472623668,0.7887105126877265,0.5547939736986052,12110,3862,110527
10,3,0.7924027376484178,0.374285150857819,10.893107188640174,0.79825,0.5539999508323848,10142,4000,110527
8,3,0.7931520095933529,0.37598116169544743,9.635063235935455,0.7930114049987868,0.552995492893684,11466,4121,110527
14,3,0.7939227207186957,0.3814542870677404,13.084211773066446,0.7977061981454368,0.5527572113605793,8444,4098,110527
16,3,0.795215795468928,0.3859782333586434,13.98202759144412,0.7984589453407176,0.5522323282557974,7902,4153,110527
20,3,0.7952374295167529,0.39446463516913616,15.444708513910248,0.8103488644345587,0.5519679560732481,7154,4271,110527
12,3,0.7901346993315549,0.3806423611111111,11.987954422137818,0.7965895249695494,0.5514172921004072,9216,4105,110527
5,5,0.7935653028831696,0.393239901071723,9.107428477203397,0.7980972515856237,0.5495644686453708,12130,3784,110527
6,3,0.7920694269389131,0.40683229813664595,8.168601641647564,0.7923926380368098,0.5447446502914417,13524,4075,110527
5,4,0.7944721733642255,0.42500749175906505,8.276316775305313,0.800711743772242,0.5422945517923211,13348,3934,110527
8,2,0.7942924185513514,0.4567407407407407,8.183198755463367,0.7947499434261145,0.5333998428547042,13500,4419,110527
5,3,0.7957686793256591,0.47236315086782377,7.3745243340676945,0.8044476673918298,0.531429007524771,14980,4137,110527
20,2,0.7965132011287642,0.4785482374768089,12.811782442305462,0.8091101694915255,0.5310886634960309,8624,4720,110527
6,2,0.7950682755950159,0.470606866844039,6.998036110231232,0.7929515418502202,0.5298814868890578,15786,4313,110527
14,2,0.7923217721597068,0.4724931720639875,10.776509608818651,0.7988100484795064,0.5294983402619516,10252,4538,110527
16,2,0.7907647645463828,0.4723733779824194,11.561590790162219,0.8008752735229759,0.529328635231595,9556,4570,110527
12,2,0.7906046140378803,0.4679615175167907,10.027049105927203,0.790603117235148,0.5287653049137324,11018,4427,110527
10,2,0.7885564933624635,0.47072255749469905,9.009542451676046,0.7927616413093591,0.5276359515160071,12262,4338,110527
5,2,0.797766988634871,0.5429533649180889,6.3064276743920535,0.7993095512082854,0.5136618264835969,17519,4345,110527
