smooth_length,trend_length,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_flips,bars_tested
8,25,0.7762661540682984,0.2294407894736842,25.786831275720164,0.5466050995272091,1216,31378
8,14,0.7722724621713227,0.23599003735990037,19.530841121495328,0.5418465981340427,1606,31378
8,16,0.7663117363639905,0.22897196261682243,20.94054776219105,0.5418372897930929,1498,31378
8,20,0.7484274815355896,0.2264426588750913,22.910818713450293,0.5358191278435658,1369,31378
5,20,0.7706808327595503,0.2583995113011607,19.15770171149144,0.5344157536719444,1637,31378
8,12,0.7718137324323262,0.25974770642201833,17.994262765347102,0.5342419859603438,1744,31378
5,16,0.7733789408823449,0.27502691065662,16.880452342487885,0.5300713288317416,1858,31378
5,25,0.7712704408508269,0.2780784844384303,21.21462423832092,0.5291412230615113,1478,31378
5,14,0.7747715546102643,0.2890431333663857,15.555059523809524,0.5261700701681457,2017,31378
8,10,0.7721698822207156,0.2890382626680455,16.22503879979307,0.5252589736990255,1934,31378
4,20,0.7740629869597311,0.29646266142616506,17.607865168539327,0.524053315567313,1781,31378
4,16,0.7745665200134871,0.30256663376110565,15.480493827160494,0.522016747998899,2026,31378
4,14,0.7806181786505707,0.31183786273606634,14.451612903225806,0.5214593034679939,2171,31378
5,12,0.7751004951913472,0.3081421502474134,14.112961296129614,0.5202961879623753,2223,31378
4,25,0.767795086166203,0.30287859824780977,19.62116468378209,0.520006350846007,1598,31378
4,12,0.7882398793418289,0.33278889342588813,12.810049019607844,0.5179087799839873,2449,31378
8,8,0.7713696612085349,0.32231404958677684,14.406522737712448,0.5146084184398837,2178,31378
5,10,0.7827936997567568,0.33757455268389663,12.473349244232299,0.5142302277270001,2515,31378
3,20,0.7811626513366376,0.34760705289672544,15.797379032258064,0.511203668554781,1985,31378
3,16,0.7827412897471843,0.3549651567944251,13.664923747276688,0.5092199315249498,2296,31378
4,10,0.7871099183930337,0.3659147869674185,11.23137535816619,0.5072171586539788,2793,31378
3,14,0.786166030709102,0.36877737953006773,12.493625498007969,0.5062221892139649,2511,31378
5,8,0.7870404376724601,0.37508771929824564,11.009126009126009,0.5043949888624907,2850,31378
3,25,0.7682032755025455,0.3546576879910213,17.594048287478945,0.5042482809955302,1782,31378
3,12,0.7910213715655215,0.38335119685602,11.207290922087205,0.5035462116081726,2799,31378
4,8,0.7842460709972553,0.4037424674912781,9.948286802030458,0.49447796748137346,3153,31378
3,10,0.789434046185101,0.4109459031951914,9.923417721518987,0.49438737145993816,3161,31378
2,20,0.7822643402010986,0.41339092872570193,13.544511668107173,0.4914783953175521,2315,31378
2,25,0.7762215981766177,0.41462217860647693,15.382916053019146,0.4890434573031509,2038,31378
2,14,0.7957390909397303,0.43824027072758037,10.615775220040623,0.4888534694708389,2955,31378
2,16,0.7857631664717618,0.42909356725146197,11.46654478976234,0.4877697921408005,2736,31378
2,12,0.7989801023920933,0.4567901234567901,9.445180722891566,0.48436108092717334,3321,31378
3,8,0.7893111813663235,0.4542974079126876,8.557860262008735,0.48107165662221174,3665,31378
2,10,0.7902744731075063,0.48727368144843874,8.23018372703412,0.4715014340073429,3811,31378
2,8,0.7892439854743402,0.5224960434094506,7.090909090909091,0.46030468194277746,4423,31378
1,20,0.7912254839040646,0.5329184408778251,10.269331585845347,0.4585783297766731,3053,31378
1,25,0.7823811985627266,0.527501909854851,11.974398165838746,0.45699161228146695,2618,31378
1,16,0.7862102828935665,0.5564427312775331,8.637014596529882,0.44920283586031556,3632,31378
1,14,0.7898155996282217,0.5679939894815927,7.855210420841684,0.44703009101895474,3993,31378
1,12,0.7923545334879741,0.5871823204419889,6.931476569407604,0.4421125318657049,4525,31378
1,10,0.786483556778086,0.6130711393869288,6.046278441959121,0.43182823076614035,5187,31378
1,8,0.7909902165530616,0.6441584489386596,5.241558007355399,0.4241508257634566,5983,31378
