symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
TSLA,1hr,12,3.5,0.7931034482758621,0.0,44.48554913294798,0.0,174,1,7851,0.7748888369919388
TSLA,1hr,8,2.0,0.7609523809523809,0.08262108262108261,22.382857142857144,1.0,351,1,7851,0.7701081202667679
TSLA,1hr,10,2.0,0.7605363984674329,0.08882521489971347,22.50287356321839,1.0,349,1,7851,0.7690786847409601
TSLA,1hr,18,3.5,0.7596899224806202,0.0,44.97076023391813,0.0,172,0,7851,0.765891472868217
TSLA,1hr,16,3.5,0.7577519379844961,0.0,44.97076023391813,0.0,172,0,7851,0.7652131782945737
TSLA,1hr,20,3.5,0.75,0.005813953488372093,44.97076023391813,0.0,172,0,7851,0.7610465116279069
TSLA,1hr,8,3.5,0.7934782608695653,0.005434782608695652,42.05464480874317,0.0,184,0,7851,0.7601475208243158
TSLA,1hr,10,3.5,0.7783882783882783,0.0,42.51933701657459,0.0,182,0,7851,0.7588080245436429
TSLA,1hr,14,3.5,0.7415730337078651,0.0,43.48022598870057,0.0,178,0,7851,0.751264431890984
TSLA,1hr,10,3.0,0.8012820512820512,0.014423076923076924,37.18357487922705,0.0,208,0,7851,0.7335526790283462
TSLA,1hr,8,3.0,0.8148148148148148,0.018518518518518517,36.33953488372093,0.0,216,0,7851,0.7325731259429509
TSLA,1hr,12,3.0,0.7799352750809061,0.014563106796116505,37.546341463414635,0.0,206,0,7851,0.7280629801853966
TSLA,1hr,16,3.0,0.7669902912621359,0.024271844660194174,37.541463414634144,0.0,206,0,7851,0.7210779334913426
TSLA,1hr,14,3.0,0.7676282051282052,0.019230769230769232,37.17874396135266,0.0,208,0,7851,0.7205450539147251
TSLA,1hr,10,1.5,0.7754532775453278,0.1837160751565762,16.38702928870293,1.0,479,1,7851,0.7165778730971109
TSLA,1hr,18,3.0,0.7540453074433656,0.024271844660194174,37.541463414634144,0.0,206,0,7851,0.716547189154773
TSLA,1hr,20,3.0,0.7491909385113269,0.024271844660194174,37.541463414634144,0.0,206,0,7851,0.7148481600285594
TSLA,1hr,12,2.8,0.7807807807807808,0.03153153153153153,35.35294117647059,0.0,222,0,7851,0.7119233208577659
TSLA,1hr,18,2.8,0.7767584097859327,0.03211009174311927,35.47004608294931,0.0,218,0,7851,0.7110218567761735
TSLA,1hr,8,2.8,0.7974137931034483,0.03017241379310345,33.82251082251082,0.0,232,0,7851,0.7095767355374548
TSLA,1hr,16,2.8,0.7742424242424243,0.031818181818181815,35.146118721461185,0.0,220,0,7851,0.7084134727757472
TSLA,1hr,10,2.8,0.7826086956521738,0.030434782608695653,34.11790393013101,0.0,230,0,7851,0.7059714990631611
TSLA,1hr,14,2.8,0.7621212121212121,0.031818181818181815,35.15981735159817,0.0,220,0,7851,0.7042472015162041
TSLA,1hr,20,2.8,0.7642642642642644,0.03153153153153153,34.828054298642535,0.0,222,0,7851,0.7032246058731946
TSLA,1hr,12,2.5,0.7887139107611548,0.051181102362204724,30.881422924901187,0.0,254,0,7851,0.6849296035841138
TSLA,1hr,14,2.5,0.7777777777777777,0.04365079365079365,31.127490039840637,0.0,252,0,7851,0.6843524625875715
TSLA,1hr,8,2.5,0.7735368956743002,0.030534351145038167,29.938697318007662,0.0,262,0,7851,0.6795385663167582
TSLA,1hr,10,2.5,0.7824427480916031,0.04580152671755725,29.93486590038314,0.0,262,0,7851,0.6788175212763882
TSLA,1hr,18,2.5,0.7653333333333334,0.048,30.923694779116467,0.0,250,0,7851,0.6777766734036276
TSLA,1hr,16,2.5,0.7611548556430446,0.04330708661417323,30.881422924901187,0.0,254,0,7851,0.6772524382297831
TSLA,1hr,20,2.5,0.7613333333333333,0.052,30.923694779116467,0.0,250,0,7851,0.6753766734036275
TSLA,1hr,20,2.2,0.7736486486486487,0.07094594594594594,26.366101694915255,0.0,296,0,7851,0.6496141227847052
TSLA,1hr,18,2.2,0.7688888888888888,0.06666666666666667,26.013377926421406,0.0,300,0,7851,0.6470571760900251
TSLA,1hr,14,2.2,0.7649006622516556,0.06622516556291391,25.906976744186046,0.0,302,0,7851,0.6451801700220523
TSLA,1hr,12,2.2,0.7636165577342048,0.06535947712418301,25.56393442622951,0.0,306,0,7851,0.6430401257596465
TSLA,1hr,16,2.2,0.760485651214128,0.0695364238410596,25.903654485049834,0.0,302,0,7851,0.642788632593533
TSLA,1hr,8,2.2,0.7606837606837606,0.060897435897435896,25.073954983922828,0.0,312,0,7851,0.6404052791846842
TSLA,1hr,10,2.2,0.7510822510822511,0.07142857142857142,25.400651465798045,0.0,308,0,7851,0.6362281274875574
TSLA,1hr,18,2.0,0.7735294117647058,0.08235294117647059,22.94395280235988,0.0,340,0,7851,0.6276963413073896
TSLA,1hr,12,2.0,0.7715686274509803,0.08504398826979472,23.03235294117647,0.0,341,0,7851,0.6268287362250881
TSLA,1hr,20,2.0,0.7787524366471734,0.09064327485380116,22.809384164222873,0.0,342,0,7851,0.6267037269635842
TSLA,1hr,16,2.0,0.7674418604651163,0.08139534883720931,22.73177842565598,0.0,344,0,7851,0.6246255834849309
TSLA,1hr,14,2.0,0.7678227360308285,0.08670520231213873,22.6,0.0,346,0,7851,0.6226988481901026
TSLA,1hr,8,1.8,0.7848639455782314,0.12468193384223919,19.982142857142858,0.0,393,0,7851,0.6046159816456388
TSLA,1hr,18,1.8,0.7702936096718481,0.12403100775193798,20.238341968911918,0.0,387,0,7851,0.6011033494407884
