swing_length,ob_strength,flip_accuracy,whipsaw_rate,avg_trend_duration,composite_score,total_signals,total_choch,bars_tested
10,1.0,0.8661710037174721,0.022304832713754646,29.01492537313433,0.6619511399595528,269,106,7851
10,2.0,0.8661710037174721,0.022304832713754646,29.01492537313433,0.6619511399595528,269,106,7851
10,2.5,0.8661710037174721,0.022304832713754646,29.01492537313433,0.6619511399595528,269,106,7851
10,1.5,0.8661710037174721,0.022304832713754646,29.01492537313433,0.6619511399595528,269,106,7851
10,3.0,0.8661710037174721,0.022304832713754646,29.01492537313433,0.6619511399595528,269,106,7851
9,3.0,0.8602520045819015,0.024054982817869417,26.779310344827586,0.6573499625814598,291,112,7851
9,1.5,0.8602520045819015,0.024054982817869417,26.779310344827586,0.6573499625814598,291,112,7851
9,1.0,0.8602520045819015,0.024054982817869417,26.779310344827586,0.6573499625814598,291,112,7851
9,2.5,0.8602520045819015,0.024054982817869417,26.779310344827586,0.6573499625814598,291,112,7851
9,2.0,0.8602520045819015,0.024054982817869417,26.779310344827586,0.6573499625814598,291,112,7851
7,1.0,0.871189773844641,0.035398230088495575,22.976331360946745,0.6554157308139037,339,130,7851
7,1.5,0.871189773844641,0.035398230088495575,22.976331360946745,0.6554157308139037,339,130,7851
7,2.0,0.871189773844641,0.035398230088495575,22.976331360946745,0.6554157308139037,339,130,7851
7,3.0,0.871189773844641,0.035398230088495575,22.976331360946745,0.6554157308139037,339,130,7851
7,2.5,0.871189773844641,0.035398230088495575,22.976331360946745,0.6554157308139037,339,130,7851
8,2.5,0.8565400843881856,0.02531645569620253,24.653968253968255,0.6538624942599927,316,118,7851
8,1.0,0.8565400843881856,0.02531645569620253,24.653968253968255,0.6538624942599927,316,118,7851
8,3.0,0.8565400843881856,0.02531645569620253,24.653968253968255,0.6538624942599927,316,118,7851
8,1.5,0.8565400843881856,0.02531645569620253,24.653968253968255,0.6538624942599927,316,118,7851
8,2.0,0.8565400843881856,0.02531645569620253,24.653968253968255,0.6538624942599927,316,118,7851
6,3.0,0.8681522748375117,0.03899721448467967,21.692737430167597,0.6521400699535042,360,146,7851
6,2.5,0.8681522748375117,0.03899721448467967,21.692737430167597,0.6521400699535042,360,146,7851
6,2.0,0.8681522748375117,0.03899721448467967,21.692737430167597,0.6521400699535042,360,146,7851
6,1.0,0.8681522748375117,0.03899721448467967,21.692737430167597,0.6521400699535042,360,146,7851
6,1.5,0.8681522748375117,0.03899721448467967,21.692737430167597,0.6521400699535042,360,146,7851
5,2.0,0.8797250859106529,0.05141388174807198,20.056701030927837,0.6517938797985158,390,164,7851
5,2.5,0.8797250859106529,0.05141388174807198,20.056701030927837,0.6517938797985158,390,164,7851
5,3.0,0.8797250859106529,0.05141388174807198,20.056701030927837,0.6517938797985158,390,164,7851
5,1.0,0.8797250859106529,0.05141388174807198,20.056701030927837,0.6517938797985158,390,164,7851
5,1.5,0.8797250859106529,0.05141388174807198,20.056701030927837,0.6517938797985158,390,164,7851
4,2.0,0.8615500376222723,0.060810810810810814,17.665914221218962,0.6398776615429366,445,190,7851
4,1.5,0.8615500376222723,0.060810810810810814,17.665914221218962,0.6398776615429366,445,190,7851
4,2.5,0.8615500376222723,0.060810810810810814,17.665914221218962,0.6398776615429366,445,190,7851
4,1.0,0.8615500376222723,0.060810810810810814,17.665914221218962,0.6398776615429366,445,190,7851
4,3.0,0.8615500376222723,0.060810810810810814,17.665914221218962,0.6398776615429366,445,190,7851
3,3.0,0.8516339869281045,0.10567514677103718,15.345098039215687,0.6206782941783837,518,238,7851
3,1.0,0.8516339869281045,0.10567514677103718,15.345098039215687,0.6206782941783837,518,238,7851
3,1.5,0.8516339869281045,0.10567514677103718,15.345098039215687,0.6206782941783837,518,238,7851
3,2.0,0.8516339869281045,0.10567514677103718,15.345098039215687,0.6206782941783837,518,238,7851
3,2.5,0.8516339869281045,0.10567514677103718,15.345098039215687,0.6206782941783837,518,238,7851
